Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
230,1,1,c,0.01,0,3.91,0,0,0
230,1,1,c,0.02,0.18,4.82,0,0,0
230,1,1,c,0.03,0.18,5.46,0,0,0
230,1,1,c,0.04,0.55,5.73,4.34,0,0
230,1,1,c,0.05,0.73,5.84,14.41,0,0
230,1,1,c,0.06,1.28,5.73,27.12,0,0
230,1,1,c,0.07,1.65,5.68,41.32,0,0
230,1,1,c,0.08,2.2,5.41,46.52,0,0
230,1,1,c,0.09,2.75,5.52,54.15,0,0
230,1,1,c,0.1,3.3,5.89,58.08,0,0
230,1,1,c,0.11,3.85,6.64,63.23,0,0
230,1,1,c,0.12,4.58,7.13,68.41,0,0
230,1,1,c,0.13,5.31,7.5,70.83,0,0
230,1,1,c,0.14,6.05,7.66,71.3,0,0
230,1,1,c,0.15,6.78,7.61,73.27,0,0
230,1,1,c,0.16,7.51,7.5,73.69,0,0
230,1,1,c,0.17,8.25,7.45,75.87,0,0
230,1,1,c,0.18,8.98,7.45,75.29,0,0
230,1,1,c,0.19,9.71,7.61,76.01,0,0
230,1,1,c,0.2,10.45,7.71,78.23,0,0
230,1,1,c,0.21,11.18,7.98,78.25,0,0
230,1,1,c,0.22,11.91,8.36,79.64,0,0
230,1,1,c,0.23,12.64,8.63,81.38,0,0
230,1,1,c,0.24,13.38,8.73,80.7,0,0
230,1,1,c,0.25,14.11,8.73,80.35,0,0
230,1,1,c,0.26,15.03,8.79,81.14,0,0
230,1,1,c,0.27,15.76,8.95,80.22,0,0
230,1,1,c,0.28,16.49,9.11,79.2,0,0
230,1,1,c,0.29,17.23,9.21,78.59,0,0
230,1,1,c,0.3,18.14,9.27,79.96,0,0
230,1,1,c,0.31,18.88,9.32,80.7,0,0
230,1,1,c,0.32,19.61,9.38,81.23,0,0
230,1,1,c,0.33,20.34,9.48,82.15,0,0
230,1,1,c,0.34,21.07,9.64,82.67,0,0
230,1,1,c,0.35,21.99,9.54,84.32,0,0
230,1,1,c,0.36,22.72,9.32,82.92,0,0
230,1,1,c,0.37,23.46,9.16,81.64,0,0
230,1,1,c,0.38,24.19,9.16,80.97,0,0
230,1,1,c,0.39,25.11,8.73,80.13,0,0
230,1,1,c,0.4,25.84,8.84,81.63,0,0
230,1,1,c,0.41,26.57,8.95,81.29,0,0
230,1,1,c,0.42,27.49,8.46,81.37,0,0
230,1,1,c,0.43,28.22,8.09,82.66,0,0
230,1,1,c,0.44,28.96,8.14,80.37,0,0
230,1,1,c,0.45,29.69,8.14,81.15,0,0
230,1,1,c,0.46,30.6,8.2,81.41,0,0
230,1,1,c,0.47,31.34,8.41,82.63,0,0
230,1,1,c,0.48,32.07,8.41,81.72,0,0
230,1,1,c,0.49,32.8,8.36,80.87,0,0
230,1,1,c,0.5,33.54,8.09,80.33,0,0
230,1,1,c,0.51,34.27,7.88,81.12,0,0
230,1,1,c,0.52,35,7.55,80.95,0,0
230,1,1,c,0.53,35.74,7.61,81.08,0,0
230,1,1,c,0.54,36.65,7.5,79.59,0,0
230,1,1,c,0.55,37.2,7.5,77.74,0,0
230,1,1,c,0.56,37.75,8.25,71.95,0,0
230,1,1,c,0.57,38.12,9.43,59.82,0,0
230,1,1,c,0.58,38.3,10.88,45.92,0,0
230,1,1,c,0.59,38.3,12.32,30.12,0,0
230,1,1,c,0.6,38.3,13.55,17.67,0,0
230,1,1,e,0.61,37.93,15.21,-0.61,0,0
230,1,1,e,0.62,37.75,16.66,-6.73,0,0
230,1,1,e,0.63,37.57,18.75,-17.41,0,0
230,1,1,e,0.64,37.02,20.46,-29.45,0,0
230,1,1,e,0.65,36.65,22.07,-37.29,0,0
230,1,1,e,0.66,36.1,23.14,-44.63,0,0
230,1,1,e,0.67,35.55,24.21,-49.93,0,0
230,1,1,e,0.68,35,24.86,-56.24,0,0
230,1,1,e,0.69,34.27,25.07,-59.86,0,0
230,1,1,e,0.7,33.72,24.7,-62.84,0,0
230,1,1,e,0.71,33.17,24.37,-67.91,0,0
230,1,1,e,0.72,32.44,24.48,-69.75,0,0
230,1,1,e,0.73,31.7,24.48,-69.11,0,0
230,1,1,e,0.74,30.97,24.37,-69.56,0,0
230,1,1,e,0.75,30.24,24.27,-72.28,0,0
230,1,1,e,0.76,29.69,24.21,-73.79,0,0
230,1,1,e,0.77,28.96,24.37,-75.08,0,0
230,1,1,e,0.78,28.22,24.43,-75.14,0,0
230,1,1,e,0.79,27.49,24.48,-74.12,0,0
230,1,1,e,0.8,26.76,25.23,-74.67,0,0
230,1,1,e,0.81,26.02,25.71,-75.89,0,0
230,1,1,e,0.82,25.29,25.71,-76.59,0,0
230,1,1,e,0.83,24.37,24.75,-79.2,0,0
230,1,1,e,0.84,23.64,24.11,-80.22,0,0
230,1,1,e,0.85,22.91,23.89,-79.49,0,0
230,1,1,e,0.86,22.17,23.57,-79.63,0,0
230,1,1,e,0.87,21.44,23.25,-78.28,0,0
230,1,1,e,0.88,20.71,22.61,-78.97,0,0
230,1,1,e,0.89,19.98,22.71,-80.08,0,0
230,1,1,e,0.9,19.24,23.84,-80.45,0,0
230,1,1,e,0.91,18.51,24.7,-80.05,0,0
230,1,1,e,0.92,17.78,25.07,-80.22,0,0
230,1,1,e,0.93,17.04,25.02,-79.45,0,0
230,1,1,e,0.94,16.13,24.27,-79.87,0,0
230,1,1,e,0.95,15.39,23.52,-79.51,0,0
230,1,1,e,0.96,14.66,23.36,-78.88,0,0
230,1,1,e,0.97,13.93,23.79,-78.32,0,0
230,1,1,e,0.98,13.01,24.43,-78.48,0,0
230,1,1,e,0.99,12.28,24.21,-80.16,0,0
230,1,1,e,1,11.55,23.73,-79.99,0,0
230,1,1,e,1.01,10.81,22.55,-80.82,0,0
230,1,1,e,1.02,10.08,20.79,-81.69,0,0
230,1,1,e,1.03,9.35,19.66,-80.32,0,0
230,1,1,e,1.04,8.61,20.2,-80.46,0,0
230,1,1,e,1.05,7.88,21.27,-82.52,0,0
230,1,1,e,1.06,6.96,22.23,-82.55,0,0
230,1,1,e,1.07,6.23,22.29,-81.05,0,0
230,1,1,e,1.08,5.5,21.48,-79.92,0,0
230,1,1,e,1.09,4.76,20.41,-78.92,0,0
230,1,1,e,1.1,3.85,19.07,-79.8,0,0
230,1,1,e,1.11,3.12,17.79,-79.21,0,0
230,1,1,e,1.12,2.38,17.36,-81.56,0,0
230,1,1,e,1.13,1.65,17.63,-82.62,0,0
230,1,1,e,1.14,0.92,17.57,-81.37,0,0
230,1,1,e,1.15,0.18,17.36,-82.18,0,0
230,1,1,e,1.16,-0.55,16.98,-80.15,0,0
230,1,1,e,1.17,-1.28,16.02,-78.79,0,0
230,1,1,e,1.18,-2.02,13.61,-75.31,0,0
230,1,1,e,1.19,-2.38,11.52,-65.94,0,0
230,1,1,e,1.2,-2.57,10.13,-52.39,0,0
230,1,1,e,1.21,-2.75,9.59,-38.72,0,0
230,1,2,c,1.22,-2.57,10.18,0,0,0
230,1,2,c,1.23,-2.57,11.09,0,0,0
230,1,2,c,1.24,-2.38,10.93,3.7,0,0
230,1,2,c,1.25,-2.02,9.16,10.75,0,0
230,1,2,c,1.26,-1.65,7.39,22.3,0,0
230,1,2,c,1.27,-1.28,6.48,32.83,0,0
230,1,2,c,1.28,-0.73,6.96,42.09,0,0
