Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
226,1,1,c,0.01,0,4.13,0,0,0
226,1,1,c,0.02,0,5.25,0,0,0
226,1,1,c,0.03,0.18,7.66,0,0,0
226,1,1,c,0.04,0.55,11.14,0.75,0,0
226,1,1,c,0.05,0.73,13.71,10.92,0,0
226,1,1,c,0.06,1.28,14.36,24.58,0,0
226,1,1,c,0.07,1.83,13.39,39.98,0,0
226,1,1,c,0.08,2.2,11.79,49.21,0,0
226,1,1,c,0.09,2.93,10.39,54.86,0,0
226,1,1,c,0.1,3.48,9.7,60.76,0,0
226,1,1,c,0.11,4.21,9.86,64.91,0,0
226,1,1,c,0.12,4.76,9.96,69.64,0,0
226,1,1,c,0.13,5.5,10.02,70.97,0,0
226,1,1,c,0.14,6.23,9.86,72.69,0,0
226,1,1,c,0.15,6.96,9.54,73.92,0,0
226,1,1,c,0.16,7.7,9.43,75.96,0,0
226,1,1,c,0.17,8.43,9.43,75.95,0,0
226,1,1,c,0.18,9.16,9.38,77.22,0,0
226,1,1,c,0.19,9.9,9.43,79.08,0,0
226,1,1,c,0.2,10.63,9.38,78.48,0,0
226,1,1,c,0.21,11.36,9.59,79.56,0,0
226,1,1,c,0.22,12.28,9.91,80.96,0,0
226,1,1,c,0.23,13.01,10.18,81.74,0,0
226,1,1,c,0.24,13.74,10.34,81.33,0,0
226,1,1,c,0.25,14.48,10.18,79.89,0,0
226,1,1,c,0.26,15.39,9.96,80.25,0,0
226,1,1,c,0.27,15.94,9.86,81.43,0,0
226,1,1,c,0.28,16.86,9.75,82.6,0,0
226,1,1,c,0.29,17.59,9.86,84,0,0
226,1,1,c,0.3,18.33,9.91,82.61,0,0
226,1,1,c,0.31,19.24,9.32,83.15,0,0
226,1,1,c,0.32,19.98,9.21,82.88,0,0
226,1,1,c,0.33,20.71,9,81.13,0,0
226,1,1,c,0.34,21.62,9.05,80.26,0,0
226,1,1,c,0.35,22.36,8.89,79.94,0,0
226,1,1,c,0.36,23.09,8.84,81.48,0,0
226,1,1,c,0.37,23.82,8.89,81.62,0,0
226,1,1,c,0.38,24.56,8.3,79.83,0,0
226,1,1,c,0.39,25.29,8.3,81.84,0,0
226,1,1,c,0.4,26.02,8.63,79.66,0,0
226,1,1,c,0.41,26.94,8.57,81.47,0,0
226,1,1,c,0.42,27.67,8.52,79.83,0,0
226,1,1,c,0.43,28.22,8.52,79.24,0,0
226,1,1,c,0.44,29.14,8.41,79.51,0,0
226,1,1,c,0.45,29.87,8.52,78.79,0,0
226,1,1,c,0.46,30.79,8.73,80.15,0,0
226,1,1,c,0.47,31.52,8.84,79.19,0,0
226,1,1,c,0.48,32.25,8.79,78.2,0,0
226,1,1,c,0.49,32.99,8.84,80.22,0,0
226,1,1,c,0.5,33.72,8.84,79.7,0,0
226,1,1,c,0.51,34.45,8.89,79.66,0,0
226,1,1,c,0.52,35.19,8.89,81.32,0,0
226,1,1,c,0.53,35.92,8.79,79.28,0,0
226,1,1,c,0.54,36.84,8.68,81.35,0,0
226,1,1,c,0.55,37.57,8.57,80.77,0,0
226,1,1,c,0.56,38.3,8.57,80.18,0,0
226,1,1,c,0.57,39.03,8.68,80.31,0,0
226,1,1,c,0.58,39.77,8.73,79.23,0,0
226,1,1,c,0.59,40.68,8.73,80.77,0,0
226,1,1,c,0.6,41.42,8.84,79.88,0,0
226,1,1,c,0.61,42.15,8.68,78.88,0,0
226,1,1,c,0.62,42.88,8.46,81.55,0,0
226,1,1,c,0.63,43.62,8.25,80.75,0,0
226,1,1,c,0.64,44.35,8.2,80.47,0,0
226,1,1,c,0.65,45.08,8.25,81.51,0,0
226,1,1,c,0.66,45.63,9.21,75.76,0,0
226,1,1,c,0.67,46.18,10.66,68.4,0,0
226,1,1,c,0.68,46.36,12.21,51.61,0,0
226,1,1,c,0.69,46.36,13.39,35.11,0,0
226,1,1,c,0.7,46.36,13.34,20.61,0,0
226,1,1,e,0.71,46.18,12.48,0,0,0
226,1,1,e,0.72,46,13.5,-0.84,0,0
226,1,1,e,0.73,45.82,15.32,-11.01,0,0
226,1,1,e,0.74,45.27,16.13,-21.91,0,0
226,1,1,e,0.75,44.9,16.66,-34.78,0,0
226,1,1,e,0.76,44.35,16.82,-41.82,0,0
226,1,1,e,0.77,43.8,16.34,-48.87,0,0
226,1,1,e,0.78,43.25,15.91,-54.6,0,0
226,1,1,e,0.79,42.7,16.07,-58.56,0,0
226,1,1,e,0.8,41.97,16.71,-62.14,0,0
226,1,1,e,0.81,41.42,17.2,-68.15,0,0
226,1,1,e,0.82,40.68,17.46,-68.64,0,0
226,1,1,e,0.83,39.95,17.41,-70.17,0,0
226,1,1,e,0.84,39.22,17.52,-71.46,0,0
226,1,1,e,0.85,38.67,17.46,-73.92,0,0
226,1,1,e,0.86,37.93,17.95,-73.3,0,0
226,1,1,e,0.87,37.2,18.54,-74.22,0,0
226,1,1,e,0.88,36.47,18.48,-74.3,0,0
226,1,1,e,0.89,35.74,17.84,-75.65,0,0
226,1,1,e,0.9,35,17.68,-76.56,0,0
226,1,1,e,0.91,34.27,17.73,-77.57,0,0
226,1,1,e,0.92,33.54,17.95,-76.83,0,0
226,1,1,e,0.93,32.62,16.93,-78.31,0,0
226,1,1,e,0.94,31.89,18.8,-78.11,0,0
226,1,1,e,0.95,31.15,19.71,-78.82,0,0
226,1,1,e,0.96,30.42,19.98,-79.91,0,0
226,1,1,e,0.97,29.69,19.55,-79.46,0,0
226,1,1,e,0.98,28.96,18.96,-77.6,0,0
226,1,1,e,0.99,28.22,18.91,-79.89,0,0
226,1,1,e,1,27.49,19.5,-79.77,0,0
226,1,1,e,1.01,26.76,19.66,-80.57,0,0
226,1,1,e,1.02,26.02,19.66,-80.71,0,0
226,1,1,e,1.03,25.29,19.45,-78.88,0,0
226,1,1,e,1.04,24.56,19.07,-79.5,0,0
226,1,1,e,1.05,23.82,19.18,-80.3,0,0
226,1,1,e,1.06,23.09,19.55,-79.75,0,0
226,1,1,e,1.07,22.17,19.66,-79.59,0,0
226,1,1,e,1.08,21.44,19.77,-79.28,0,0
226,1,1,e,1.09,20.71,20.25,-78.5,0,0
226,1,1,e,1.1,19.98,20.52,-79.12,0,0
226,1,1,e,1.11,19.24,21.21,-78.28,0,0
226,1,1,e,1.12,18.33,21.8,-79.71,0,0
226,1,1,e,1.13,17.59,21.91,-79.25,0,0
226,1,1,e,1.14,16.86,21.91,-79.33,0,0
226,1,1,e,1.15,16.13,22.07,-80.37,0,0
226,1,1,e,1.16,15.39,22.39,-79.08,0,0
226,1,1,e,1.17,14.66,22.77,-79.16,0,0
226,1,1,e,1.18,13.93,23.25,-80.71,0,0
226,1,1,e,1.19,13.19,23.57,-80.66,0,0
226,1,1,e,1.2,12.46,23.89,-79.13,0,0
226,1,1,e,1.21,11.73,24.11,-79.86,0,0
226,1,1,e,1.22,11,23.95,-79.49,0,0
226,1,1,e,1.23,10.26,23.14,-79.99,0,0
226,1,1,e,1.24,9.53,22.07,-80.44,0,0
226,1,1,e,1.25,8.61,21.54,-79.96,0,0
226,1,1,e,1.26,7.88,22.02,-80.42,0,0
226,1,1,e,1.27,7.15,23.09,-79.3,0,0
226,1,1,e,1.28,6.41,23.79,-78.76,0,0
226,1,1,e,1.29,5.5,24.59,-78.56,0,0
226,1,1,e,1.3,4.95,24.8,-78.32,0,0
226,1,1,e,1.31,4.03,24.75,-78.53,0,0
226,1,1,e,1.32,3.3,25.02,-79.56,0,0
226,1,1,e,1.33,2.57,25.61,-79.85,0,0
226,1,1,e,1.34,1.83,26.09,-80.71,0,0
226,1,1,e,1.35,1.1,26.84,-80.71,0,0
226,1,1,e,1.36,0.37,27.7,-80.37,0,0
226,1,1,e,1.37,-0.37,28.66,-80.87,0,0
226,1,1,e,1.38,-1.1,29.89,-79.34,0,0
226,1,1,e,1.39,-1.83,29.63,-75.35,0,0
226,1,1,e,1.4,-2.2,28.82,-67.98,0,0
226,1,1,e,1.41,-2.57,26.36,-56.24,0,0
226,1,1,e,1.42,-2.57,23.14,-40.5,0,0
226,1,1,e,1.43,-2.57,20.36,-24.31,0,0
226,1,1,e,1.44,-2.57,18,-13.44,0,0
226,1,2,c,1.45,-2.38,17.04,0,0,0
226,1,2,c,1.46,-2.2,16.07,8.33,0,0
226,1,2,c,1.47,-1.83,15.11,18.88,0,0
226,1,2,c,1.48,-1.28,14.36,31.78,0,0
226,1,2,c,1.49,-0.73,13.66,41.52,0,0
226,1,2,c,1.5,-0.37,13.34,49.62,0,0
226,1,2,c,1.51,0.37,13.34,55.24,0,0
226,1,2,c,1.52,0.92,14.09,58.69,0,0
226,1,2,c,1.53,1.47,14.63,62.24,0,0
226,1,2,c,1.54,2.2,14.79,67.12,0,0
226,1,2,c,1.55,2.93,14.36,69.63,0,0
226,1,2,c,1.56,3.67,13.61,73.83,0,0
226,1,2,c,1.57,4.4,13.13,75.2,0,0
226,1,2,c,1.58,5.13,12.8,75.84,0,0
226,1,2,c,1.59,5.86,12.86,74.81,0,0
226,1,2,c,1.6,6.6,12.86,76.11,0,0
226,1,2,c,1.61,7.33,12.59,77.13,0,0
226,1,2,c,1.62,8.06,12.11,79.35,0,0
226,1,2,c,1.63,8.8,11.73,81.26,0,0
226,1,2,c,1.64,9.53,11.41,81.34,0,0
226,1,2,c,1.65,10.26,11.36,80.12,0,0
226,1,2,c,1.66,11.18,11.46,81.8,0,0
226,1,2,c,1.67,11.91,11.36,81.18,0,0
226,1,2,c,1.68,12.64,10.88,82.5,0,0
226,1,2,c,1.69,13.56,10.55,81.78,0,0
226,1,2,c,1.7,14.29,10.39,83.2,0,0
226,1,2,c,1.71,15.03,10.23,81.99,0,0
226,1,2,c,1.72,15.76,10.5,83.13,0,0
226,1,2,c,1.73,16.49,10.98,83.74,0,0
226,1,2,c,1.74,17.41,10.77,81.89,0,0
226,1,2,c,1.75,18.14,10.45,79.97,0,0
226,1,2,c,1.76,18.88,10.18,78.99,0,0
226,1,2,c,1.77,19.61,9.86,78.22,0,0
226,1,2,c,1.78,20.34,9.75,78.15,0,0
226,1,2,c,1.79,21.26,9.64,78.94,0,0
226,1,2,c,1.8,21.99,9.64,79.55,0,0
226,1,2,c,1.81,22.72,9.32,79.19,0,0
226,1,2,c,1.82,23.46,9.27,79.41,0,0
226,1,2,c,1.83,24.19,9.32,80.51,0,0
226,1,2,c,1.84,24.92,9.11,80.27,0,0
226,1,2,c,1.85,25.66,8.95,81.88,0,0
226,1,2,c,1.86,26.39,8.63,82.75,0,0
226,1,2,c,1.87,27.12,8.84,81.09,0,0
226,1,2,c,1.88,28.04,8.95,79.63,0,0
226,1,2,c,1.89,28.77,8.95,79.49,0,0
226,1,2,c,1.9,29.5,8.63,79.41,0,0
226,1,2,c,1.91,30.24,8.68,78.63,0,0
226,1,2,c,1.92,30.97,8.63,78.37,0,0
226,1,2,c,1.93,31.7,8.79,78.14,0,0
226,1,2,c,1.94,32.44,8.95,79.18,0,0
226,1,2,c,1.95,33.17,9.05,76.37,0,0
226,1,2,c,1.96,34.09,8.84,78.01,0,0
