Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
570,1,1,c,0.01,0,3.81,0,0,0
570,1,1,c,0.02,0,3.93,0,0,0
570,1,1,c,0.03,0.18,3.4,0,0,0
570,1,1,c,0.04,0.37,3.52,0,0,0
570,1,1,c,0.05,0.73,3.93,7.2,0,0
570,1,1,c,0.06,1.1,4.1,19.45,0,0
570,1,1,c,0.07,1.47,4.1,35.39,0,0
570,1,1,c,0.08,2.2,3.81,47.14,0,0
570,1,1,c,0.09,2.75,4.04,54.09,0,0
570,1,1,c,0.1,3.3,4.34,58.06,0,0
570,1,1,c,0.11,4.03,4.98,64.74,0,0
570,1,1,c,0.12,4.76,5.98,66.91,0,0
570,1,1,c,0.13,5.31,7.03,70.04,0,0
570,1,1,c,0.14,6.05,8.26,70.86,0,0
570,1,1,c,0.15,6.78,9.55,72.17,0,0
570,1,1,c,0.16,7.51,9.96,74.98,0,0
570,1,1,c,0.17,8.25,9.78,76.71,0,0
570,1,1,c,0.18,8.98,9.43,78.06,0,0
570,1,1,c,0.19,9.71,9.49,78.94,0,0
570,1,1,c,0.2,10.45,10.08,75.73,0,0
570,1,1,c,0.21,11.36,10.9,78.3,0,0
570,1,1,c,0.22,12.1,11.31,78.79,0,0
570,1,1,c,0.23,12.83,11.13,81.12,0,0
570,1,1,c,0.24,13.56,10.78,84.14,0,0
570,1,1,c,0.25,14.29,10.6,81.19,0,0
570,1,1,c,0.26,15.03,10.84,80.1,0,0
570,1,1,c,0.27,15.76,11.48,83.76,0,0
570,1,1,c,0.28,16.68,12.07,82.04,0,0
570,1,1,c,0.29,17.41,11.89,81.92,0,0
570,1,1,c,0.3,18.14,11.48,79.58,0,0
570,1,1,c,0.31,19.06,11.07,81.37,0,0
570,1,1,c,0.32,19.79,11.01,81.21,0,0
570,1,1,c,0.33,20.53,11.31,79.27,0,0
570,1,1,c,0.34,21.26,11.6,82.62,0,0
570,1,1,c,0.35,21.99,11.37,80.87,0,0
570,1,1,c,0.36,22.72,10.25,81.75,0,0
570,1,1,c,0.37,23.46,9.08,83.98,0,0
