Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
370,1,1,c,0.01,0,7.18,0,0,0
370,1,1,c,0.02,0.18,10.45,0,0,0
370,1,1,c,0.03,0.37,10.88,0,0,0
370,1,1,c,0.04,0.55,8.68,2.31,0,0
370,1,1,c,0.05,0.92,6.37,12.21,0,0
370,1,1,c,0.06,1.28,5.09,24.74,0,0
370,1,1,c,0.07,1.83,5.57,39.62,0,0
370,1,1,c,0.08,2.38,7.55,46.74,0,0
370,1,1,c,0.09,2.93,9.75,53.67,0,0
370,1,1,c,0.1,3.67,10.45,59.17,0,0
370,1,1,c,0.11,4.21,10.13,63.66,0,0
370,1,1,c,0.12,4.76,9.27,68.86,0,0
370,1,1,c,0.13,5.5,9,70.95,0,0
370,1,1,c,0.14,6.23,9.38,71.36,0,0
370,1,1,c,0.15,6.96,9.75,73.42,0,0
370,1,1,c,0.16,7.7,10.18,76.74,0,0
370,1,1,c,0.17,8.43,10.55,79.25,0,0
370,1,1,c,0.18,9.16,10.55,81.06,0,0
370,1,1,c,0.19,9.9,10.45,80.68,0,0
370,1,1,c,0.2,10.63,10.34,79.37,0,0
370,1,1,c,0.21,11.55,10.34,79.5,0,0
370,1,1,c,0.22,12.28,10.61,78.87,0,0
370,1,1,c,0.23,13.01,10.61,79.36,0,0
370,1,1,c,0.24,13.74,10.61,79.38,0,0
370,1,1,c,0.25,14.48,10.61,79.36,0,0
370,1,1,c,0.26,15.39,10.45,80.69,0,0
370,1,1,c,0.27,16.13,10.45,79.13,0,0
370,1,1,c,0.28,16.86,10.39,80.89,0,0
370,1,1,c,0.29,17.59,10.45,81.35,0,0
370,1,1,c,0.3,18.33,10.5,80.4,0,0
370,1,1,c,0.31,19.06,10.61,82.23,0,0
370,1,1,c,0.32,19.98,10.93,80.4,0,0
370,1,1,c,0.33,20.71,11.09,81.69,0,0
370,1,1,c,0.34,21.44,11.04,81.48,0,0
370,1,1,c,0.35,22.17,10.93,81.07,0,0
370,1,1,c,0.36,23.09,10.66,81.81,0,0
370,1,1,c,0.37,23.82,10.02,80.32,0,0
370,1,1,c,0.38,24.56,10.07,81.51,0,0
370,1,1,c,0.39,25.29,10.45,81.3,0,0
370,1,1,c,0.4,26.02,10.39,81.67,0,0
370,1,1,c,0.41,26.94,10.82,83.52,0,0
370,1,1,c,0.42,27.67,10.82,82.19,0,0
370,1,1,c,0.43,28.41,10.23,81.07,0,0
370,1,1,c,0.44,29.14,9.86,78.31,0,0
370,1,1,c,0.45,30.05,10.13,79.16,0,0
370,1,1,c,0.46,30.79,10.66,80.04,0,0
370,1,1,c,0.47,31.34,10.71,81.09,0,0
370,1,1,c,0.48,32.25,10.71,82.99,0,0
370,1,1,c,0.49,32.99,10.61,81.04,0,0
370,1,1,c,0.5,33.72,10.18,80.47,0,0
370,1,1,c,0.51,34.45,10.88,80.95,0,0
370,1,1,c,0.52,35,12.54,73.27,0,0
370,1,1,c,0.53,35.19,14.14,60.52,0,0
370,1,1,c,0.54,35.37,15.21,42.81,0,0
370,1,1,c,0.55,35.37,15.7,26.19,0,0
370,1,1,e,0.56,35.19,15.27,0,0,0
370,1,1,e,0.57,35.19,16.29,0,0,0
370,1,1,e,0.58,34.82,18.43,-4.21,0,0
