Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
560,1,1,c,0.01,0,3.98,0,0,0
560,1,1,c,0.02,0,3.98,0,0,0
560,1,1,c,0.03,0.18,3.52,0,0,0
560,1,1,c,0.04,0.37,3.46,3.23,0,0
560,1,1,c,0.05,0.73,3.16,12.12,0,0
560,1,1,c,0.06,1.1,3.16,25.47,0,0
560,1,1,c,0.07,1.65,3.34,38.36,0,0
560,1,1,c,0.08,2.02,3.63,48.31,0,0
560,1,1,c,0.09,2.75,4.22,52.1,0,0
560,1,1,c,0.1,3.3,4.8,58.17,0,0
560,1,1,c,0.11,3.85,5.39,59.43,0,0
560,1,1,c,0.12,4.58,5.92,63.33,0,0
560,1,1,c,0.13,5.31,6.15,65.69,0,0
560,1,1,c,0.14,5.86,6.21,69.7,0,0
560,1,1,c,0.15,6.6,6.21,73.41,0,0
560,1,1,c,0.16,7.33,6.33,74.35,0,0
560,1,1,c,0.17,7.88,6.39,74.06,0,0
560,1,1,c,0.18,8.8,6.44,72.71,0,0
560,1,1,c,0.19,9.53,6.44,74.35,0,0
560,1,1,c,0.2,10.26,6.68,76.12,0,0
560,1,1,c,0.21,11,6.68,78.3,0,0
560,1,1,c,0.22,11.73,6.85,78.62,0,0
560,1,1,c,0.23,12.46,7.03,80.61,0,0
560,1,1,c,0.24,13.19,7.38,76.81,0,0
560,1,1,c,0.25,14.11,7.5,79.11,0,0
560,1,1,c,0.26,14.84,7.5,79.43,0,0
560,1,1,c,0.27,15.39,7.38,81.65,0,0
560,1,1,c,0.28,16.31,7.26,84.98,0,0
560,1,1,c,0.29,17.04,7.15,82.07,0,0
560,1,1,c,0.3,17.78,7.03,78.63,0,0
560,1,1,c,0.31,18.51,7.15,81.45,0,0
560,1,1,c,0.32,19.24,7.15,79.44,0,0
560,1,1,c,0.33,20.16,7.03,80.2,0,0
560,1,1,c,0.34,20.89,6.85,80.34,0,0
560,1,1,c,0.35,21.62,6.68,78.97,0,0
560,1,1,c,0.36,22.36,6.56,79.72,0,0
560,1,1,c,0.37,22.91,6.68,79.5,0,0
560,1,1,c,0.38,23.82,6.85,78.72,0,0
560,1,1,c,0.39,24.56,7.15,80.29,0,0
560,1,1,c,0.4,25.29,7.32,76.49,0,0
560,1,1,c,0.41,26.21,7.32,77.96,0,0
560,1,1,c,0.42,26.94,7.03,77.9,0,0
560,1,1,c,0.43,27.49,6.56,77.6,0,0
560,1,1,c,0.44,28.41,6.09,81.71,0,0
560,1,1,c,0.45,29.14,5.86,79.9,0,0
560,1,1,c,0.46,29.87,6.09,79.55,0,0
560,1,1,c,0.47,30.6,6.44,81.74,0,0
560,1,1,c,0.48,31.34,6.62,78.84,0,0
560,1,1,c,0.49,32.25,6.68,79.39,0,0
560,1,1,c,0.5,32.99,6.62,80.12,0,0
560,1,1,c,0.51,33.72,6.62,78.59,0,0
560,1,1,c,0.52,34.45,6.56,81.4,0,0
560,1,1,c,0.53,35.19,6.21,78.44,0,0
560,1,1,c,0.54,36.1,6.03,80.89,0,0
560,1,1,c,0.55,36.84,5.92,79.88,0,0
560,1,1,c,0.56,37.57,5.86,81.34,0,0
560,1,1,c,0.57,38.3,5.92,83.53,0,0
560,1,1,c,0.58,39.03,6.03,80.37,0,0
560,1,1,c,0.59,39.77,6.8,75.02,0,0
560,1,1,c,0.6,40.13,8.26,69.87,0,0
560,1,1,c,0.61,40.5,9.96,58.25,0,0
560,1,1,c,0.62,40.5,11.95,41.51,0,0
560,1,1,c,0.63,40.5,12.95,25.5,0,0
560,1,1,c,0.64,40.5,13.65,13.19,0,0
560,1,1,e,0.65,40.32,14.12,0,0,0
560,1,1,e,0.66,39.95,13.88,-9.45,0,0
560,1,1,e,0.67,39.77,13.77,-19.67,0,0
560,1,1,e,0.68,39.22,13.83,-31.82,0,0
560,1,1,e,0.69,38.67,14.88,-39.43,0,0
560,1,1,e,0.7,38.3,15.76,-46.97,0,0
560,1,1,e,0.71,37.75,16.87,-51.36,0,0
560,1,1,e,0.72,37.2,17.52,-55.71,0,0
560,1,1,e,0.73,36.47,17.87,-59.75,0,0
560,1,1,e,0.74,35.74,17.63,-63.17,0,0
560,1,1,e,0.75,35.19,17.52,-67.01,0,0
560,1,1,e,0.76,34.45,16.99,-70.16,0,0
560,1,1,e,0.77,33.9,16.81,-71.24,0,0
560,1,1,e,0.78,33.17,16.93,-70.71,0,0
560,1,1,e,0.79,32.44,17.28,-72.33,0,0
560,1,1,e,0.8,31.7,17.93,-74.09,0,0
560,1,1,e,0.81,30.97,18.04,-75.34,0,0
560,1,1,e,0.82,30.24,17.52,-79.2,0,0
560,1,1,e,0.83,29.5,17.22,-77.68,0,0
560,1,1,e,0.84,28.96,17.05,-76.91,0,0
560,1,1,e,0.85,28.04,17.46,-80.77,0,0
560,1,1,e,0.86,27.31,17.69,-79.67,0,0
560,1,1,e,0.87,26.57,17.99,-78.28,0,0
560,1,1,e,0.88,25.84,17.99,-81.66,0,0
560,1,1,e,0.89,25.11,17.99,-79.22,0,0
560,1,1,e,0.9,24.37,18.28,-79.18,0,0
560,1,1,e,0.91,23.64,18.51,-79.55,0,0
560,1,1,e,0.92,22.91,19.22,-78.5,0,0
560,1,1,e,0.93,21.99,19.51,-79.63,0,0
560,1,1,e,0.94,21.26,19.45,-79.54,0,0
560,1,1,e,0.95,20.53,19.33,-79.5,0,0
560,1,1,e,0.96,19.79,19.33,-78.19,0,0
560,1,1,e,0.97,19.06,19.51,-78.2,0,0
560,1,1,e,0.98,18.33,19.33,-77.59,0,0
560,1,1,e,0.99,17.59,19.57,-79.59,0,0
560,1,1,e,1,16.86,19.33,-77.61,0,0
560,1,1,e,1.01,16.13,19.22,-78.33,0,0
560,1,1,e,1.02,15.21,19.22,-80.09,0,0
560,1,1,e,1.03,14.48,19.33,-80.29,0,0
560,1,1,e,1.04,13.74,19.92,-83.52,0,0
560,1,1,e,1.05,13.01,20.15,-81.83,0,0
560,1,1,e,1.06,12.28,20.27,-78.01,0,0
560,1,1,e,1.07,11.55,20.04,-80.28,0,0
560,1,1,e,1.08,10.81,19.63,-77.48,0,0
560,1,1,e,1.09,10.08,18.75,-78.28,0,0
560,1,1,e,1.1,9.16,17.81,-80.43,0,0
560,1,1,e,1.11,8.61,18.28,-80.58,0,0
560,1,1,e,1.12,7.7,19.04,-80.31,0,0
560,1,1,e,1.13,6.96,19.86,-78.54,0,0
560,1,1,e,1.14,6.05,20.15,-80.57,0,0
560,1,1,e,1.15,5.31,20.21,-82.05,0,0
560,1,1,e,1.16,4.58,20.04,-80.88,0,0
560,1,1,e,1.17,3.85,19.86,-81.61,0,0
560,1,1,e,1.18,3.12,19.57,-78.9,0,0
560,1,1,e,1.19,2.38,19.63,-78.12,0,0
560,1,1,e,1.2,1.65,20.15,-80.53,0,0
560,1,1,e,1.21,0.92,20.97,-80.25,0,0
560,1,1,e,1.22,0.18,21.15,-79.86,0,0
560,1,1,e,1.23,-0.55,20.97,-81.7,0,0
560,1,1,e,1.24,-1.28,19.74,-79.5,0,0
560,1,1,e,1.25,-1.83,18.22,-73.13,0,0
560,1,1,e,1.26,-2.38,16.17,-64.5,0,0
560,1,1,e,1.27,-2.57,14.41,-50.02,0,0
560,1,1,e,1.28,-2.75,14.12,-37.72,0,0
560,1,1,e,1.29,-2.75,14.06,-25.63,0,0
560,1,2,c,1.3,-2.57,14.06,0,0,0
560,1,2,c,1.31,-2.38,13.01,7.59,0,0
560,1,2,c,1.32,-2.02,11.54,13.7,0,0
560,1,2,c,1.33,-1.65,10.14,24.43,0,0
560,1,2,c,1.34,-1.28,8.91,31.78,0,0
560,1,2,c,1.35,-0.73,8.67,40.65,0,0
560,1,2,c,1.36,-0.37,8.67,46.52,0,0
560,1,2,c,1.37,0.18,9.08,52.95,0,0
560,1,2,c,1.38,0.92,9.84,58.79,0,0
560,1,2,c,1.39,1.47,10.25,63.4,0,0
560,1,2,c,1.4,2.02,10.19,68.09,0,0
560,1,2,c,1.41,2.75,9.55,71.74,0,0
560,1,2,c,1.42,3.48,8.91,72.19,0,0
560,1,2,c,1.43,4.21,8.79,70.82,0,0
560,1,2,c,1.44,4.95,9.14,72.11,0,0
560,1,2,c,1.45,5.68,9.67,73.74,0,0
560,1,2,c,1.46,6.41,10.14,79.05,0,0
560,1,2,c,1.47,7.15,10.31,78.06,0,0
560,1,2,c,1.48,7.88,10.25,78.83,0,0
560,1,2,c,1.49,8.61,10.02,82.33,0,0
560,1,2,c,1.5,9.35,9.55,79.98,0,0
560,1,2,c,1.51,10.08,9.14,79.54,0,0
560,1,2,c,1.52,10.81,8.61,83.23,0,0
560,1,2,c,1.53,11.55,8.61,80.53,0,0
560,1,2,c,1.54,12.28,9.02,81.93,0,0
560,1,2,c,1.55,13.01,9.61,81.12,0,0
560,1,2,c,1.56,13.74,10.14,79.64,0,0
560,1,2,c,1.57,14.66,10.25,78.38,0,0
560,1,2,c,1.58,15.39,10.08,79.39,0,0
560,1,2,c,1.59,16.13,9.49,78.87,0,0
560,1,2,c,1.6,16.68,8.85,79.72,0,0
560,1,2,c,1.61,17.59,8.38,77.65,0,0
560,1,2,c,1.62,18.33,8.38,77.07,0,0
560,1,2,c,1.63,19.06,8.73,79.01,0,0
560,1,2,c,1.64,19.79,9.32,79.5,0,0
560,1,2,c,1.65,20.71,9.9,81.63,0,0
560,1,2,c,1.66,21.44,10.02,81.38,0,0
560,1,2,c,1.67,21.99,9.73,77.77,0,0
560,1,2,c,1.68,22.91,9.26,81.18,0,0
560,1,2,c,1.69,23.64,9.08,79.51,0,0
560,1,2,c,1.7,24.37,9.02,79.56,0,0
560,1,2,c,1.71,25.11,8.96,82.58,0,0
560,1,2,c,1.72,25.84,8.85,79.5,0,0
560,1,2,c,1.73,26.57,8.85,79.99,0,0
560,1,2,c,1.74,27.31,8.79,81.01,0,0
560,1,2,c,1.75,28.04,8.67,79.23,0,0
560,1,2,c,1.76,28.96,8.55,80.77,0,0
560,1,2,c,1.77,29.69,8.44,77.74,0,0
560,1,2,c,1.78,30.42,8.32,77.25,0,0
560,1,2,c,1.79,31.15,8.2,77.21,0,0
560,1,2,c,1.8,31.89,7.91,76.66,0,0
560,1,2,c,1.81,32.8,7.5,79.99,0,0
560,1,2,c,1.82,33.54,7.5,80.51,0,0
560,1,2,c,1.83,34.09,7.79,80.01,0,0
560,1,2,c,1.84,35,7.85,82.97,0,0
560,1,2,c,1.85,35.74,7.91,80.24,0,0
560,1,2,c,1.86,36.47,7.79,80.6,0,0
560,1,2,c,1.87,37.2,7.5,85.25,0,0
560,1,2,c,1.88,37.93,7.09,82.81,0,0
560,1,2,c,1.89,38.67,6.68,82.7,0,0
560,1,2,c,1.9,39.4,6.68,80.67,0,0
560,1,2,c,1.91,39.95,7.85,73.68,0,0
560,1,2,c,1.92,40.32,9.78,61.59,0,0
