Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
326,1,1,c,0.01,0,3.32,0,0,0
326,1,1,c,0.02,0.18,3.54,0,0,0
326,1,1,c,0.03,0.37,3.75,0,0,0
326,1,1,c,0.04,0.55,4.02,2.32,0,0
326,1,1,c,0.05,0.92,4.55,12.32,0,0
326,1,1,c,0.06,1.28,5.2,24.91,0,0
326,1,1,c,0.07,1.83,6.11,40.53,0,0
326,1,1,c,0.08,2.38,7.02,47.79,0,0
326,1,1,c,0.09,2.93,7.98,55.19,0,0
326,1,1,c,0.1,3.67,8.41,60.05,0,0
326,1,1,c,0.11,4.21,8.79,63.24,0,0
326,1,1,c,0.12,4.95,8.79,68.08,0,0
326,1,1,c,0.13,5.5,8.84,71.38,0,0
326,1,1,c,0.14,6.23,9.05,72.11,0,0
326,1,1,c,0.15,6.96,9.21,73.39,0,0
326,1,1,c,0.16,7.7,9.43,74.48,0,0
326,1,1,c,0.17,8.43,9.59,77.23,0,0
326,1,1,c,0.18,9.16,9.59,78.72,0,0
326,1,1,c,0.19,9.9,9.7,78.29,0,0
326,1,1,c,0.2,10.81,9.7,79.49,0,0
326,1,1,c,0.21,11.55,9.64,79.6,0,0
326,1,1,c,0.22,12.28,9.64,79.3,0,0
326,1,1,c,0.23,13.01,9.64,80.06,0,0
326,1,1,c,0.24,13.74,9.64,79.43,0,0
326,1,1,c,0.25,14.66,9.75,81.59,0,0
326,1,1,c,0.26,15.21,9.91,80.28,0,0
326,1,1,c,0.27,16.13,10.02,78.87,0,0
326,1,1,c,0.28,16.86,10.13,80.66,0,0
326,1,1,c,0.29,17.59,10.29,79.89,0,0
326,1,1,c,0.3,18.33,10.29,82.21,0,0
326,1,1,c,0.31,19.06,10.23,83.26,0,0
326,1,1,c,0.32,19.98,10.34,81.63,0,0
326,1,1,c,0.33,20.71,10.34,80.09,0,0
326,1,1,c,0.34,21.44,10.02,79.95,0,0
326,1,1,c,0.35,22.17,9.91,81.76,0,0
326,1,1,c,0.36,23.09,9.75,82.8,0,0
326,1,1,c,0.37,23.82,9.59,81.88,0,0
326,1,1,c,0.38,24.56,9.43,83.69,0,0
326,1,1,c,0.39,25.29,9.21,81.3,0,0
326,1,1,c,0.4,26.02,8.95,82.42,0,0
326,1,1,c,0.41,26.76,8.68,83.26,0,0
326,1,1,c,0.42,27.49,8.46,82.18,0,0
326,1,1,c,0.43,28.41,8.3,80.99,0,0
326,1,1,c,0.44,29.14,8.2,79.37,0,0
326,1,1,c,0.45,29.87,8.3,78.02,0,0
326,1,1,c,0.46,30.6,8.3,78.71,0,0
326,1,1,c,0.47,31.34,8.25,78.72,0,0
326,1,1,c,0.48,32.25,8.36,79.47,0,0
326,1,1,c,0.49,32.99,8.25,79.05,0,0
326,1,1,c,0.5,33.72,8.14,78.87,0,0
326,1,1,c,0.51,34.45,8.14,79.84,0,0
326,1,1,c,0.52,35.19,8.04,77.95,0,0
326,1,1,c,0.53,35.74,8.95,73.77,0,0
326,1,1,c,0.54,36.1,10.5,63.94,0,0
326,1,1,c,0.55,36.29,11.84,49.94,0,0
326,1,1,c,0.56,36.29,13.93,32.46,0,0
326,1,1,c,0.57,36.29,15,20.12,0,0
326,1,1,e,0.58,36.1,16.77,0,0,0
326,1,1,e,0.59,35.92,18.43,-5.43,0,0
326,1,1,e,0.6,35.55,20.3,-14.28,0,0
326,1,1,e,0.61,35.19,22.07,-27.14,0,0
326,1,1,e,0.62,34.64,24.11,-36.15,0,0
326,1,1,e,0.63,34.09,26.04,-44.15,0,0
326,1,1,e,0.64,33.72,27.38,-49.39,0,0
326,1,1,e,0.65,33.17,27.96,-52.67,0,0
326,1,1,e,0.66,32.62,27.75,-57.96,0,0
326,1,1,e,0.67,31.89,28.18,-61.5,0,0
326,1,1,e,0.68,31.34,28.45,-62.72,0,0
326,1,1,e,0.69,30.6,28.55,-65.72,0,0
326,1,1,e,0.7,29.87,28.98,-68.48,0,0
326,1,1,e,0.71,29.32,29.73,-69.95,0,0
326,1,1,e,0.72,28.59,31.02,-71.74,0,0
326,1,1,e,0.73,27.86,32.46,-72.42,0,0
326,1,1,e,0.74,27.12,32.79,-73.9,0,0
326,1,1,e,0.75,26.39,32.46,-75.44,0,0
326,1,1,e,0.76,25.66,31.88,-77.21,0,0
326,1,1,e,0.77,24.92,31.07,-78.52,0,0
326,1,1,e,0.78,24.19,30.7,-80.46,0,0
326,1,1,e,0.79,23.46,30.96,-79.43,0,0
326,1,1,e,0.8,22.72,31.23,-79.46,0,0
326,1,1,e,0.81,21.99,31.66,-81.07,0,0
326,1,1,e,0.82,21.26,32.41,-80.26,0,0
326,1,1,e,0.83,20.53,32.84,-81.28,0,0
326,1,1,e,0.84,19.79,32.84,-80.96,0,0
326,1,1,e,0.85,19.06,32.84,-80.07,0,0
326,1,1,e,0.86,18.33,32.79,-79.26,0,0
326,1,1,e,0.87,17.59,32.89,-79.46,0,0
326,1,1,e,0.88,16.86,33.38,-78.88,0,0
326,1,1,e,0.89,15.94,33.7,-79.7,0,0
326,1,1,e,0.9,15.21,34.13,-78.49,0,0
326,1,1,e,0.91,14.48,34.34,-78.17,0,0
326,1,1,e,0.92,13.74,34.39,-77.37,0,0
326,1,1,e,0.93,13.01,34.39,-76.66,0,0
326,1,1,e,0.94,12.28,34.71,-77.7,0,0
326,1,1,e,0.95,11.55,35.04,-78.74,0,0
326,1,1,e,0.96,10.81,35.04,-77.35,0,0
326,1,1,e,0.97,9.9,35.3,-78.22,0,0
326,1,1,e,0.98,9.16,35.25,-78.76,0,0
326,1,1,e,0.99,8.43,34.98,-78.66,0,0
326,1,1,e,1,7.7,35.09,-81.41,0,0
326,1,1,e,1.01,6.96,35.41,-80.56,0,0
326,1,1,e,1.02,6.23,36,-80.54,0,0
326,1,1,e,1.03,5.5,36.48,-81.28,0,0
326,1,1,e,1.04,4.76,37.02,-80.08,0,0
326,1,1,e,1.05,4.03,36.48,-80.02,0,0
326,1,1,e,1.06,3.3,36.05,-80.37,0,0
326,1,1,e,1.07,2.38,35.41,-78.76,0,0
326,1,1,e,1.08,1.65,34.77,-79.05,0,0
326,1,1,e,1.09,0.92,34.34,-78.05,0,0
326,1,1,e,1.1,0.18,34.39,-79.14,0,0
326,1,1,e,1.11,-0.73,34.61,-80.24,0,0
326,1,1,e,1.12,-1.28,35.57,-78.64,0,0
326,1,1,e,1.13,-1.83,34.02,-74.65,0,0
326,1,1,e,1.14,-2.38,31.93,-66.45,0,0
326,1,1,e,1.15,-2.57,29.41,-51.96,0,0
326,1,1,e,1.16,-2.75,27.86,-37.52,0,0
326,1,1,e,1.17,-2.75,26.09,-24.21,0,0
326,1,2,c,1.18,-2.57,23.3,0,0,0
326,1,2,c,1.19,-2.38,21.05,0.78,0,0
326,1,2,c,1.2,-2.2,18.27,7.56,0,0
326,1,2,c,1.21,-1.83,16.34,18.43,0,0
326,1,2,c,1.22,-1.47,15.21,30.64,0,0
326,1,2,c,1.23,-0.92,15.38,38.86,0,0
326,1,2,c,1.24,-0.37,16.02,47.48,0,0
326,1,2,c,1.25,0.18,16.02,53.52,0,0
326,1,2,c,1.26,0.73,15.86,60.49,0,0
326,1,2,c,1.27,1.47,15.86,66.5,0,0
326,1,2,c,1.28,2.2,16.02,67.24,0,0
326,1,2,c,1.29,2.75,16.34,69.42,0,0
326,1,2,c,1.3,3.48,16.82,71.42,0,0
326,1,2,c,1.31,4.21,16.66,74.46,0,0
326,1,2,c,1.32,4.95,16.34,76.49,0,0
326,1,2,c,1.33,5.68,16.23,77.65,0,0
326,1,2,c,1.34,6.41,16.5,78.23,0,0
326,1,2,c,1.35,7.15,16.39,76.32,0,0
326,1,2,c,1.36,8.06,15.86,78.66,0,0
326,1,2,c,1.37,8.8,15.75,80.13,0,0
326,1,2,c,1.38,9.53,15.91,81.89,0,0
326,1,2,c,1.39,10.26,15.64,84.27,0,0
326,1,2,c,1.4,11.18,15.11,83.57,0,0
326,1,2,c,1.41,11.91,14.52,83,0,0
326,1,2,c,1.42,12.64,14.89,81.85,0,0
326,1,2,c,1.43,13.38,14.68,80.72,0,0
326,1,2,c,1.44,14.29,14.2,80.2,0,0
326,1,2,c,1.45,15.03,14.09,79.08,0,0
326,1,2,c,1.46,15.76,14.46,80.09,0,0
326,1,2,c,1.47,16.49,14.09,81.09,0,0
326,1,2,c,1.48,17.23,13.71,80.62,0,0
326,1,2,c,1.49,17.96,13.61,82.88,0,0
326,1,2,c,1.5,18.69,13.5,81.44,0,0
326,1,2,c,1.51,19.43,13.29,81.15,0,0
326,1,2,c,1.52,20.34,13.13,80.14,0,0
326,1,2,c,1.53,21.07,13.07,78.96,0,0
326,1,2,c,1.54,21.81,13.02,79.37,0,0
326,1,2,c,1.55,22.54,12.91,79.53,0,0
326,1,2,c,1.56,23.27,12.75,78.89,0,0
326,1,2,c,1.57,24.01,12.48,78.84,0,0
326,1,2,c,1.58,24.74,12.7,76.11,0,0
326,1,2,c,1.59,25.47,12.86,77.83,0,0
326,1,2,c,1.6,26.39,12.86,78.73,0,0
326,1,2,c,1.61,27.12,12.7,79.43,0,0
326,1,2,c,1.62,27.86,12.7,82.11,0,0
326,1,2,c,1.63,28.59,12.7,80.94,0,0
326,1,2,c,1.64,29.32,12.48,80.64,0,0
326,1,2,c,1.65,30.05,12.43,81.84,0,0
326,1,2,c,1.66,30.79,12.7,81.15,0,0
326,1,2,c,1.67,31.52,12.96,81.68,0,0
326,1,2,c,1.68,32.25,12.91,80.27,0,0
326,1,2,c,1.69,33.17,12.54,79.12,0,0
326,1,2,c,1.7,33.9,12.21,79.11,0,0
326,1,2,c,1.71,34.64,12,78.84,0,0
326,1,2,c,1.72,35.19,11.84,76.73,0,0
326,1,2,c,1.73,35.92,12.7,69.75,0,0
326,1,2,c,1.74,36.1,14.73,57.13,0,0
326,1,2,c,1.75,36.29,17.36,42.96,0,0
326,1,2,c,1.76,36.29,18.91,28.63,0,0
326,1,2,e,1.77,36.1,20.41,0,0,0
326,1,2,e,1.78,35.92,24.21,-2.1,0,0
326,1,2,e,1.79,35.74,26.41,-7.02,0,0
326,1,2,e,1.8,35.37,29.68,-16.38,0,0
326,1,2,e,1.81,35,32.79,-28.06,0,0
326,1,2,e,1.82,34.45,35.52,-37.44,0,0
326,1,2,e,1.83,34.09,36.96,-46.19,0,0
326,1,2,e,1.84,33.54,37.29,-49.05,0,0
326,1,2,e,1.85,32.99,36.48,-55.68,0,0
326,1,2,e,1.86,32.44,35.84,-56.42,0,0
326,1,2,e,1.87,31.7,35.41,-59.98,0,0
326,1,2,e,1.88,31.15,35.57,-64.63,0,0
326,1,2,e,1.89,30.42,36.48,-66.95,0,0
326,1,2,e,1.9,29.69,37.18,-68.89,0,0
326,1,2,e,1.91,29.14,37.34,-69.75,0,0
326,1,2,e,1.92,28.41,37.23,-71.93,0,0
326,1,2,e,1.93,27.67,37.02,-71.54,0,0
326,1,2,e,1.94,26.94,37.07,-72.71,0,0
326,1,2,e,1.95,26.21,37.55,-73.13,0,0
326,1,2,e,1.96,25.47,38.52,-75.19,0,0
326,1,2,e,1.97,24.74,39.32,-76.39,0,0
326,1,2,e,1.98,24.01,39.75,-76.78,0,0
326,1,2,e,1.99,23.27,39.86,-76.93,0,0
326,1,2,e,2,22.54,39.38,-77.54,0,0
326,1,2,e,2.01,21.81,38.57,-76.09,0,0
326,1,2,e,2.02,21.07,38.46,-76.78,0,0
326,1,2,e,2.03,20.34,38.52,-78.11,0,0
326,1,2,e,2.04,19.61,38.57,-78.88,0,0
326,1,2,e,2.05,18.88,39.21,-78.38,0,0
326,1,2,e,2.06,17.96,40.02,-77.69,0,0
326,1,2,e,2.07,17.23,40.5,-77.92,0,0
326,1,2,e,2.08,16.49,40.61,-79.12,0,0
326,1,2,e,2.09,15.76,40.39,-79.41,0,0
326,1,2,e,2.1,15.03,39.75,-78.72,0,0
326,1,2,e,2.11,14.29,39.27,-80.13,0,0
326,1,2,e,2.12,13.56,39.11,-80.09,0,0
326,1,2,e,2.13,12.83,39.21,-81.48,0,0
326,1,2,e,2.14,12.1,39.38,-83.36,0,0
326,1,2,e,2.15,11.36,39.27,-82.15,0,0
326,1,2,e,2.16,10.45,38.2,-79.08,0,0
326,1,2,e,2.17,9.71,37.71,-78.58,0,0
326,1,2,e,2.18,8.98,37.66,-78.05,0,0
326,1,2,e,2.19,8.25,38.3,-81.17,0,0
326,1,2,e,2.2,7.51,39.38,-80.44,0,0
326,1,2,e,2.21,6.78,40.34,-79.99,0,0
326,1,2,e,2.22,5.86,40.55,-77.96,0,0
326,1,2,e,2.23,5.31,39.91,-77.54,0,0
326,1,2,e,2.24,4.4,39.11,-78.53,0,0
326,1,2,e,2.25,3.67,38.25,-79.94,0,0
326,1,2,e,2.26,2.93,37.98,-79.94,0,0
326,1,2,e,2.27,2.2,38.52,-80.76,0,0
326,1,2,e,2.28,1.47,39.54,-80.87,0,0
326,1,2,e,2.29,0.73,39.75,-80.46,0,0
326,1,2,e,2.3,0,39.32,-82.01,0,0
326,1,2,e,2.31,-0.92,38.73,-80.87,0,0
326,1,2,e,2.32,-1.47,37.93,-78.61,0,0
326,1,2,e,2.33,-2.02,35.79,-70.8,0,0
326,1,2,e,2.34,-2.57,34.61,-61.49,0,0
326,1,2,e,2.35,-2.75,33.32,-48.24,0,0
326,1,2,e,2.36,-2.75,32.79,-34.45,0,0
326,1,2,e,2.37,-2.75,30,-21.65,0,0
326,1,3,c,2.38,-2.57,27.05,0,0,0
326,1,3,c,2.39,-2.38,23.68,2.14,0,0
326,1,3,c,2.4,-2.02,20.73,10.03,0,0
326,1,3,c,2.41,-1.65,19.02,21.71,0,0
326,1,3,c,2.42,-1.28,18.8,33.34,0,0
326,1,3,c,2.43,-0.73,19.23,44.28,0,0
326,1,3,c,2.44,-0.18,19.61,50.51,0,0
326,1,3,c,2.45,0.37,19.34,58.88,0,0
326,1,3,c,2.46,0.92,19.18,62.44,0,0
326,1,3,c,2.47,1.65,18.96,64.24,0,0
326,1,3,c,2.48,2.38,18.8,67.83,0,0
326,1,3,c,2.49,3.12,18.59,71.88,0,0
326,1,3,c,2.5,3.85,18.16,73.54,0,0
326,1,3,c,2.51,4.4,17.95,75.88,0,0
326,1,3,c,2.52,5.31,17.68,77.94,0,0
326,1,3,c,2.53,6.05,17.57,78.9,0,0
326,1,3,c,2.54,6.78,17.36,78.48,0,0
326,1,3,c,2.55,7.51,16.82,79.4,0,0
326,1,3,c,2.56,8.25,17.3,80.85,0,0
326,1,3,c,2.57,9.16,16.98,82.61,0,0
326,1,3,c,2.58,9.9,16.34,82.31,0,0
326,1,3,c,2.59,10.63,16.02,81.13,0,0
326,1,3,c,2.6,11.36,16.07,81.2,0,0
326,1,3,c,2.61,12.1,16.02,81.11,0,0
326,1,3,c,2.62,13.01,15.54,79.55,0,0
326,1,3,c,2.63,13.74,15.38,80.15,0,0
326,1,3,c,2.64,14.48,14.84,78.83,0,0
326,1,3,c,2.65,15.21,14.57,80.7,0,0
326,1,3,c,2.66,15.94,14.89,78.36,0,0
326,1,3,c,2.67,16.86,14.73,79.6,0,0
326,1,3,c,2.68,17.59,14.46,79.61,0,0
326,1,3,c,2.69,18.33,15,79.24,0,0
326,1,3,c,2.7,19.06,14.84,81.99,0,0
326,1,3,c,2.71,19.79,14.25,80.26,0,0
326,1,3,c,2.72,20.53,14.04,79.42,0,0
326,1,3,c,2.73,21.26,14.25,80.93,0,0
326,1,3,c,2.74,21.99,13.88,79.99,0,0
326,1,3,c,2.75,22.72,13.66,80.23,0,0
326,1,3,c,2.76,23.64,13.77,80.22,0,0
326,1,3,c,2.77,24.37,14.25,78.97,0,0
326,1,3,c,2.78,25.11,14.52,78.96,0,0
326,1,3,c,2.79,25.84,14.14,78.01,0,0
326,1,3,c,2.8,26.57,13.88,78.1,0,0
326,1,3,c,2.81,27.31,13.66,79.46,0,0
326,1,3,c,2.82,28.22,13.55,78.7,0,0
326,1,3,c,2.83,28.96,13.39,80.19,0,0
326,1,3,c,2.84,29.69,13.29,81.52,0,0
326,1,3,c,2.85,30.42,13.66,81.2,0,0
326,1,3,c,2.86,31.15,14.09,83.48,0,0
326,1,3,c,2.87,31.89,14.04,81.86,0,0
326,1,3,c,2.88,32.8,13.61,81.2,0,0
326,1,3,c,2.89,33.35,13.88,80.68,0,0
326,1,3,c,2.9,34.27,13.82,79.16,0,0
326,1,3,c,2.91,35,13.55,78.8,0,0
326,1,3,c,2.92,35.55,13.82,75.74,0,0
326,1,3,c,2.93,35.92,15.21,66.03,0,0
326,1,3,c,2.94,36.29,16.88,51.31,0,0
326,1,3,c,2.95,36.29,19.45,35.6,0,0
326,1,3,e,2.96,36.1,20.52,0,0,0
326,1,3,e,2.97,36.1,22.93,0,0,0
326,1,3,e,2.98,35.92,26.04,-4.23,0,0
