Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
319,1,1,c,0.01,0,5.14,0,0,0
319,1,1,c,0.02,0,7.5,0,0,0
319,1,1,c,0.03,0.18,9.27,0,0,0
319,1,1,c,0.04,0.55,10.07,5.32,0,0
319,1,1,c,0.05,0.92,10.13,15.64,0,0
319,1,1,c,0.06,1.28,9.8,28.81,0,0
319,1,1,c,0.07,1.65,9.54,40.66,0,0
319,1,1,c,0.08,2.2,9.59,48.08,0,0
319,1,1,c,0.09,2.75,10.55,54.75,0,0
319,1,1,c,0.1,3.3,11.63,59.08,0,0
319,1,1,c,0.11,4.03,12.16,61.86,0,0
319,1,1,c,0.12,4.76,12.37,65.56,0,0
319,1,1,c,0.13,5.31,12.54,69.1,0,0
319,1,1,c,0.14,6.05,12.91,71.11,0,0
319,1,1,c,0.15,6.78,13.5,73.92,0,0
319,1,1,c,0.16,7.51,14.09,75.66,0,0
319,1,1,c,0.17,8.25,14.89,77.32,0,0
319,1,1,c,0.18,9.16,15.7,77.41,0,0
319,1,1,c,0.19,9.9,16.34,78.82,0,0
319,1,1,c,0.2,10.63,16.66,79.94,0,0
319,1,1,c,0.21,11.55,16.5,83.77,0,0
319,1,1,c,0.22,12.28,16.88,84.11,0,0
319,1,1,c,0.23,13.01,17.2,85.96,0,0
319,1,1,c,0.24,13.74,17.25,85.28,0,0
319,1,1,c,0.25,14.66,17.09,85.59,0,0
319,1,1,c,0.26,15.39,16.77,84.28,0,0
319,1,1,c,0.27,16.13,16.5,84.53,0,0
319,1,1,c,0.28,17.04,16.71,82.41,0,0
319,1,1,c,0.29,17.78,17.46,82.22,0,0
319,1,1,c,0.3,18.51,18.05,82.5,0,0
319,1,1,c,0.31,19.24,18.21,81.87,0,0
319,1,1,c,0.32,19.98,17.84,82.18,0,0
319,1,1,c,0.33,20.71,17.52,82.07,0,0
319,1,1,c,0.34,21.62,17.36,80.06,0,0
319,1,1,c,0.35,22.36,17.52,79.36,0,0
319,1,1,c,0.36,22.91,17.73,78.84,0,0
319,1,1,c,0.37,23.82,17.84,78.07,0,0
319,1,1,c,0.38,24.56,17.73,78.87,0,0
319,1,1,c,0.39,25.29,17.25,78.77,0,0
319,1,1,c,0.4,26.21,16.82,79.9,0,0
319,1,1,c,0.41,26.94,16.61,79.5,0,0
319,1,1,c,0.42,27.67,16.88,79.3,0,0
319,1,1,c,0.43,28.41,17.09,82.42,0,0
319,1,1,c,0.44,29.14,17.2,81.09,0,0
