Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
320,1,1,c,0.01,0,3.48,0,0,0
320,1,1,c,0.02,0,3.21,0,0,0
320,1,1,c,0.03,0.18,2.89,0,0,0
320,1,1,c,0.04,0.37,2.46,0,0,0
320,1,1,c,0.05,0.73,2.2,9.53,0,0
320,1,1,c,0.06,1.1,2.25,21.52,0,0
320,1,1,c,0.07,1.65,2.73,35.51,0,0
320,1,1,c,0.08,2.2,3.43,47.68,0,0
320,1,1,c,0.09,2.75,4.45,53.39,0,0
320,1,1,c,0.1,3.48,5.79,60.09,0,0
320,1,1,c,0.11,4.03,7.13,65.72,0,0
320,1,1,c,0.12,4.76,8.36,67.86,0,0
320,1,1,c,0.13,5.5,9.16,70.6,0,0
320,1,1,c,0.14,6.23,9.43,74.24,0,0
320,1,1,c,0.15,6.96,9.54,75.89,0,0
320,1,1,c,0.16,7.7,9.54,75.81,0,0
320,1,1,c,0.17,8.43,9.75,79.03,0,0
320,1,1,c,0.18,9.16,10.07,79.63,0,0
320,1,1,c,0.19,9.9,10.39,81.16,0,0
320,1,1,c,0.2,10.63,10.93,82.39,0,0
320,1,1,c,0.21,11.36,11.2,80.95,0,0
320,1,1,c,0.22,12.28,11.41,80.26,0,0
320,1,1,c,0.23,13.01,11.68,81.12,0,0
320,1,1,c,0.24,13.74,11.89,80.7,0,0
320,1,1,c,0.25,14.48,12.05,82.07,0,0
320,1,1,c,0.26,15.39,12.21,81.44,0,0
320,1,1,c,0.27,16.13,12.37,83.22,0,0
320,1,1,c,0.28,16.86,12.59,83.59,0,0
320,1,1,c,0.29,17.59,12.05,84.68,0,0
320,1,1,c,0.3,18.51,12.7,85.85,0,0
320,1,1,c,0.31,19.06,13.29,83.22,0,0
320,1,1,c,0.32,19.98,12.86,81.94,0,0
320,1,1,c,0.33,20.89,13.02,81.7,0,0
320,1,1,c,0.34,21.62,12.75,84.05,0,0
320,1,1,c,0.35,22.36,12.64,83.92,0,0
320,1,1,c,0.36,23.09,12.59,82.37,0,0
320,1,1,c,0.37,23.82,12.86,83.25,0,0
320,1,1,c,0.38,24.56,13.07,80.53,0,0
320,1,1,c,0.39,25.47,13.02,79.29,0,0
320,1,1,c,0.4,26.21,13.18,79.39,0,0
320,1,1,c,0.41,26.76,13.39,78.67,0,0
320,1,1,c,0.42,27.67,13.45,79.62,0,0
320,1,1,c,0.43,28.41,13.29,77.92,0,0
320,1,1,c,0.44,29.14,13.45,79.16,0,0
320,1,1,c,0.45,30.05,13.5,80.79,0,0
320,1,1,c,0.46,30.79,13.55,80.48,0,0
320,1,1,c,0.47,31.52,13.61,83.42,0,0
320,1,1,c,0.48,32.25,13.45,81.59,0,0
320,1,1,c,0.49,32.99,13.66,80.59,0,0
320,1,1,c,0.5,33.72,13.71,81.39,0,0
320,1,1,c,0.51,34.45,13.82,80.45,0,0
320,1,1,c,0.52,35.19,13.88,80.77,0,0
320,1,1,c,0.53,36.1,13.98,81.75,0,0
320,1,1,c,0.54,36.84,13.98,80.5,0,0
320,1,1,c,0.55,37.57,13.71,80.4,0,0
320,1,1,c,0.56,38.3,14.2,78.84,0,0
320,1,1,c,0.57,39.03,14.73,80.11,0,0
320,1,1,c,0.58,39.77,15.05,79.59,0,0
320,1,1,c,0.59,40.68,15.27,79.92,0,0
320,1,1,c,0.6,41.42,15.21,79.96,0,0
320,1,1,c,0.61,42.15,14.79,79.7,0,0
320,1,1,c,0.62,42.88,14.79,77.87,0,0
320,1,1,c,0.63,43.62,14.89,79.87,0,0
320,1,1,c,0.64,44.35,14.89,79.58,0,0
320,1,1,c,0.65,45.08,14.73,79.81,0,0
320,1,1,c,0.66,45.81,15.11,81.47,0,0
320,1,1,c,0.67,46.55,15.48,79.9,0,0
320,1,1,c,0.68,47.46,15.91,79.28,0,0
320,1,1,c,0.69,48.2,16.34,79.31,0,0
320,1,1,c,0.7,48.93,16.55,79.31,0,0
320,1,1,c,0.71,49.66,16.39,81.26,0,0
320,1,1,c,0.72,50.4,16.71,80.16,0,0
320,1,1,c,0.73,51.31,17.14,79.82,0,0
320,1,1,c,0.74,51.68,18.75,75.14,0,0
320,1,1,c,0.75,52.05,20.41,63.43,0,0
320,1,1,c,0.76,52.23,22.02,46.6,0,0
320,1,1,c,0.77,52.23,23.63,29.07,0,0
320,1,1,c,0.78,52.23,23.46,0,0,0
320,1,1,e,0.79,52.05,25.34,0,0,0
320,1,1,e,0.8,51.68,27.48,-3.06,0,0
320,1,1,e,0.81,51.5,30,-12.74,0,0
320,1,1,e,0.82,50.95,31.71,-25.44,0,0
320,1,1,e,0.83,50.58,33.7,-38.63,0,0
320,1,1,e,0.84,50.21,34.66,-45.76,0,0
320,1,1,e,0.85,49.66,34.39,-50.03,0,0
320,1,1,e,0.86,49.11,34.13,-54.75,0,0
320,1,1,e,0.87,48.38,33.59,-57.97,0,0
320,1,1,e,0.88,47.83,33.7,-61.06,0,0
320,1,1,e,0.89,47.1,33.54,-65.21,0,0
320,1,1,e,0.9,46.55,33.11,-69.18,0,0
320,1,1,e,0.91,45.81,33.38,-68.65,0,0
320,1,1,e,0.92,45.08,33.16,-69.16,0,0
320,1,1,e,0.93,44.35,32.84,-70.06,0,0
320,1,1,e,0.94,43.62,32.79,-72.82,0,0
320,1,1,e,0.95,42.88,33.16,-74.63,0,0
320,1,1,e,0.96,42.15,33.75,-77.75,0,0
320,1,1,e,0.97,41.42,34.39,-77.71,0,0
320,1,1,e,0.98,40.87,34.45,-77.44,0,0
320,1,1,e,0.99,39.95,34.66,-77.25,0,0
320,1,1,e,1,39.22,34.5,-78.49,0,0
320,1,1,e,1.01,38.48,34.34,-78.41,0,0
320,1,1,e,1.02,37.75,34.39,-80.83,0,0
320,1,1,e,1.03,37.02,34.93,-79.89,0,0
320,1,1,e,1.04,36.29,34.66,-78.79,0,0
320,1,1,e,1.05,35.74,34.23,-78.48,0,0
320,1,1,e,1.06,34.82,33.8,-77.65,0,0
320,1,1,e,1.07,34.09,33.54,-78.18,0,0
320,1,1,e,1.08,33.35,33.27,-80.92,0,0
320,1,1,e,1.09,32.62,33.16,-80.95,0,0
320,1,1,e,1.1,31.89,33.16,-80.14,0,0
320,1,1,e,1.11,31.15,34.02,-80.31,0,0
320,1,1,e,1.12,30.42,34.18,-79.88,0,0
