Id_Ejercicio,Serie,Repetición,Fase,Tiempo (ms),Posición (mm),Fuerza (N),Velocidad (mm/s),Trigger,Nota
735,1,1,c,10,0.0,32.0,-0.0,0,0
735,1,1,c,20,0.0,29.2,-0.0,0,0
735,1,1,c,30,1.6,22.6,0.0,0,0
735,1,1,c,40,3.2,22.6,0.0,0,0
735,1,1,c,50,6.5,21.0,100.0,0,0
735,1,1,c,60,9.7,21.0,215.6,0,0
735,1,1,c,70,14.6,21.5,348.2,0,0
735,1,1,c,80,19.5,22.1,444.6,0,0
735,1,1,c,90,26.0,24.3,492.9,0,0
735,1,1,c,100,30.8,25.4,535.1,0,0
735,1,1,c,110,37.3,27.0,573.4,0,0
735,1,1,c,120,42.2,27.0,614.5,0,0
735,1,1,c,130,48.7,28.1,655.6,0,0
735,1,1,c,140,55.2,27.6,672.8,0,0
735,1,1,c,150,63.3,28.1,707.3,0,0
735,1,1,c,160,69.8,31.4,714.9,0,0
735,1,1,c,170,76.3,30.3,720.9,0,0
735,1,1,c,180,84.4,29.8,727.6,0,0
735,1,1,c,190,90.9,29.8,739.4,0,0
735,1,1,c,200,97.4,29.8,753.8,0,0
735,1,1,c,210,105.5,30.3,769.8,0,0
735,1,1,c,220,112.0,31.4,778.4,0,0
735,1,1,c,230,120.1,30.9,774.6,0,0
735,1,1,c,240,126.6,30.9,775.0,0,0
735,1,1,c,250,134.7,30.3,778.7,0,0
735,1,1,c,260,142.8,30.3,782.9,0,0
735,1,1,c,270,149.3,30.3,798.1,0,0
735,1,1,c,280,157.4,28.1,801.8,0,0
735,1,1,c,290,163.9,27.0,796.9,0,0
735,1,1,c,300,172.1,27.0,810.7,0,0
735,1,1,c,310,180.2,32.0,782.1,0,0
735,1,1,c,320,186.7,33.6,787.7,0,0
735,1,1,c,330,194.8,33.6,831.9,0,0
735,1,1,c,340,201.3,33.6,806.5,0,0
735,1,1,c,350,209.4,33.6,787.9,0,0
735,1,1,c,360,217.5,34.2,815.0,0,0
735,1,1,c,370,224.0,35.3,798.3,0,0
735,1,1,c,380,232.1,33.1,785.5,0,0
735,1,1,c,390,238.6,32.0,802.2,0,0
735,1,1,c,400,246.7,33.6,802.2,0,0
735,1,1,c,410,254.8,35.3,787.1,0,0
735,1,1,c,420,263.0,36.9,804.9,0,0
735,1,1,c,430,269.4,36.9,814.4,0,0
735,1,1,c,440,277.6,37.5,791.6,0,0
735,1,1,c,450,284.1,42.5,784.7,0,0
735,1,1,c,460,288.9,49.1,754.2,0,0
735,1,1,c,470,295.4,56.8,654.8,0,0
735,1,1,c,480,297.0,67.8,505.8,0,0
735,1,1,c,490,297.0,77.2,340.7,0,0
735,1,1,c,500,297.0,86.6,213.3,0,0
735,1,1,e,510,295.4,91.5,0.0,0,0
735,1,1,e,520,295.4,98.7,0.0,0,0
735,1,1,e,530,292.2,102.0,-69.0,0,0
735,1,1,e,540,288.9,105.3,-165.9,0,0
735,1,1,e,550,285.7,110.3,-283.5,0,0
735,1,1,e,560,280.8,119.1,-363.3,0,0
735,1,1,e,570,275.9,131.8,-445.2,0,0
735,1,1,e,580,269.4,143.9,-481.3,0,0
735,1,1,e,590,264.6,153.8,-535.7,0,0
735,1,1,e,600,259.7,161.0,-574.7,0,0
735,1,1,e,610,253.2,162.7,-608.4,0,0
735,1,1,e,620,246.7,158.3,-619.6,0,0
735,1,1,e,630,240.2,158.3,-648.4,0,0
735,1,1,e,640,233.7,158.8,-671.8,0,0
735,1,1,e,650,227.2,156.0,-674.8,0,0
735,1,1,e,660,220.7,163.2,-706.6,0,0
735,1,1,e,670,214.3,170.9,-714.6,0,0
735,1,1,e,680,207.8,174.2,-734.0,0,0
735,1,1,e,690,199.6,175.3,-746.1,0,0
735,1,1,e,700,193.2,169.3,-742.7,0,0
735,1,1,e,710,185.0,164.3,-753.6,0,0
735,1,1,e,720,178.5,163.8,-756.2,0,0
735,1,1,e,730,170.4,166.5,-763.8,0,0
735,1,1,e,740,163.9,168.2,-767.9,0,0
735,1,1,e,750,155.8,172.0,-784.4,0,0
735,1,1,e,760,149.3,173.7,-795.4,0,0
735,1,1,e,770,141.2,172.0,-787.2,0,0
735,1,1,e,780,133.1,170.9,-789.9,0,0
735,1,1,e,790,126.6,170.9,-794.4,0,0
735,1,1,e,800,118.5,171.5,-782.1,0,0
735,1,1,e,810,112.0,162.7,-790.6,0,0
735,1,1,e,820,103.9,178.1,-811.6,0,0
735,1,1,e,830,97.4,176.4,-803.8,0,0
735,1,1,e,840,89.3,182.5,-779.1,0,0
735,1,1,e,850,81.2,175.3,-793.9,0,0
