Id_Ejercicio,Serie,Repetición,Fase,Tiempo (ms),Posición (mm),Fuerza (N),Velocidad (mm/s),Trigger,Nota
736,1,1,c,10,1.6,71.1,0.0,0,0
736,1,1,c,20,1.6,67.3,0.0,0,0
736,1,1,c,30,3.2,57.9,0.0,0,0
736,1,1,c,40,4.9,54.6,52.9,0,0
736,1,1,c,50,8.1,52.4,147.5,0,0
736,1,1,c,60,11.4,54.0,252.9,0,0
736,1,1,c,70,14.6,54.6,358.8,0,0
736,1,1,c,80,21.1,53.5,424.0,0,0
736,1,1,c,90,26.0,51.3,489.3,0,0
736,1,1,c,100,30.8,50.2,519.0,0,0
736,1,1,c,110,37.3,49.1,567.4,0,0
736,1,1,c,120,42.2,47.4,583.0,0,0
736,1,1,c,130,48.7,45.8,641.2,0,0
736,1,1,c,140,55.2,45.2,660.1,0,0
736,1,1,c,150,61.7,44.7,673.5,0,0
736,1,1,c,160,68.2,45.2,689.9,0,0
736,1,1,c,170,76.3,45.8,708.9,0,0
736,1,1,c,180,82.8,45.2,727.1,0,0
736,1,1,c,190,89.3,44.7,740.5,0,0
736,1,1,c,200,95.8,44.7,758.2,0,0
736,1,1,c,210,103.9,43.0,767.7,0,0
736,1,1,c,220,110.4,43.0,765.2,0,0
736,1,1,c,230,118.5,43.0,781.4,0,0
736,1,1,c,240,125.0,43.0,779.5,0,0
736,1,1,c,250,131.5,41.9,765.0,0,0
736,1,1,c,260,139.6,43.0,758.8,0,0
736,1,1,c,270,147.7,46.3,785.2,0,0
736,1,1,c,280,154.2,48.0,792.7,0,0
736,1,1,c,290,162.3,47.4,794.0,0,0
736,1,1,c,300,170.4,48.0,799.6,0,0
736,1,1,c,310,176.9,48.5,806.0,0,0
736,1,1,c,320,183.4,48.5,795.9,0,0
736,1,1,c,330,191.5,49.6,813.3,0,0
736,1,1,c,340,199.6,49.6,826.2,0,0
736,1,1,c,350,206.1,50.2,800.6,0,0
736,1,1,c,360,214.3,51.3,797.4,0,0
736,1,1,c,370,220.7,50.7,812.4,0,0
736,1,1,c,380,228.9,50.7,810.0,0,0
736,1,1,c,390,237.0,52.4,782.8,0,0
736,1,1,c,400,243.5,51.3,784.0,0,0
736,1,1,c,410,251.6,48.5,793.8,0,0
736,1,1,c,420,258.1,48.5,772.4,0,0
736,1,1,c,430,266.2,48.0,764.0,0,0
736,1,1,c,440,274.3,46.9,791.8,0,0
736,1,1,c,450,280.8,44.1,798.5,0,0
736,1,1,c,460,288.9,40.3,781.9,0,0
736,1,1,c,470,297.0,39.7,791.4,0,0
736,1,1,c,480,301.9,41.4,754.7,0,0
736,1,1,c,490,306.8,47.4,671.0,0,0
736,1,1,c,500,310.0,56.2,524.5,0,0
736,1,1,c,510,310.0,64.5,370.7,0,0
736,1,1,c,520,310.0,72.2,238.4,0,0
736,1,1,e,530,308.4,77.7,0.0,0,0
736,1,1,e,540,306.8,82.7,-25.4,0,0
736,1,1,e,550,305.2,82.7,-76.3,0,0
736,1,1,e,560,301.9,84.9,-172.0,0,0
736,1,1,e,570,297.0,89.3,-277.2,0,0
736,1,1,e,580,293.8,95.4,-376.2,0,0
736,1,1,e,590,288.9,102.6,-423.4,0,0
736,1,1,e,600,284.1,110.3,-498.0,0,0
736,1,1,e,610,279.2,117.4,-525.5,0,0
736,1,1,e,620,272.7,124.1,-560.2,0,0
736,1,1,e,630,267.8,129.0,-591.0,0,0
736,1,1,e,640,261.3,135.1,-628.2,0,0
736,1,1,e,650,254.8,137.9,-642.1,0,0
736,1,1,e,660,248.3,141.2,-667.8,0,0
736,1,1,e,670,241.9,145.0,-684.6,0,0
736,1,1,e,680,235.4,151.1,-694.7,0,0
736,1,1,e,690,227.2,153.8,-710.4,0,0
736,1,1,e,700,220.7,156.0,-724.1,0,0
736,1,1,e,710,212.6,159.4,-746.4,0,0
736,1,1,e,720,206.1,157.7,-768.9,0,0
736,1,1,e,730,199.6,157.1,-764.9,0,0
736,1,1,e,740,193.2,155.5,-771.4,0,0
736,1,1,e,750,185.0,154.9,-775.2,0,0
736,1,1,e,760,176.9,152.7,-780.8,0,0
736,1,1,e,770,170.4,159.9,-780.8,0,0
736,1,1,e,780,163.9,161.6,-780.3,0,0
736,1,1,e,790,157.4,164.3,-797.0,0,0
736,1,1,e,800,147.7,163.8,-805.0,0,0
736,1,1,e,810,141.2,163.2,-791.3,0,0
736,1,1,e,820,134.7,162.1,-776.5,0,0
736,1,1,e,830,126.6,164.3,-787.4,0,0
736,1,1,e,840,118.5,164.3,-795.0,0,0
736,1,1,e,850,112.0,162.7,-785.9,0,0
736,1,1,e,860,105.5,162.7,-771.0,0,0
736,1,1,e,870,97.4,160.5,-786.5,0,0
736,1,1,e,880,89.3,162.7,-810.0,0,0
736,1,1,e,890,82.8,155.5,-806.5,0,0
736,1,1,e,900,74.7,168.7,-785.9,0,0
736,1,1,e,910,66.5,167.6,-795.8,0,0
736,1,1,e,920,60.1,168.7,-800.8,0,0
736,1,1,e,930,53.6,168.2,-786.5,0,0
736,1,1,e,940,47.1,168.7,-787.1,0,0
736,1,1,e,950,37.3,167.1,-809.7,0,0
736,1,1,e,960,30.8,171.5,-811.3,0,0
736,1,1,e,970,22.7,174.8,-802.0,0,0
736,1,1,e,980,14.6,179.2,-797.4,0,0
