Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
602,1,1,c,0.01,0,4.18,0,0,0
602,1,1,c,0.02,0,4.93,0,0,0
602,1,1,c,0.03,0.18,5.41,0,0,0
602,1,1,c,0.04,0.55,5.36,2.56,0,0
602,1,1,c,0.05,0.73,4.55,12.31,0,0
602,1,1,c,0.06,1.28,3.86,25.38,0,0
602,1,1,c,0.07,1.65,3.59,42.03,0,0
602,1,1,c,0.08,2.2,3.75,47.11,0,0
602,1,1,c,0.09,2.75,4.66,55.39,0,0
602,1,1,c,0.1,3.48,5.63,58.86,0,0
602,1,1,c,0.11,4.03,6.11,63.12,0,0
602,1,1,c,0.12,4.76,6.05,66.54,0,0
602,1,1,c,0.13,5.31,5.57,69.72,0,0
602,1,1,c,0.14,6.05,5.2,70.9,0,0
602,1,1,c,0.15,6.78,5.2,72.86,0,0
602,1,1,c,0.16,7.51,5.3,75.74,0,0
602,1,1,c,0.17,8.25,5.46,77.07,0,0
602,1,1,c,0.18,8.98,5.73,76.84,0,0
602,1,1,c,0.19,9.71,5.68,77.02,0,0
602,1,1,c,0.2,10.45,5.63,80.02,0,0
602,1,1,c,0.21,11.18,5.52,81.08,0,0
602,1,1,c,0.22,11.91,5.41,81.6,0,0
602,1,1,c,0.23,12.64,5.36,80.46,0,0
602,1,1,c,0.24,13.56,5.46,78.87,0,0
602,1,1,c,0.25,14.29,5.46,79.03,0,0
602,1,1,c,0.26,15.03,5.52,78.96,0,0
602,1,1,c,0.27,15.76,5.52,78.35,0,0
602,1,1,c,0.28,16.49,5.52,79.14,0,0
602,1,1,c,0.29,17.23,5.52,78.89,0,0
602,1,1,c,0.3,18.14,5.57,79.94,0,0
602,1,1,c,0.31,18.88,5.52,79.38,0,0
602,1,1,c,0.32,19.61,5.68,78.71,0,0
602,1,1,c,0.33,20.34,5.89,81.52,0,0
602,1,1,c,0.34,21.07,6,80.8,0,0
602,1,1,c,0.35,21.81,5.84,80.3,0,0
602,1,1,c,0.36,22.54,5.79,82.14,0,0
602,1,1,c,0.37,23.27,5.84,80.12,0,0
602,1,1,c,0.38,24.19,5.79,79.17,0,0
602,1,1,c,0.39,24.92,5.89,79.18,0,0
