Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
641,1,1,c,0.01,0,3.16,0,0,0
641,1,1,c,0.02,0,2.46,0,0,0
641,1,1,c,0.03,0.18,1.7,0,0,0
641,1,1,c,0.04,0.37,1.82,0.85,0,0
641,1,1,c,0.05,0.73,1.93,10.61,0,0
641,1,1,c,0.06,1.1,1.76,24.26,0,0
641,1,1,c,0.07,1.65,1.64,38.36,0,0
641,1,1,c,0.08,2.2,1.93,48.61,0,0
641,1,1,c,0.09,2.75,2.34,52.17,0,0
641,1,1,c,0.1,3.3,2.58,59.61,0,0
641,1,1,c,0.11,4.03,2.75,63.37,0,0
641,1,1,c,0.12,4.76,2.99,67.17,0,0
641,1,1,c,0.13,5.31,3.11,67.19,0,0
641,1,1,c,0.14,6.05,3.22,70.73,0,0
641,1,1,c,0.15,6.8,3.16,71.94,0,0
641,1,1,c,0.16,7.51,2.93,72.6,0,0
641,1,1,c,0.17,8.06,2.64,74.85,0,0
641,1,1,c,0.18,8.98,2.23,75.17,0,0
641,1,1,c,0.19,9.53,1.7,76.67,0,0
641,1,1,c,0.2,10.45,1.35,77.99,0,0
641,1,1,c,0.21,11.18,1.23,76.79,0,0
641,1,1,c,0.22,11.91,1.17,77.25,0,0
641,1,1,c,0.23,12.64,1.11,77.54,0,0
641,1,1,c,0.24,13.38,1.05,78.8,0,0
641,1,1,c,0.25,14.11,0.94,78.71,0,0
641,1,1,c,0.26,14.84,0.94,79.48,0,0
641,1,1,c,0.27,15.58,1.52,74.28,0,0
641,1,1,c,0.28,16.13,1.99,71.83,0,0
641,1,1,c,0.29,16.86,2.23,68.54,0,0
641,1,1,c,0.3,17.41,2.64,64.93,0,0
641,1,1,c,0.31,18.14,2.64,67.26,0,0
641,1,1,c,0.32,18.69,2.34,67.72,0,0
641,1,1,c,0.33,19.43,1.76,66.48,0,0
641,1,1,c,0.34,19.98,1.17,66.42,0,0
641,1,1,c,0.35,20.53,0.7,66.89,0,0
641,1,1,c,0.36,21.26,0.59,69.43,0,0
641,1,1,c,0.37,21.81,0.7,68,0,0
641,1,1,c,0.38,22.54,1.05,66.31,0,0
641,1,1,c,0.39,22.91,1.41,58.67,0,0
641,1,1,c,0.4,23.27,1.93,51.6,0,0
641,1,1,c,0.41,23.46,3.11,38.97,0,0
641,1,1,c,0.42,23.46,3.69,27.97,0,0
641,1,1,e,0.43,23.27,3.52,0,0,0
641,1,1,e,0.44,23.09,4.22,-1.13,0,0
641,1,1,e,0.45,22.91,5.27,-5.24,0,0
641,1,1,e,0.46,22.54,6.27,-15.86,0,0
641,1,1,e,0.47,22.36,6.62,-26.13,0,0
641,1,1,e,0.48,21.81,6.91,-35.38,0,0
641,1,1,e,0.49,21.26,7.62,-42.92,0,0
641,1,1,e,0.5,20.71,7.79,-50.18,0,0
