Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
292,1,1,c,0.01,0,3.7,0,0,0
292,1,1,c,0.02,0.18,4.13,0,0,0
292,1,1,c,0.03,0.37,4.61,0,0,0
292,1,1,c,0.04,0.55,5.04,1.91,0,0
292,1,1,c,0.05,0.92,5.52,12.08,0,0
292,1,1,c,0.06,1.28,5.79,26.07,0,0
292,1,1,c,0.07,1.83,5.95,41.45,0,0
292,1,1,c,0.08,2.38,6.27,48.72,0,0
292,1,1,c,0.09,2.93,6.54,53.23,0,0
292,1,1,c,0.1,3.48,6.75,58.17,0,0
292,1,1,c,0.11,4.21,6.75,60.81,0,0
292,1,1,c,0.12,4.76,6.91,66.97,0,0
292,1,1,c,0.13,5.5,7.02,71.04,0,0
292,1,1,c,0.14,6.23,7.34,73.21,0,0
292,1,1,c,0.15,6.96,7.66,75.3,0,0
292,1,1,c,0.16,7.7,8.04,77.11,0,0
292,1,1,c,0.17,8.43,8.3,77.54,0,0
292,1,1,c,0.18,9.16,8.41,79.25,0,0
292,1,1,c,0.19,9.9,8.41,81.67,0,0
292,1,1,c,0.2,10.63,8.46,81.96,0,0
292,1,1,c,0.21,11.36,8.41,81.15,0,0
292,1,1,c,0.22,12.1,8.52,81.81,0,0
292,1,1,c,0.23,12.83,8.57,80.09,0,0
292,1,1,c,0.24,13.56,8.36,80.85,0,0
292,1,1,c,0.25,14.29,8.3,80.89,0,0
292,1,1,c,0.26,15.03,8.46,79.94,0,0
292,1,1,c,0.27,15.94,8.46,80.18,0,0
292,1,1,c,0.28,16.49,8.46,80.06,0,0
292,1,1,c,0.29,17.41,8.52,79.74,0,0
292,1,1,c,0.3,18.14,8.41,78.27,0,0
292,1,1,c,0.31,18.88,8.36,77.79,0,0
292,1,1,c,0.32,19.61,8.25,78.26,0,0
292,1,1,c,0.33,20.34,7.82,78.61,0,0
292,1,1,c,0.34,21.07,7.66,77.57,0,0
292,1,1,c,0.35,21.99,7.66,78.35,0,0
292,1,1,c,0.36,22.72,7.98,79.22,0,0
292,1,1,c,0.37,23.46,8.25,78.34,0,0
292,1,1,c,0.38,24.19,8.25,80.96,0,0
292,1,1,c,0.39,24.92,8.04,79.89,0,0
292,1,1,c,0.4,25.66,7.45,79.58,0,0
292,1,1,c,0.41,26.39,7.02,81.44,0,0
292,1,1,c,0.42,27.12,6.75,80.63,0,0
292,1,1,c,0.43,27.86,6.91,81.01,0,0
292,1,1,c,0.44,28.77,7.39,81.25,0,0
292,1,1,c,0.45,29.5,7.88,80.12,0,0
292,1,1,c,0.46,30.24,7.98,80.24,0,0
292,1,1,c,0.47,30.97,7.55,78.88,0,0
292,1,1,c,0.48,31.7,6.86,79.21,0,0
292,1,1,c,0.49,32.44,6.27,79.96,0,0
292,1,1,c,0.5,33.17,5.79,78.24,0,0
292,1,1,c,0.51,34.09,5.73,78.55,0,0
292,1,1,c,0.52,34.82,6,78.65,0,0
292,1,1,c,0.53,35.55,6.43,79.09,0,0
292,1,1,c,0.54,36.29,6.75,79.9,0,0
292,1,1,c,0.55,37.02,6.86,79.26,0,0
292,1,1,c,0.56,37.75,6.32,79.64,0,0
292,1,1,c,0.57,38.48,5.57,80.72,0,0
292,1,1,c,0.58,39.22,4.88,79.76,0,0
292,1,1,c,0.59,39.77,5.09,73.31,0,0
292,1,1,c,0.6,40.32,6.48,64.81,0,0
292,1,1,c,0.61,40.32,8.3,50.4,0,0
292,1,1,c,0.62,40.32,10.88,32.44,0,0
292,1,1,c,0.63,40.32,11.73,18.77,0,0
292,1,1,c,0.64,40.32,11.84,8.85,0,0
292,1,1,e,0.65,39.95,12.21,-2.5,0,0
292,1,1,e,0.66,39.58,12.32,-11,0,0
292,1,1,e,0.67,39.22,12.48,-23.77,0,0
292,1,1,e,0.68,38.85,13.07,-37.16,0,0
292,1,1,e,0.69,38.3,13.23,-44.98,0,0
292,1,1,e,0.7,37.75,12.8,-52.43,0,0
292,1,1,e,0.71,37.2,11.95,-55.76,0,0
292,1,1,e,0.72,36.65,10.61,-59.34,0,0
292,1,1,e,0.73,35.92,9.32,-63.53,0,0
292,1,1,e,0.74,35.19,8.14,-65.19,0,0
292,1,1,e,0.75,34.64,7.5,-69.4,0,0
292,1,1,e,0.76,33.9,7.23,-72.74,0,0
292,1,1,e,0.77,33.17,7.07,-73.99,0,0
292,1,1,e,0.78,32.44,6.75,-73.01,0,0
292,1,1,e,0.79,31.7,6.48,-73.56,0,0
292,1,1,e,0.8,30.97,6.37,-74.27,0,0
292,1,1,e,0.81,30.24,6.37,-74.61,0,0
292,1,1,e,0.82,29.5,6.43,-75.5,0,0
292,1,1,e,0.83,28.77,6.59,-77.52,0,0
292,1,1,e,0.84,28.04,6.59,-78.02,0,0
292,1,1,e,0.85,27.12,6.64,-79.9,0,0
292,1,1,e,0.86,26.39,6.43,-80.26,0,0
292,1,1,e,0.87,25.66,6.11,-79.91,0,0
292,1,1,e,0.88,24.92,6.32,-82.14,0,0
292,1,1,e,0.89,24.19,6.7,-80.86,0,0
292,1,1,e,0.9,23.46,6.96,-80.94,0,0
292,1,1,e,0.91,22.72,7.29,-82.96,0,0
292,1,1,e,0.92,21.99,7.45,-81.95,0,0
292,1,1,e,0.93,21.26,7.39,-81.99,0,0
292,1,1,e,0.94,20.53,6.86,-80.82,0,0
292,1,1,e,0.95,19.79,6.43,-78.36,0,0
292,1,1,e,0.96,18.88,6.43,-79.21,0,0
292,1,1,e,0.97,18.14,6.48,-79.61,0,0
292,1,1,e,0.98,17.41,6.91,-79.83,0,0
292,1,1,e,0.99,16.68,7.5,-79.08,0,0
292,1,1,e,1,15.94,7.66,-78.6,0,0
292,1,1,e,1.01,15.21,7.66,-78.64,0,0
292,1,1,e,1.02,14.48,8.09,-78.46,0,0
292,1,1,e,1.03,13.56,8.52,-78.68,0,0
292,1,1,e,1.04,12.83,9,-80.01,0,0
292,1,1,e,1.05,12.1,9.54,-80.09,0,0
292,1,1,e,1.06,11.55,9.64,-78.81,0,0
292,1,1,e,1.07,10.63,9.75,-79.15,0,0
292,1,1,e,1.08,9.9,10.07,-79.17,0,0
292,1,1,e,1.09,9.16,10.61,-80.26,0,0
292,1,1,e,1.1,8.43,11.14,-81.83,0,0
292,1,1,e,1.11,7.7,12.05,-79.39,0,0
292,1,1,e,1.12,6.96,13.13,-78.91,0,0
292,1,1,e,1.13,6.23,13.93,-80.04,0,0
292,1,1,e,1.14,5.5,14.95,-80.06,0,0
292,1,1,e,1.15,4.76,15.8,-79.76,0,0
292,1,1,e,1.16,4.03,16.39,-78.9,0,0
292,1,1,e,1.17,3.3,16.98,-77.47,0,0
292,1,1,e,1.18,2.57,17.46,-76.01,0,0
292,1,1,e,1.19,1.83,17.89,-76.08,0,0
292,1,1,e,1.2,0.92,18.64,-77.18,0,0
292,1,1,e,1.21,0.18,19.82,-78.92,0,0
292,1,1,e,1.22,-0.55,20.89,-78,0,0
292,1,1,e,1.23,-1.28,21.48,-76.23,0,0
292,1,1,e,1.24,-1.83,19.61,-72.7,0,0
292,1,1,e,1.25,-2.2,17.14,-64.25,0,0
292,1,1,e,1.26,-2.57,14.41,-53.32,0,0
292,1,1,e,1.27,-2.57,12.16,-38.06,0,0
292,1,1,e,1.28,-2.57,11.52,-22.76,0,0
292,1,1,e,1.29,-2.57,11.46,-12.4,0,0
292,1,2,c,1.3,-2.2,12,0.87,0,0
292,1,2,c,1.31,-2.02,11.79,9.03,0,0
292,1,2,c,1.32,-1.65,10.71,19.84,0,0
292,1,2,c,1.33,-1.28,9.7,33.63,0,0
292,1,2,c,1.34,-0.73,8.95,42.54,0,0
292,1,2,c,1.35,-0.18,8.79,48.51,0,0
292,1,2,c,1.36,0.37,9.05,56.45,0,0
292,1,2,c,1.37,1.1,9.27,61.39,0,0
292,1,2,c,1.38,1.65,9.54,63.9,0,0
292,1,2,c,1.39,2.38,9.32,67.73,0,0
292,1,2,c,1.4,3.12,9.05,70.68,0,0
292,1,2,c,1.41,3.67,9,71,0,0
292,1,2,c,1.42,4.4,8.95,71.89,0,0
292,1,2,c,1.43,5.13,8.84,74.11,0,0
292,1,2,c,1.44,5.86,8.73,76.16,0,0
292,1,2,c,1.45,6.6,8.57,77.91,0,0
292,1,2,c,1.46,7.33,8.68,77.54,0,0
292,1,2,c,1.47,8.25,8.63,78.18,0,0
292,1,2,c,1.48,8.98,8.52,79.3,0,0
292,1,2,c,1.49,9.71,8.52,79.82,0,0
292,1,2,c,1.5,10.45,8.41,79.1,0,0
292,1,2,c,1.51,11.18,8.25,78.54,0,0
292,1,2,c,1.52,11.91,8.3,77.81,0,0
292,1,2,c,1.53,12.83,8.3,78.71,0,0
292,1,2,c,1.54,13.56,8.25,78.19,0,0
292,1,2,c,1.55,14.29,8.3,81.02,0,0
292,1,2,c,1.56,15.03,8.2,82.76,0,0
292,1,2,c,1.57,15.76,8.09,82,0,0
292,1,2,c,1.58,16.49,7.98,82.88,0,0
292,1,2,c,1.59,17.23,8.04,80.58,0,0
292,1,2,c,1.6,18.14,7.93,79.54,0,0
292,1,2,c,1.61,18.88,7.71,80.52,0,0
292,1,2,c,1.62,19.61,7.61,79.64,0,0
292,1,2,c,1.63,20.34,7.34,80.28,0,0
292,1,2,c,1.64,21.07,7.23,78.28,0,0
292,1,2,c,1.65,21.81,7.23,77.59,0,0
292,1,2,c,1.66,22.72,7.34,78.23,0,0
292,1,2,c,1.67,23.27,7.55,78.51,0,0
292,1,2,c,1.68,24.19,7.77,79.3,0,0
292,1,2,c,1.69,24.92,7.77,80.76,0,0
292,1,2,c,1.7,25.66,7.5,80,0,0
292,1,2,c,1.71,26.39,7.07,81.82,0,0
292,1,2,c,1.72,27.12,7.02,82.1,0,0
292,1,2,c,1.73,27.86,7.13,81.82,0,0
292,1,2,c,1.74,28.77,7.39,81.29,0,0
292,1,2,c,1.75,29.5,7.66,79.63,0,0
292,1,2,c,1.76,30.24,7.71,79.22,0,0
292,1,2,c,1.77,30.97,7.61,78.71,0,0
292,1,2,c,1.78,31.7,7.55,78.83,0,0
292,1,2,c,1.79,32.44,7.39,79.28,0,0
292,1,2,c,1.8,33.35,7.34,79.56,0,0
292,1,2,c,1.81,34.09,7.39,79.69,0,0
292,1,2,c,1.82,34.82,7.29,79.64,0,0
292,1,2,c,1.83,35.37,7.07,77.94,0,0
292,1,2,c,1.84,36.29,6.75,79.94,0,0
292,1,2,c,1.85,37.02,6.7,79.54,0,0
292,1,2,c,1.86,37.75,7.02,79.73,0,0
292,1,2,c,1.87,38.48,7.29,81.36,0,0
292,1,2,c,1.88,39.22,7.29,79.61,0,0
292,1,2,c,1.89,39.95,8.3,74.86,0,0
292,1,2,c,1.9,40.32,9.32,64.44,0,0
292,1,2,c,1.91,40.32,10.39,49.22,0,0
292,1,2,c,1.92,40.32,11.68,31.54,0,0
292,1,2,c,1.93,40.32,11.3,17.76,0,0
292,1,2,c,1.94,40.32,10.71,0,0,0
292,1,2,e,1.95,39.95,11.04,-3.41,0,0
292,1,2,e,1.96,39.58,11.63,-12.54,0,0
292,1,2,e,1.97,39.22,12.11,-25.91,0,0
292,1,2,e,1.98,38.85,12.27,-38.36,0,0
292,1,2,e,1.99,38.3,11.46,-45.77,0,0
292,1,2,e,2,37.75,10.07,-52.99,0,0
292,1,2,e,2.01,37.2,8.63,-55.84,0,0
292,1,2,e,2.02,36.47,7.45,-59.81,0,0
292,1,2,e,2.03,35.92,6.91,-64.33,0,0
292,1,2,e,2.04,35.19,6.96,-66.79,0,0
292,1,2,e,2.05,34.45,7.29,-69.04,0,0
292,1,2,e,2.06,33.72,7.45,-71.44,0,0
292,1,2,e,2.07,33.17,7.82,-72.78,0,0
292,1,2,e,2.08,32.44,7.98,-72.21,0,0
292,1,2,e,2.09,31.7,8.14,-73.11,0,0
292,1,2,e,2.1,30.97,8.3,-74.03,0,0
292,1,2,e,2.11,30.24,8.04,-74.65,0,0
292,1,2,e,2.12,29.5,7.66,-74.94,0,0
292,1,2,e,2.13,28.59,7.39,-75.65,0,0
292,1,2,e,2.14,27.86,7.13,-76.8,0,0
292,1,2,e,2.15,27.12,7.07,-80.12,0,0
292,1,2,e,2.16,26.39,7.07,-82.6,0,0
292,1,2,e,2.17,25.66,7.34,-82.1,0,0
292,1,2,e,2.18,24.92,7.55,-82.06,0,0
292,1,2,e,2.19,24.19,8.25,-79.22,0,0
292,1,2,e,2.2,23.46,8.95,-79.37,0,0
292,1,2,e,2.21,22.72,9.16,-80.13,0,0
292,1,2,e,2.22,21.81,9.21,-79.84,0,0
292,1,2,e,2.23,21.07,9.43,-79.67,0,0
292,1,2,e,2.24,20.34,8.95,-78.91,0,0
292,1,2,e,2.25,19.61,8.57,-78.3,0,0
292,1,2,e,2.26,18.88,8.46,-78.57,0,0
292,1,2,e,2.27,17.96,8.52,-79.94,0,0
292,1,2,e,2.28,17.23,8.84,-81.31,0,0
292,1,2,e,2.29,16.49,9,-80.95,0,0
292,1,2,e,2.3,15.76,8.63,-80.61,0,0
292,1,2,e,2.31,15.03,7.98,-80.46,0,0
292,1,2,e,2.32,14.29,7.77,-81.43,0,0
292,1,2,e,2.33,13.56,7.88,-80.72,0,0
292,1,2,e,2.34,12.64,8.3,-81.83,0,0
292,1,2,e,2.35,11.91,9.05,-80.24,0,0
292,1,2,e,2.36,11.18,9.91,-79.4,0,0
292,1,2,e,2.37,10.45,10.66,-77.74,0,0
292,1,2,e,2.38,9.71,11.63,-77.44,0,0
292,1,2,e,2.39,8.98,12.37,-77.69,0,0
292,1,2,e,2.4,8.25,12.59,-77.4,0,0
292,1,2,e,2.41,7.33,12.64,-78.27,0,0
292,1,2,e,2.42,6.6,12.91,-78.55,0,0
292,1,2,e,2.43,5.86,13.45,-78.67,0,0
292,1,2,e,2.44,5.13,14.04,-81.36,0,0
292,1,2,e,2.45,4.4,15.05,-80.88,0,0
292,1,2,e,2.46,3.67,16.23,-80.52,0,0
292,1,2,e,2.47,2.93,17.46,-81.24,0,0
292,1,2,e,2.48,2.2,18.59,-80.09,0,0
292,1,2,e,2.49,1.47,19.71,-80.95,0,0
292,1,2,e,2.5,0.73,20.95,-79.45,0,0
292,1,2,e,2.51,0,22.23,-77.88,0,0
292,1,2,e,2.52,-0.73,23.3,-77.72,0,0
292,1,2,e,2.53,-1.47,23.2,-76.5,0,0
292,1,2,e,2.54,-2.02,21.27,-70,0,0
292,1,2,e,2.55,-2.38,18.75,-58.89,0,0
292,1,2,e,2.56,-2.57,16.13,-46.9,0,0
292,1,2,e,2.57,-2.57,14.46,-31.53,0,0
292,1,2,e,2.58,-2.57,13.93,-19.47,0,0
292,1,3,c,2.59,-2.38,14.36,0,0,0
292,1,3,c,2.6,-2.2,14.14,5.41,0,0
292,1,3,c,2.61,-1.83,13.18,14.43,0,0
292,1,3,c,2.62,-1.47,11.63,26.56,0,0
292,1,3,c,2.63,-0.92,10.39,37.39,0,0
292,1,3,c,2.64,-0.37,9.59,45.4,0,0
292,1,3,c,2.65,0,9.8,53.09,0,0
292,1,3,c,2.66,0.73,10.18,57.13,0,0
292,1,3,c,2.67,1.28,10.82,61.9,0,0
292,1,3,c,2.68,2.02,10.82,64.09,0,0
292,1,3,c,2.69,2.75,10.61,68.86,0,0
292,1,3,c,2.7,3.3,10.23,70.26,0,0
292,1,3,c,2.71,4.03,9.86,72.14,0,0
292,1,3,c,2.72,4.76,9.7,73.33,0,0
292,1,3,c,2.73,5.5,9.32,75.32,0,0
292,1,3,c,2.74,6.23,9.27,75.36,0,0
292,1,3,c,2.75,6.96,9.05,76.8,0,0
292,1,3,c,2.76,7.7,9,78.83,0,0
292,1,3,c,2.77,8.43,9.05,78.56,0,0
292,1,3,c,2.78,9.16,9.16,79.8,0,0
