Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
244,1,1,c,0.01,0,3.59,0,0,0
244,1,1,c,0.02,0,3.7,0,0,0
244,1,1,c,0.03,0.18,3.48,0,0,0
244,1,1,c,0.04,0.37,3.7,2.56,0,0
244,1,1,c,0.05,0.73,4.23,11.93,0,0
244,1,1,c,0.06,1.1,4.5,24.08,0,0
244,1,1,c,0.07,1.65,4.82,38.37,0,0
244,1,1,c,0.08,2.2,5.25,46.08,0,0
244,1,1,c,0.09,2.75,5.46,53.65,0,0
244,1,1,c,0.1,3.3,5.52,58.48,0,0
244,1,1,c,0.11,3.85,5.57,63.78,0,0
244,1,1,c,0.12,4.58,5.52,68.49,0,0
244,1,1,c,0.13,5.31,5.52,69.62,0,0
244,1,1,c,0.14,6.05,5.57,71.06,0,0
244,1,1,c,0.15,6.78,5.63,72.89,0,0
244,1,1,c,0.16,7.33,5.79,74.28,0,0
244,1,1,c,0.17,8.06,5.95,72.79,0,0
244,1,1,c,0.18,8.8,6.21,73.57,0,0
244,1,1,c,0.19,9.53,6.43,75.24,0,0
244,1,1,c,0.2,10.26,6.48,77.35,0,0
244,1,1,c,0.21,11.18,6.64,79.36,0,0
244,1,1,c,0.22,11.91,6.64,80.89,0,0
244,1,1,c,0.23,12.64,6.64,78.88,0,0
244,1,1,c,0.24,13.38,6.7,81.34,0,0
244,1,1,c,0.25,14.11,6.7,80.97,0,0
244,1,1,c,0.26,14.84,6.64,80.87,0,0
244,1,1,c,0.27,15.58,6.54,82.05,0,0
244,1,1,c,0.28,16.31,6.54,80.26,0,0
244,1,1,c,0.29,17.23,6.59,79.71,0,0
244,1,1,c,0.3,17.96,6.59,80.14,0,0
244,1,1,c,0.31,18.69,6.59,79.56,0,0
244,1,1,c,0.32,19.43,6.59,79.51,0,0
244,1,1,c,0.33,20.16,6.48,77.62,0,0
244,1,1,c,0.34,20.89,6.43,76.93,0,0
244,1,1,c,0.35,21.81,6.32,78.37,0,0
244,1,1,c,0.36,22.54,6.27,78.46,0,0
244,1,1,c,0.37,23.27,6.21,80.41,0,0
244,1,1,c,0.38,24.01,6.27,81.57,0,0
244,1,1,c,0.39,24.74,6.27,80.17,0,0
244,1,1,c,0.4,25.47,6.16,82.33,0,0
244,1,1,c,0.41,26.21,6.21,80.84,0,0
244,1,1,c,0.42,27.12,6.05,82.32,0,0
244,1,1,c,0.43,27.86,6.05,81.74,0,0
244,1,1,c,0.44,28.59,6.05,79.99,0,0
244,1,1,c,0.45,29.32,5.95,80.25,0,0
244,1,1,c,0.46,30.05,5.73,78.76,0,0
244,1,1,c,0.47,30.79,6,78.7,0,0
244,1,1,c,0.48,31.52,6.21,75.83,0,0
244,1,1,c,0.49,32.07,6.8,69.87,0,0
244,1,1,c,0.5,32.44,8.09,57.56,0,0
244,1,1,c,0.51,32.44,9.05,43.08,0,0
244,1,1,c,0.52,32.44,10.18,28.07,0,0
244,1,1,e,0.53,32.25,10.23,0,0,0
244,1,1,e,0.54,32.07,10.61,-1.14,0,0
244,1,1,e,0.55,31.89,11.73,-7.02,0,0
244,1,1,e,0.56,31.52,13.02,-18.11,0,0
244,1,1,e,0.57,31.15,12.96,-31.32,0,0
244,1,1,e,0.58,30.6,13.13,-41.54,0,0
244,1,1,e,0.59,30.05,13.45,-47.29,0,0
244,1,1,e,0.6,29.5,14.04,-53.67,0,0
244,1,1,e,0.61,28.96,14.25,-58.94,0,0
244,1,1,e,0.62,28.41,14.57,-62.42,0,0
244,1,1,e,0.63,27.67,14.79,-64.95,0,0
244,1,1,e,0.64,27.12,14.73,-65.74,0,0
244,1,1,e,0.65,26.39,14.89,-68.07,0,0
244,1,1,e,0.66,25.84,14.95,-71.12,0,0
244,1,1,e,0.67,25.11,15.43,-72.05,0,0
244,1,1,e,0.68,24.37,15.96,-73.17,0,0
244,1,1,e,0.69,23.64,16.23,-72.95,0,0
244,1,1,e,0.7,22.91,16.61,-74.48,0,0
244,1,1,e,0.71,22.17,16.82,-75.77,0,0
244,1,1,e,0.72,21.44,17.09,-78.13,0,0
244,1,1,e,0.73,20.71,17.46,-80.73,0,0
244,1,1,e,0.74,19.98,17.73,-79.3,0,0
244,1,1,e,0.75,19.24,17.57,-79.27,0,0
244,1,1,e,0.76,18.51,16.77,-80.13,0,0
244,1,1,e,0.77,17.78,17.36,-80.15,0,0
244,1,1,e,0.78,17.04,17.63,-80.25,0,0
244,1,1,e,0.79,16.31,18.11,-80.8,0,0
244,1,1,e,0.8,15.58,18.38,-79.08,0,0
244,1,1,e,0.81,14.84,18.27,-77.79,0,0
244,1,1,e,0.82,14.11,18.48,-78.83,0,0
244,1,1,e,0.83,13.38,18.75,-79.35,0,0
244,1,1,e,0.84,12.64,18.91,-80.96,0,0
244,1,1,e,0.85,11.91,19.07,-80.88,0,0
244,1,1,e,0.86,11.18,19.39,-78.74,0,0
244,1,1,e,0.87,10.26,19.18,-79,0,0
244,1,1,e,0.88,9.71,19.13,-79.07,0,0
244,1,1,e,0.89,8.8,19.13,-79.48,0,0
244,1,1,e,0.9,8.06,19.5,-79.52,0,0
244,1,1,e,0.91,7.33,19.82,-79.34,0,0
244,1,1,e,0.92,6.6,20.2,-79.5,0,0
244,1,1,e,0.93,5.86,20.41,-78.56,0,0
244,1,1,e,0.94,5.13,20.46,-76.2,0,0
244,1,1,e,0.95,4.21,20.57,-77.03,0,0
244,1,1,e,0.96,3.48,20.57,-78.05,0,0
244,1,1,e,0.97,2.75,20.89,-78.77,0,0
244,1,1,e,0.98,2.02,21.75,-80.04,0,0
244,1,1,e,0.99,1.28,22.13,-77.65,0,0
244,1,1,e,1,0.55,22.61,-78.3,0,0
244,1,1,e,1.01,-0.18,22.71,-79.66,0,0
244,1,1,e,1.02,-0.92,21.54,-79.75,0,0
244,1,1,e,1.03,-1.65,21.7,-76.59,0,0
244,1,1,e,1.04,-2.02,21.05,-70.67,0,0
244,1,1,e,1.05,-2.38,19.71,-59.69,0,0
244,1,1,e,1.06,-2.75,17.73,-44.08,0,0
244,1,1,e,1.07,-2.75,16.18,-30.07,0,0
244,1,2,c,1.08,-2.57,15.32,0,0,0
244,1,2,c,1.09,-2.38,14.84,1.39,0,0
244,1,2,c,1.1,-2.2,14.04,5.15,0,0
244,1,2,c,1.11,-2.02,13.39,15.41,0,0
244,1,2,c,1.12,-1.47,12.8,25.91,0,0
244,1,2,c,1.13,-1.1,12.16,35.32,0,0
244,1,2,c,1.14,-0.55,11.46,43.67,0,0
244,1,2,c,1.15,0,11.09,50.27,0,0
244,1,2,c,1.16,0.55,10.98,56.97,0,0
244,1,2,c,1.17,1.28,10.88,60.87,0,0
244,1,2,c,1.18,1.65,10.82,63.98,0,0
244,1,2,c,1.19,2.38,10.77,68.37,0,0
244,1,2,c,1.2,3.12,10.77,70.88,0,0
244,1,2,c,1.21,3.85,10.88,72.35,0,0
244,1,2,c,1.22,4.58,11.09,74.74,0,0
244,1,2,c,1.23,5.31,11.14,77.07,0,0
244,1,2,c,1.24,6.05,10.93,78.26,0,0
244,1,2,c,1.25,6.78,10.77,80.62,0,0
244,1,2,c,1.26,7.51,10.5,80.03,0,0
244,1,2,c,1.27,8.25,10.18,80.4,0,0
244,1,2,c,1.28,8.98,10.13,81.93,0,0
244,1,2,c,1.29,9.71,10.13,80.61,0,0
244,1,2,c,1.3,10.45,10.02,79.9,0,0
244,1,2,c,1.31,11.18,9.91,79.44,0,0
244,1,2,c,1.32,11.91,9.64,77.38,0,0
244,1,2,c,1.33,12.64,9.38,77.88,0,0
244,1,2,c,1.34,13.38,9.27,80.59,0,0
244,1,2,c,1.35,14.11,9.27,81.16,0,0
244,1,2,c,1.36,14.84,9.11,80.76,0,0
244,1,2,c,1.37,15.58,9.05,80.15,0,0
244,1,2,c,1.38,16.31,9.11,78.74,0,0
244,1,2,c,1.39,17.23,9.11,79.81,0,0
244,1,2,c,1.4,17.96,9.11,78.96,0,0
244,1,2,c,1.41,18.69,9.05,78.45,0,0
244,1,2,c,1.42,19.43,9.05,78.55,0,0
244,1,2,c,1.43,20.16,8.95,77.88,0,0
244,1,2,c,1.44,20.89,8.84,78.05,0,0
244,1,2,c,1.45,21.62,8.84,77.85,0,0
244,1,2,c,1.46,22.54,8.79,78.48,0,0
244,1,2,c,1.47,23.27,8.84,79.47,0,0
244,1,2,c,1.48,24.01,8.89,80.21,0,0
244,1,2,c,1.49,24.74,8.89,79.55,0,0
244,1,2,c,1.5,25.47,8.89,79.93,0,0
244,1,2,c,1.51,26.21,8.73,80.21,0,0
244,1,2,c,1.52,26.94,8.52,80.37,0,0
244,1,2,c,1.53,27.86,8.46,80.52,0,0
244,1,2,c,1.54,28.41,8.36,79.96,0,0
244,1,2,c,1.55,29.32,8.14,79.37,0,0
244,1,2,c,1.56,29.87,8.04,80.13,0,0
244,1,2,c,1.57,30.79,8.14,79.94,0,0
244,1,2,c,1.58,31.52,8.41,79.43,0,0
244,1,2,c,1.59,32.07,9.38,72.62,0,0
244,1,2,c,1.6,32.44,10.71,59.81,0,0
244,1,2,c,1.61,32.44,11.46,43.65,0,0
244,1,2,c,1.62,32.44,12.7,28.56,0,0
244,1,2,c,1.63,32.44,12.96,16.28,0,0
244,1,2,e,1.64,32.25,13.34,0,0,0
244,1,2,e,1.65,32.07,14.2,-6.32,0,0
244,1,2,e,1.66,31.7,15.64,-16.98,0,0
244,1,2,e,1.67,31.15,15.96,-29.3,0,0
244,1,2,e,1.68,30.79,16.5,-38.07,0,0
244,1,2,e,1.69,30.24,16.61,-46.24,0,0
244,1,2,e,1.7,29.69,16.71,-50.97,0,0
244,1,2,e,1.71,29.14,16.66,-57.74,0,0
244,1,2,e,1.72,28.41,16.77,-60.72,0,0
244,1,2,e,1.73,27.86,16.77,-62.34,0,0
244,1,2,e,1.74,27.12,16.77,-65.85,0,0
244,1,2,e,1.75,26.57,16.98,-69.28,0,0
