Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
164,1,1,c,0.01,0,3.43,0,0,0
164,1,1,c,0.02,0,3.8,0,0,0
164,1,1,c,0.03,0.18,4.29,0,0,0
164,1,1,c,0.04,0.55,4.5,4.12,0,0
164,1,1,c,0.05,0.92,4.93,14.27,0,0
164,1,1,c,0.06,1.28,5.41,28.1,0,0
164,1,1,c,0.07,1.65,6,42.97,0,0
164,1,1,c,0.08,2.2,6.59,47.96,0,0
164,1,1,c,0.09,2.75,7.39,54.81,0,0
164,1,1,c,0.1,3.48,8.25,58.01,0,0
164,1,1,c,0.11,4.03,9.16,61.65,0,0
164,1,1,c,0.12,4.76,9.7,64.95,0,0
164,1,1,c,0.13,5.5,10.13,70.31,0,0
164,1,1,c,0.14,6.23,10.61,73.04,0,0
164,1,1,c,0.15,6.78,11.04,73.71,0,0
164,1,1,c,0.16,7.51,11.3,73.65,0,0
164,1,1,c,0.17,8.25,11.46,73.57,0,0
164,1,1,c,0.18,8.98,11.68,75.1,0,0
164,1,1,c,0.19,9.9,11.84,78.38,0,0
164,1,1,c,0.2,10.63,12,79.99,0,0
164,1,1,c,0.21,11.36,12.27,79.96,0,0
164,1,1,c,0.22,12.1,12.43,79.85,0,0
164,1,1,c,0.23,13.01,12.32,79.01,0,0
164,1,1,c,0.24,13.74,12.27,81.08,0,0
164,1,1,c,0.25,14.48,12.27,81.15,0,0
164,1,1,c,0.26,15.21,12.21,82.02,0,0
164,1,1,c,0.27,15.94,12.16,82.73,0,0
164,1,1,c,0.28,16.68,12.11,82.78,0,0
164,1,1,c,0.29,17.41,11.95,82.92,0,0
164,1,1,c,0.3,18.33,11.73,82.51,0,0
164,1,1,c,0.31,19.24,11.14,83.4,0,0
164,1,1,c,0.32,19.98,10.82,83.05,0,0
164,1,1,c,0.33,20.71,10.88,82.97,0,0
164,1,1,c,0.34,21.44,11.14,83.67,0,0
164,1,1,c,0.35,22.17,11.25,82.79,0,0
164,1,1,c,0.36,23.09,11.2,83.21,0,0
164,1,1,c,0.37,23.82,10.88,81.79,0,0
164,1,1,c,0.38,24.56,10.55,80.82,0,0
164,1,1,c,0.39,25.29,10.66,78.95,0,0
164,1,1,c,0.4,26.21,10.5,79.7,0,0
164,1,1,c,0.41,26.94,10.66,80.16,0,0
164,1,1,c,0.42,27.67,11.14,80.87,0,0
164,1,1,c,0.43,28.41,11.04,80.77,0,0
164,1,1,c,0.44,29.14,10.55,80.77,0,0
164,1,1,c,0.45,29.87,10.82,80.69,0,0
164,1,1,c,0.46,30.6,10.71,80.59,0,0
164,1,1,c,0.47,31.34,10.98,81.46,0,0
164,1,1,c,0.48,32.07,11.25,80.96,0,0
164,1,1,c,0.49,32.99,11.36,80.62,0,0
164,1,1,c,0.5,33.72,11.04,79.68,0,0
164,1,1,c,0.51,34.45,11.52,77.91,0,0
164,1,1,c,0.52,35.19,11.25,78.67,0,0
164,1,1,c,0.53,35.92,10.93,78.48,0,0
164,1,1,c,0.54,36.84,11.14,80.93,0,0
164,1,1,c,0.55,37.57,11.3,80.12,0,0
164,1,1,c,0.56,38.3,11.25,79.23,0,0
164,1,1,c,0.57,39.03,11.25,80.5,0,0
164,1,1,c,0.58,39.77,11.57,80.07,0,0
164,1,1,c,0.59,40.5,11.25,80.33,0,0
164,1,1,c,0.6,41.23,11.41,83.35,0,0
164,1,1,c,0.61,41.97,11.63,81.55,0,0
164,1,1,c,0.62,42.7,11.52,81.08,0,0
164,1,1,c,0.63,43.43,11.2,80.38,0,0
164,1,1,c,0.64,44.17,11.25,80.1,0,0
164,1,1,c,0.65,45.08,11.36,80.66,0,0
164,1,1,c,0.66,45.82,11.3,78.5,0,0
164,1,1,c,0.67,46.55,11.63,77.92,0,0
164,1,1,c,0.68,47.28,11.68,78.31,0,0
164,1,1,c,0.69,48.01,11.14,77.76,0,0
164,1,1,c,0.7,48.93,10.88,78.53,0,0
164,1,1,c,0.71,49.66,10.55,79.14,0,0
164,1,1,c,0.72,50.21,10.45,77.73,0,0
164,1,1,c,0.73,50.76,10.61,73.79,0,0
164,1,1,c,0.74,51.13,12.7,61.95,0,0
164,1,1,c,0.75,51.31,14.68,43.24,0,0
164,1,1,c,0.76,51.31,15.48,28.43,0,0
164,1,1,e,0.77,51.13,15.16,0,0,0
164,1,1,e,0.78,51.13,14.95,0,0,0
164,1,1,e,0.79,50.76,15.43,-5.15,0,0
164,1,1,e,0.8,50.4,15.91,-14.39,0,0
164,1,1,e,0.81,50.03,16.02,-26.59,0,0
164,1,1,e,0.82,49.66,16.29,-38.68,0,0
164,1,1,e,0.83,49.11,16.02,-44.8,0,0
164,1,1,e,0.84,48.56,15.96,-52.32,0,0
164,1,1,e,0.85,48.01,16.45,-55.45,0,0
164,1,1,e,0.86,47.46,17.41,-58.94,0,0
164,1,1,e,0.87,46.73,17.84,-62.86,0,0
164,1,1,e,0.88,46.18,17.73,-64.08,0,0
164,1,1,e,0.89,45.45,17.52,-67.52,0,0
164,1,1,e,0.9,44.72,18,-70.97,0,0
164,1,1,e,0.91,44.17,19.07,-73.23,0,0
164,1,1,e,0.92,43.43,19.98,-74.33,0,0
164,1,1,e,0.93,42.7,20.46,-74.81,0,0
164,1,1,e,0.94,41.97,20.3,-74.56,0,0
164,1,1,e,0.95,41.23,20.25,-74.85,0,0
164,1,1,e,0.96,40.5,20.95,-76.3,0,0
164,1,1,e,0.97,39.77,22.02,-77.73,0,0
164,1,1,e,0.98,39.03,22.66,-78.01,0,0
164,1,1,e,0.99,38.3,22.13,-78.46,0,0
164,1,1,e,1,37.57,22.13,-79.73,0,0
