Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
44,1,1,c,0.01,-0.92,3.96,0,0,0
44,1,1,c,0.02,-0.92,5.2,0,0,0
44,1,1,c,0.03,-0.73,6.7,0,0,0
44,1,1,c,0.04,-0.55,8.3,4.52,0,0
44,1,1,c,0.05,-0.18,9.86,13.95,0,0
44,1,1,c,0.06,0.18,10.66,26.9,0,0
44,1,1,c,0.07,0.55,10.71,38.59,0,0
44,1,1,c,0.08,1.1,10.39,46.64,0,0
44,1,1,c,0.09,1.65,10.13,54.3,0,0
44,1,1,c,0.1,2.38,9.96,59.98,0,0
44,1,1,c,0.11,2.93,9.75,62.95,0,0
44,1,1,c,0.12,3.67,9.7,65.93,0,0
44,1,1,c,0.13,4.21,9.75,69.51,0,0
44,1,1,c,0.14,4.95,9.75,71.54,0,0
44,1,1,c,0.15,5.68,9.96,73.59,0,0
44,1,1,c,0.16,6.41,10.29,74.92,0,0
44,1,1,c,0.17,7.15,10.82,74.78,0,0
44,1,1,c,0.18,7.88,11.09,74.9,0,0
44,1,1,c,0.19,8.61,11.3,75.94,0,0
44,1,1,c,0.2,9.35,11.36,78,0,0
44,1,1,c,0.21,10.08,11.25,79.72,0,0
44,1,1,c,0.22,10.81,11.25,79.82,0,0
44,1,1,c,0.23,11.73,11.25,80.32,0,0
44,1,1,c,0.24,12.46,11.14,80.81,0,0
44,1,1,c,0.25,13.38,11.14,81.65,0,0
44,1,1,c,0.26,14.11,10.88,81.89,0,0
44,1,1,c,0.27,14.84,10.5,81.84,0,0
44,1,1,c,0.28,15.58,10.07,83.45,0,0
44,1,1,c,0.29,16.31,9.54,81.79,0,0
44,1,1,c,0.3,17.23,9.21,82.01,0,0
44,1,1,c,0.31,17.96,9,81.94,0,0
44,1,1,c,0.32,18.69,8.95,80.42,0,0
44,1,1,c,0.33,19.43,8.95,81.33,0,0
44,1,1,c,0.34,20.34,9,81.66,0,0
44,1,1,c,0.35,21.07,9,83.52,0,0
44,1,1,c,0.36,21.81,9,83.02,0,0
44,1,1,c,0.37,22.54,8.84,81.36,0,0
44,1,1,c,0.38,23.27,9.05,82.64,0,0
44,1,1,c,0.39,24.01,9.16,80.68,0,0
44,1,1,c,0.4,24.74,9.38,81.97,0,0
44,1,1,c,0.41,25.47,9.38,81.38,0,0
44,1,1,c,0.42,26.39,9.32,79.73,0,0
44,1,1,c,0.43,27.12,9.75,80.21,0,0
44,1,1,c,0.44,27.86,9.91,78.87,0,0
44,1,1,c,0.45,28.77,10.34,80.94,0,0
44,1,1,c,0.46,29.5,10.82,80.1,0,0
44,1,1,c,0.47,30.24,10.71,79.78,0,0
44,1,1,c,0.48,30.97,10.77,81.58,0,0
44,1,1,c,0.49,31.7,11.04,80.19,0,0
44,1,1,c,0.5,32.44,10.93,80.2,0,0
44,1,1,c,0.51,33.17,10.93,82.83,0,0
44,1,1,c,0.52,33.9,11.36,82.6,0,0
44,1,1,c,0.53,34.64,11.46,82.11,0,0
44,1,1,c,0.54,35.55,11.52,80.94,0,0
44,1,1,c,0.55,36.29,11.84,79.3,0,0
44,1,1,c,0.56,37.02,12.05,78.96,0,0
44,1,1,c,0.57,37.75,11.95,79.4,0,0
