Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
49,1,1,c,0.01,0,3.38,0,0,0
49,1,1,c,0.02,0,2.46,0,0,0
49,1,1,c,0.03,0.18,1.66,0,0,0
49,1,1,c,0.04,0.55,1.02,3.89,0,0
49,1,1,c,0.05,0.92,0.86,14.34,0,0
49,1,1,c,0.06,1.28,0.8,26.68,0,0
49,1,1,c,0.07,1.65,1.07,37.8,0,0
49,1,1,c,0.08,1.83,1.39,38.9,0,0
49,1,1,c,0.09,2.38,1.23,38.68,0,0
49,1,1,c,0.1,2.75,1.18,40.83,0,0
49,1,1,c,0.11,3.12,0.8,42.83,0,0
49,1,1,c,0.12,3.67,0.64,46.03,0,0
49,1,1,c,0.13,4.03,0.75,48.22,0,0
49,1,1,c,0.14,4.58,0.64,47.89,0,0
49,1,1,c,0.15,4.95,1.02,45.86,0,0
49,1,1,c,0.16,5.31,1.98,41.15,0,0
49,1,1,c,0.17,5.5,2.95,37.08,0,0
49,1,1,c,0.18,5.86,3.16,35.05,0,0
49,1,1,c,0.19,6.23,3.38,36.01,0,0
49,1,1,c,0.2,6.78,3.43,40.12,0,0
49,1,1,c,0.21,7.15,3.7,45.53,0,0
49,1,1,c,0.22,7.7,4.02,49.01,0,0
49,1,1,c,0.23,8.25,4.71,55.71,0,0
49,1,1,c,0.24,8.98,5.25,58.03,0,0
49,1,1,c,0.25,9.53,5.57,61.6,0,0
49,1,1,c,0.26,10.26,5.57,65.15,0,0
49,1,1,c,0.27,10.81,5.57,70.21,0,0
49,1,1,c,0.28,11.55,5.41,72.43,0,0
49,1,1,c,0.29,12.28,5.36,73.51,0,0
49,1,1,c,0.3,13.01,5.36,74.67,0,0
49,1,1,c,0.31,13.74,5.36,77.04,0,0
49,1,1,c,0.32,14.48,5.46,77.06,0,0
49,1,1,c,0.33,15.21,5.52,78.98,0,0
49,1,1,c,0.34,15.94,5.46,79.64,0,0
49,1,1,c,0.35,16.68,5.52,80.29,0,0
49,1,1,c,0.36,17.41,5.68,79.93,0,0
49,1,1,c,0.37,18.14,6,78.92,0,0
49,1,1,c,0.38,18.88,6.48,78.53,0,0
49,1,1,c,0.39,19.61,6.96,79.66,0,0
49,1,1,c,0.4,20.53,7.23,80.09,0,0
49,1,1,c,0.41,21.26,7.61,79.49,0,0
49,1,1,c,0.42,21.99,7.82,79.45,0,0
49,1,1,c,0.43,22.72,7.98,79.26,0,0
49,1,1,c,0.44,23.64,8.2,79.6,0,0
49,1,1,c,0.45,24.37,8.2,79.37,0,0
49,1,1,c,0.46,25.11,8.14,80.88,0,0
49,1,1,c,0.47,25.84,8.04,81.69,0,0
49,1,1,c,0.48,26.57,8.09,80.61,0,0
49,1,1,c,0.49,27.31,8.3,80.77,0,0
49,1,1,c,0.5,28.22,8.46,82.55,0,0
49,1,1,c,0.51,28.96,8.63,82.21,0,0
49,1,1,c,0.52,29.69,8.68,81.22,0,0
49,1,1,c,0.53,30.42,8.73,79.54,0,0
49,1,1,c,0.54,31.15,8.79,78.13,0,0
49,1,1,c,0.55,32.07,8.73,79.93,0,0
49,1,1,c,0.56,32.8,8.73,79.33,0,0
49,1,1,c,0.57,33.54,8.79,82.03,0,0
49,1,1,c,0.58,34.27,8.73,81.76,0,0
49,1,1,c,0.59,35,8.68,80.54,0,0
49,1,1,c,0.6,35.74,8.52,81.79,0,0
49,1,1,c,0.61,36.47,7.71,80.58,0,0
49,1,1,c,0.62,37.2,8.14,80.45,0,0
49,1,1,c,0.63,38.12,8.63,80.25,0,0
49,1,1,c,0.64,38.85,8.63,78.8,0,0
49,1,1,c,0.65,39.58,8.95,78.3,0,0
49,1,1,c,0.66,40.13,10.02,70.06,0,0
49,1,1,c,0.67,40.32,11.73,58.57,0,0
49,1,1,c,0.68,40.5,13.93,43.68,0,0
