Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
106,1,1,c,0.01,0.18,6,0,0,0
106,1,1,c,0.02,0.18,8.46,0,0,0
106,1,1,c,0.03,0.18,8.95,0,0,0
106,1,1,c,0.04,0.55,8.46,7.13,0,0
106,1,1,c,0.05,0.92,7.88,16.84,0,0
106,1,1,c,0.06,1.28,8.2,29.87,0,0
106,1,1,c,0.07,1.83,8.36,41.17,0,0
106,1,1,c,0.08,2.2,8.84,48.12,0,0
106,1,1,c,0.09,2.93,9.38,54.96,0,0
106,1,1,c,0.1,3.48,9.91,57.43,0,0
106,1,1,c,0.11,4.03,10.13,61.37,0,0
106,1,1,c,0.12,4.76,10.23,63.01,0,0
106,1,1,c,0.13,5.5,10.34,68.23,0,0
106,1,1,c,0.14,6.05,10.45,70.3,0,0
106,1,1,c,0.15,6.78,10.45,72.48,0,0
106,1,1,c,0.16,7.51,10.18,74.6,0,0
106,1,1,c,0.17,8.25,10.61,77.31,0,0
106,1,1,c,0.18,8.98,11.2,78.36,0,0
106,1,1,c,0.19,9.71,11.36,79.23,0,0
106,1,1,c,0.2,10.45,11.46,80.8,0,0
106,1,1,c,0.21,11.36,11.84,80.27,0,0
106,1,1,c,0.22,12.1,12.16,80.36,0,0
106,1,1,c,0.23,12.83,12.16,78.61,0,0
106,1,1,c,0.24,13.74,12.11,80.29,0,0
106,1,1,c,0.25,14.48,12.21,81.64,0,0
106,1,1,c,0.26,15.21,11.04,83.48,0,0
106,1,1,c,0.27,15.94,11.52,85.61,0,0
106,1,1,c,0.28,16.68,11.95,83.55,0,0
106,1,1,c,0.29,17.59,12.11,83.22,0,0
106,1,1,c,0.3,18.33,11.89,82.68,0,0
106,1,1,c,0.31,19.06,11.63,83.92,0,0
106,1,1,c,0.32,19.98,11.3,83.76,0,0
106,1,1,c,0.33,20.71,11.68,82.05,0,0
106,1,1,c,0.34,21.44,12.11,83.5,0,0
106,1,1,c,0.35,22.17,12.05,81.18,0,0
106,1,1,c,0.36,22.91,11.73,80.3,0,0
106,1,1,c,0.37,23.64,11.63,81.58,0,0
106,1,1,c,0.38,24.37,11.68,80.42,0,0
106,1,1,c,0.39,25.11,12.32,80.68,0,0
106,1,1,c,0.4,25.84,12.75,80.19,0,0
106,1,1,c,0.41,26.76,12.96,79.51,0,0
106,1,1,c,0.42,27.49,12.91,80.25,0,0
106,1,1,c,0.43,28.22,13.07,80.52,0,0
106,1,1,c,0.44,28.96,13.18,79.59,0,0
106,1,1,c,0.45,29.69,13.45,79.23,0,0
106,1,1,c,0.46,30.42,13.45,77.78,0,0
106,1,1,c,0.47,31.34,13.23,79.29,0,0
106,1,1,c,0.48,32.07,12.96,79.94,0,0
106,1,1,c,0.49,32.8,13.13,78.92,0,0
106,1,1,c,0.5,33.54,13.29,80.45,0,0
106,1,1,c,0.51,34.27,13.23,79.5,0,0
106,1,1,c,0.52,35,13.23,79.73,0,0
106,1,1,c,0.53,35.74,13.18,80.92,0,0
106,1,1,c,0.54,36.47,13.02,79.68,0,0
106,1,1,c,0.55,37.2,13.07,80.57,0,0
106,1,1,c,0.56,37.93,13.02,81.69,0,0
106,1,1,c,0.57,38.67,12.75,79.71,0,0
106,1,1,c,0.58,39.58,11.04,79.5,0,0
106,1,1,c,0.59,40.32,11.95,79.31,0,0
106,1,1,c,0.6,41.05,13.45,79.18,0,0
106,1,1,c,0.61,41.78,13.5,79.85,0,0
106,1,1,c,0.62,42.52,13.07,79.38,0,0
106,1,1,c,0.63,43.43,12.16,80.31,0,0
106,1,1,c,0.64,44.17,11.46,79.5,0,0
106,1,1,c,0.65,44.9,10.66,78.84,0,0
106,1,1,c,0.66,45.63,9.75,81.62,0,0
106,1,1,c,0.67,46.36,10.23,78.06,0,0
106,1,1,c,0.68,46.73,10.82,73.16,0,0
106,1,1,c,0.69,47.1,12.37,62.35,0,0
106,1,1,c,0.7,47.28,13.77,43.94,0,0
106,1,1,c,0.71,47.28,14.14,27.48,0,0
106,1,1,e,0.72,47.1,14.04,0,0,0
106,1,1,e,0.73,47.1,14.46,0,0,0
106,1,1,e,0.74,46.73,16.18,-6.04,0,0
106,1,1,e,0.75,46.36,17.73,-16.29,0,0
106,1,1,e,0.76,46,18.21,-28.87,0,0
106,1,1,e,0.77,45.63,18.91,-39,0,0
106,1,1,e,0.78,45.08,19.66,-46.25,0,0
106,1,1,e,0.79,44.53,20.57,-53.26,0,0
106,1,1,e,0.8,43.8,21.7,-56.39,0,0
106,1,1,e,0.81,43.25,22.34,-59.37,0,0
106,1,1,e,0.82,42.7,22.39,-63.3,0,0
106,1,1,e,0.83,41.97,22.13,-66.32,0,0
106,1,1,e,0.84,41.42,22.13,-67.15,0,0
106,1,1,e,0.85,40.68,22.23,-70.47,0,0
106,1,1,e,0.86,39.95,22.66,-73.32,0,0
106,1,1,e,0.87,39.22,22.55,-74.67,0,0
106,1,1,e,0.88,38.67,22.39,-74.37,0,0
106,1,1,e,0.89,37.93,22.34,-73.56,0,0
106,1,1,e,0.9,37.2,22.23,-73.59,0,0
106,1,1,e,0.91,36.47,22.45,-73.16,0,0
106,1,1,e,0.92,35.74,22.88,-74.94,0,0
106,1,1,e,0.93,35,23.2,-75.5,0,0
106,1,1,e,0.94,34.27,23.36,-75.74,0,0
106,1,1,e,0.95,33.54,23.04,-76.41,0,0
106,1,1,e,0.96,32.62,22.66,-78.48,0,0
106,1,1,e,0.97,31.89,22.55,-78.82,0,0
106,1,1,e,0.98,31.15,22.5,-79.21,0,0
106,1,1,e,0.99,30.42,22.13,-79.2,0,0
106,1,1,e,1,29.69,22.34,-78.29,0,0
106,1,1,e,1.01,28.77,22.93,-79.26,0,0
106,1,1,e,1.02,28.04,23.04,-78.91,0,0
106,1,1,e,1.03,27.31,22.5,-80.85,0,0
106,1,1,e,1.04,26.57,22.5,-82.38,0,0
106,1,1,e,1.05,25.84,22.82,-81.57,0,0
106,1,1,e,1.06,25.11,23.14,-81.38,0,0
106,1,1,e,1.07,24.37,22.98,-80.92,0,0
106,1,1,e,1.08,23.46,22.71,-79.56,0,0
106,1,1,e,1.09,22.72,22.55,-79.6,0,0
106,1,1,e,1.1,22.17,22.45,-80.69,0,0
106,1,1,e,1.11,21.26,23.36,-80.04,0,0
106,1,1,e,1.12,20.53,23.95,-79.43,0,0
106,1,1,e,1.13,19.79,24.05,-77.79,0,0
106,1,1,e,1.14,18.88,23.3,-78.02,0,0
106,1,1,e,1.15,18.14,22.29,-78.58,0,0
106,1,1,e,1.16,17.41,22.45,-78.54,0,0
106,1,1,e,1.17,16.68,22.93,-81.86,0,0
106,1,1,e,1.18,15.94,22.71,-80.7,0,0
106,1,1,e,1.19,15.21,22.88,-80.63,0,0
106,1,1,e,1.2,14.48,23.3,-82.42,0,0
106,1,1,e,1.21,13.74,23.25,-80.98,0,0
106,1,1,e,1.22,12.83,23.63,-81.91,0,0
106,1,1,e,1.23,12.1,23.89,-81.14,0,0
106,1,1,e,1.24,11.36,23.63,-80,0,0
106,1,1,e,1.25,10.63,22.98,-78.59,0,0
106,1,1,e,1.26,9.9,22.77,-77.85,0,0
106,1,1,e,1.27,9.16,22.61,-78.09,0,0
106,1,1,e,1.28,8.25,22.66,-79.04,0,0
