Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
578,1,1,c,0.01,0,3.59,0,0,0
578,1,1,c,0.02,0,2.79,0,0,0
578,1,1,c,0.03,0.18,2.14,0,0,0
578,1,1,c,0.04,0.37,1.18,7.22,0,0
578,1,1,c,0.05,0.73,0.59,16.18,0,0
578,1,1,c,0.06,1.1,0.91,27.34,0,0
578,1,1,c,0.07,1.47,2.04,34.09,0,0
578,1,1,c,0.08,1.83,2.68,36.59,0,0
578,1,1,c,0.09,2.2,3.54,38.69,0,0
578,1,1,c,0.1,2.57,4.23,41.45,0,0
578,1,1,c,0.11,3.12,4.82,45.2,0,0
578,1,1,c,0.12,3.67,5.04,52.46,0,0
578,1,1,c,0.13,4.4,4.77,55.56,0,0
578,1,1,c,0.14,4.95,4.55,61.62,0,0
578,1,1,c,0.15,5.5,4.45,64.53,0,0
578,1,1,c,0.16,6.23,4.34,66.23,0,0
578,1,1,c,0.17,6.96,4.23,66.54,0,0
578,1,1,c,0.18,7.51,4.39,69.21,0,0
578,1,1,c,0.19,8.25,4.98,72.73,0,0
578,1,1,c,0.2,8.98,5.3,74.07,0,0
578,1,1,c,0.21,9.71,5.14,74.16,0,0
578,1,1,c,0.22,10.45,4.66,73.77,0,0
578,1,1,c,0.23,11.18,4.29,75.06,0,0
578,1,1,c,0.24,11.91,4.23,76.88,0,0
578,1,1,c,0.25,12.46,4.23,77.19,0,0
578,1,1,c,0.26,13.38,4.29,77.3,0,0
578,1,1,c,0.27,14.11,4.34,76.27,0,0
578,1,1,c,0.28,14.84,4.45,76.3,0,0
578,1,1,c,0.29,15.58,4.34,76.71,0,0
578,1,1,c,0.3,16.31,4.18,78.31,0,0
578,1,1,c,0.31,17.23,4.18,79.14,0,0
578,1,1,c,0.32,17.96,4.39,80.07,0,0
578,1,1,c,0.33,18.69,4.66,80.43,0,0
578,1,1,c,0.34,19.43,4.61,80.38,0,0
578,1,1,c,0.35,20.16,4.39,80.61,0,0
578,1,1,c,0.36,20.89,4.39,80.69,0,0
578,1,1,c,0.37,21.62,4.55,80.73,0,0
578,1,1,c,0.38,22.36,4.71,80.84,0,0
578,1,1,c,0.39,23.27,4.88,80.18,0,0
578,1,1,c,0.4,24.01,4.93,79.45,0,0
578,1,1,c,0.41,24.56,5.04,79.99,0,0
578,1,1,c,0.42,25.47,5.2,79.63,0,0
578,1,1,c,0.43,26.39,5.14,80.47,0,0
578,1,1,c,0.44,27.12,4.88,80.08,0,0
578,1,1,c,0.45,27.86,4.77,79.73,0,0
578,1,1,c,0.46,28.59,4.82,79.79,0,0
578,1,1,c,0.47,29.32,4.82,79.48,0,0
578,1,1,c,0.48,30.05,4.82,82.08,0,0
578,1,1,c,0.49,30.79,4.88,82.34,0,0
578,1,1,c,0.5,31.52,4.88,81.8,0,0
578,1,1,c,0.51,32.25,4.82,80.71,0,0
578,1,1,c,0.52,33.17,4.77,80.19,0,0
578,1,1,c,0.53,33.9,4.5,80.33,0,0
578,1,1,c,0.54,34.64,4.34,80.21,0,0
578,1,1,c,0.55,35.37,4.55,80.07,0,0
578,1,1,c,0.56,36.1,4.55,79.21,0,0
578,1,1,c,0.57,36.65,5.14,75.07,0,0
578,1,1,c,0.58,37.2,6.21,64.91,0,0
578,1,1,c,0.59,37.39,7.07,51.17,0,0
578,1,1,c,0.6,37.39,8.46,34.75,0,0
578,1,1,c,0.61,37.39,8.2,21.2,0,0
578,1,1,e,0.62,37.2,7.77,0,0,0
578,1,1,e,0.63,37.02,8.46,-3.36,0,0
578,1,1,e,0.64,36.65,9.32,-12.59,0,0
578,1,1,e,0.65,36.29,9.21,-24.38,0,0
578,1,1,e,0.66,35.92,10.29,-34.7,0,0
578,1,1,e,0.67,35.37,10.61,-42.26,0,0
578,1,1,e,0.68,34.82,10.55,-51.02,0,0
578,1,1,e,0.69,34.27,10.29,-54.48,0,0
578,1,1,e,0.7,33.72,10.02,-60.25,0,0
578,1,1,e,0.71,32.99,9.86,-64.26,0,0
578,1,1,e,0.72,32.25,9.91,-65.44,0,0
578,1,1,e,0.73,31.7,10.02,-66.79,0,0
578,1,1,e,0.74,30.97,10.13,-69.36,0,0
578,1,1,e,0.75,30.24,10.34,-71.34,0,0
578,1,1,e,0.76,29.69,10.61,-73.62,0,0
578,1,1,e,0.77,28.96,10.98,-74.66,0,0
578,1,1,e,0.78,28.22,11.14,-75.06,0,0
578,1,1,e,0.79,27.49,11.09,-74.87,0,0
578,1,1,e,0.8,26.76,11.2,-76.23,0,0
578,1,1,e,0.81,26.02,11.3,-77.58,0,0
578,1,1,e,0.82,25.29,11.46,-77.79,0,0
578,1,1,e,0.83,24.56,11.68,-77.43,0,0
578,1,1,e,0.84,23.64,12.16,-77.91,0,0
578,1,1,e,0.85,22.91,12.43,-79.01,0,0
578,1,1,e,0.86,22.17,12.7,-79.66,0,0
578,1,1,e,0.87,21.44,13.07,-79.61,0,0
578,1,1,e,0.88,20.71,13.39,-78.85,0,0
578,1,1,e,0.89,19.98,13.55,-78.52,0,0
578,1,1,e,0.9,19.24,13.66,-79.07,0,0
578,1,1,e,0.91,18.51,13.77,-77.74,0,0
578,1,1,e,0.92,17.78,13.98,-78.61,0,0
578,1,1,e,0.93,16.86,13.88,-79.46,0,0
578,1,1,e,0.94,16.13,13.93,-79.93,0,0
578,1,1,e,0.95,15.39,14.14,-81.32,0,0
578,1,1,e,0.96,14.66,14.41,-78.94,0,0
578,1,1,e,0.97,13.93,14.14,-78.26,0,0
578,1,1,e,0.98,13.19,14.68,-79.66,0,0
578,1,1,e,0.99,12.46,14.89,-79.87,0,0
578,1,1,e,1,11.73,14.46,-79.03,0,0
578,1,1,e,1.01,11,14.36,-80.77,0,0
578,1,1,e,1.02,10.26,14.3,-79.19,0,0
578,1,1,e,1.03,9.53,14.36,-79.76,0,0
578,1,1,e,1.04,8.8,14.04,-79.77,0,0
578,1,1,e,1.05,7.88,13.88,-80.44,0,0
578,1,1,e,1.06,7.15,14.52,-80.56,0,0
578,1,1,e,1.07,6.41,14.95,-79.92,0,0
578,1,1,e,1.08,5.68,14.89,-79.19,0,0
578,1,1,e,1.09,4.95,15.11,-78.92,0,0
578,1,1,e,1.1,4.03,14.89,-79.21,0,0
578,1,1,e,1.11,3.3,14.73,-79.97,0,0
578,1,1,e,1.12,2.57,14.68,-79.93,0,0
578,1,1,e,1.13,1.83,14.89,-79.77,0,0
578,1,1,e,1.14,1.1,15.21,-80.93,0,0
578,1,1,e,1.15,0.37,15.05,-80.07,0,0
578,1,1,e,1.16,-0.37,14.73,-78.72,0,0
578,1,1,e,1.17,-1.1,14.41,-80.66,0,0
578,1,1,e,1.18,-1.83,13.5,-76.55,0,0
578,1,1,e,1.19,-2.2,12.27,-71.04,0,0
578,1,1,e,1.2,-2.57,10.13,-57.35,0,0
578,1,1,e,1.21,-2.75,8.25,-41.96,0,0
578,1,1,e,1.22,-2.75,7.88,-26.48,0,0
578,1,2,c,1.23,-2.57,7.39,0,0,0
578,1,2,c,1.24,-2.57,7.55,0.36,0,0
578,1,2,c,1.25,-2.2,7.66,6.07,0,0
578,1,2,c,1.26,-1.83,7.18,16.42,0,0
578,1,2,c,1.27,-1.47,6.27,29.34,0,0
578,1,2,c,1.28,-1.1,5.73,39.93,0,0
578,1,2,c,1.29,-0.55,5.79,47.98,0,0
578,1,2,c,1.3,0,6.16,54.4,0,0
578,1,2,c,1.31,0.73,6.64,58.4,0,0
578,1,2,c,1.32,1.28,6.8,60.15,0,0
578,1,2,c,1.33,2.02,7.02,65.07,0,0
578,1,2,c,1.34,2.57,6.86,68.29,0,0
578,1,2,c,1.35,3.3,6.8,70.13,0,0
578,1,2,c,1.36,4.03,6.86,71.47,0,0
578,1,2,c,1.37,4.76,6.7,72.98,0,0
578,1,2,c,1.38,5.5,6.8,74.42,0,0
578,1,2,c,1.39,6.23,6.86,74.51,0,0
578,1,2,c,1.4,6.96,6.86,76.47,0,0
578,1,2,c,1.41,7.7,6.96,77.61,0,0
578,1,2,c,1.42,8.43,6.86,77.9,0,0
578,1,2,c,1.43,9.16,6.75,79.61,0,0
578,1,2,c,1.44,9.9,6.7,79.44,0,0
578,1,2,c,1.45,10.63,6.48,79.95,0,0
578,1,2,c,1.46,11.36,6.37,80.99,0,0
578,1,2,c,1.47,12.1,6.32,79.32,0,0
578,1,2,c,1.48,12.83,6.32,79.84,0,0
578,1,2,c,1.49,13.56,6.11,80.34,0,0
578,1,2,c,1.5,14.48,6.27,80.11,0,0
578,1,2,c,1.51,15.03,6.43,79.68,0,0
578,1,2,c,1.52,15.94,6.43,80.41,0,0
578,1,2,c,1.53,16.68,6.54,80.2,0,0
578,1,2,c,1.54,17.59,6.32,81.25,0,0
578,1,2,c,1.55,18.33,5.95,80.92,0,0
578,1,2,c,1.56,18.88,5.73,80.53,0,0
578,1,2,c,1.57,19.79,5.79,79.92,0,0
578,1,2,c,1.58,20.53,5.95,79.9,0,0
578,1,2,c,1.59,21.26,5.79,81.6,0,0
578,1,2,c,1.6,21.99,5.63,81.31,0,0
578,1,2,c,1.61,22.72,5.46,80.61,0,0
578,1,2,c,1.62,23.46,5.46,81.11,0,0
578,1,2,c,1.63,24.19,5.52,79.99,0,0
578,1,2,c,1.64,24.92,5.41,79.47,0,0
578,1,2,c,1.65,25.84,5.36,79.71,0,0
578,1,2,c,1.66,26.57,5.25,79.63,0,0
578,1,2,c,1.67,27.31,5.04,79.98,0,0
578,1,2,c,1.68,28.04,4.88,78.63,0,0
578,1,2,c,1.69,28.77,4.77,77.24,0,0
578,1,2,c,1.7,29.5,4.71,78.44,0,0
578,1,2,c,1.71,30.24,4.66,77.11,0,0
578,1,2,c,1.72,31.15,4.61,79.05,0,0
578,1,2,c,1.73,31.89,4.55,78.66,0,0
578,1,2,c,1.74,32.62,4.39,78.36,0,0
578,1,2,c,1.75,33.35,4.18,80.03,0,0
578,1,2,c,1.76,34.09,3.96,79.97,0,0
578,1,2,c,1.77,34.82,3.8,80.46,0,0
578,1,2,c,1.78,35.55,3.86,82.36,0,0
578,1,2,c,1.79,36.29,3.96,79.21,0,0
578,1,2,c,1.8,36.84,4.71,73.29,0,0
578,1,2,c,1.81,37.2,5.73,63.21,0,0
578,1,2,c,1.82,37.39,6.59,49.05,0,0
578,1,2,c,1.83,37.39,7.39,31.4,0,0
578,1,2,c,1.84,37.39,7.13,18.47,0,0
578,1,2,e,1.85,37.2,6.86,0,0,0
578,1,2,e,1.86,37.02,7.61,-4.02,0,0
578,1,2,e,1.87,36.65,8.52,-13.49,0,0
578,1,2,e,1.88,36.29,8.68,-26.23,0,0
578,1,2,e,1.89,35.74,8.52,-36.82,0,0
578,1,2,e,1.9,35.19,8.3,-44.74,0,0
578,1,2,e,1.91,34.82,8.09,-51.64,0,0
578,1,2,e,1.92,34.09,7.98,-57.83,0,0
578,1,2,e,1.93,33.54,7.93,-61.45,0,0
578,1,2,e,1.94,32.99,7.82,-65.63,0,0
578,1,2,e,1.95,32.25,7.55,-69.41,0,0
578,1,2,e,1.96,31.52,7.71,-69.65,0,0
578,1,2,e,1.97,30.97,7.82,-69.75,0,0
578,1,2,e,1.98,30.24,8.09,-71.74,0,0
578,1,2,e,1.99,29.5,8.46,-73.86,0,0
578,1,2,e,2,28.77,8.73,-74.66,0,0
578,1,2,e,2.01,28.04,9.21,-75.5,0,0
578,1,2,e,2.02,27.31,9.43,-75.65,0,0
578,1,2,e,2.03,26.57,9.8,-75.96,0,0
578,1,2,e,2.04,25.84,10.18,-77.55,0,0
578,1,2,e,2.05,25.11,10.39,-77.05,0,0
578,1,2,e,2.06,24.37,10.71,-77.55,0,0
578,1,2,e,2.07,23.64,11.14,-76.57,0,0
578,1,2,e,2.08,22.91,11.3,-76.81,0,0
578,1,2,e,2.09,22.17,11.52,-77.53,0,0
578,1,2,e,2.1,21.44,11.73,-78.81,0,0
578,1,2,e,2.11,20.71,11.84,-77.89,0,0
578,1,2,e,2.12,19.98,12,-77.56,0,0
578,1,2,e,2.13,19.24,12.11,-77.04,0,0
578,1,2,e,2.14,18.51,12.11,-75.83,0,0
578,1,2,e,2.15,17.59,12.27,-76.54,0,0
578,1,2,e,2.16,17.04,12.32,-78.3,0,0
578,1,2,e,2.17,16.13,12.43,-79.55,0,0
578,1,2,e,2.18,15.39,12.37,-81.34,0,0
578,1,2,e,2.19,14.66,12.59,-79.33,0,0
578,1,2,e,2.2,13.93,12.43,-77.12,0,0
578,1,2,e,2.21,13.19,12.27,-78.55,0,0
578,1,2,e,2.22,12.46,12.8,-78.67,0,0
578,1,2,e,2.23,11.73,12.7,-79.43,0,0
578,1,2,e,2.24,11,12.21,-80.99,0,0
578,1,2,e,2.25,10.26,11.63,-80.21,0,0
578,1,2,e,2.26,9.53,11.52,-80.39,0,0
578,1,2,e,2.27,8.61,10.55,-80.01,0,0
578,1,2,e,2.28,7.88,11.36,-79.12,0,0
578,1,2,e,2.29,7.15,12,-80.31,0,0
578,1,2,e,2.3,6.41,12.05,-80.04,0,0
578,1,2,e,2.31,5.5,11.73,-80.91,0,0
578,1,2,e,2.32,4.76,11.52,-80.62,0,0
578,1,2,e,2.33,4.03,11.36,-79.85,0,0
578,1,2,e,2.34,3.3,11.14,-82.21,0,0
578,1,2,e,2.35,2.57,11.09,-81.2,0,0
578,1,2,e,2.36,1.83,11.09,-80.25,0,0
578,1,2,e,2.37,1.1,11.14,-82.55,0,0
578,1,2,e,2.38,0.37,11.52,-80.76,0,0
578,1,2,e,2.39,-0.37,11.63,-80.71,0,0
578,1,2,e,2.4,-1.1,11.57,-79.66,0,0
578,1,2,e,2.41,-1.83,10.5,-76.49,0,0
578,1,2,e,2.42,-2.2,8.79,-68.85,0,0
578,1,2,e,2.43,-2.57,6.54,-54.8,0,0
578,1,2,e,2.44,-2.75,5.09,-39.46,0,0
578,1,3,c,2.45,-2.57,4.82,0,0,0
578,1,3,c,2.46,-2.57,5.2,0,0,0
578,1,3,c,2.47,-2.38,6.05,0.94,0,0
578,1,3,c,2.48,-2.2,7.07,7.24,0,0
578,1,3,c,2.49,-1.83,6.8,17.91,0,0
578,1,3,c,2.5,-1.47,6,30.63,0,0
578,1,3,c,2.51,-0.92,5.3,39.19,0,0
578,1,3,c,2.52,-0.37,5.36,47.76,0,0
578,1,3,c,2.53,0.18,6,52.45,0,0
578,1,3,c,2.54,0.73,6.64,58.41,0,0
578,1,3,c,2.55,1.47,6.91,62.12,0,0
578,1,3,c,2.56,2.02,6.86,63.71,0,0
578,1,3,c,2.57,2.75,6.64,66.93,0,0
578,1,3,c,2.58,3.3,6.64,70.04,0,0
578,1,3,c,2.59,4.03,6.8,72.94,0,0
578,1,3,c,2.6,4.76,6.7,74.85,0,0
578,1,3,c,2.61,5.5,6.64,76.01,0,0
578,1,3,c,2.62,6.23,6.43,76.66,0,0
578,1,3,c,2.63,6.96,6.43,78.16,0,0
578,1,3,c,2.64,7.7,6.59,78.63,0,0
578,1,3,c,2.65,8.43,6.48,78.72,0,0
578,1,3,c,2.66,9.16,6.37,78.11,0,0
578,1,3,c,2.67,10.08,6.27,77.18,0,0
578,1,3,c,2.68,10.81,6,78.1,0,0
578,1,3,c,2.69,11.55,5.79,78.39,0,0
578,1,3,c,2.7,12.28,5.68,78.01,0,0
578,1,3,c,2.71,13.01,5.52,78.88,0,0
578,1,3,c,2.72,13.74,5.52,78.59,0,0
578,1,3,c,2.73,14.66,5.73,80.45,0,0
578,1,3,c,2.74,15.39,5.68,79.78,0,0
578,1,3,c,2.75,16.13,5.57,78.91,0,0
578,1,3,c,2.76,16.86,5.46,81.61,0,0
578,1,3,c,2.77,17.59,5.3,80.77,0,0
578,1,3,c,2.78,18.33,5.25,81.17,0,0
578,1,3,c,2.79,19.06,5.04,82.23,0,0
578,1,3,c,2.8,19.79,4.98,80.43,0,0
578,1,3,c,2.81,20.71,5.09,78.91,0,0
578,1,3,c,2.82,21.26,4.98,79.35,0,0
578,1,3,c,2.83,22.17,4.98,78.67,0,0
578,1,3,c,2.84,22.91,4.88,79.55,0,0
578,1,3,c,2.85,23.64,4.71,77.74,0,0
578,1,3,c,2.86,24.56,4.71,78.95,0,0
578,1,3,c,2.87,25.29,4.71,80.55,0,0
578,1,3,c,2.88,26.02,4.66,80.19,0,0
578,1,3,c,2.89,26.76,4.5,83.04,0,0
578,1,3,c,2.9,27.49,4.5,81.25,0,0
578,1,3,c,2.91,28.22,4.39,80.37,0,0
578,1,3,c,2.92,28.96,4.34,81.26,0,0
578,1,3,c,2.93,29.69,4.55,80.42,0,0
578,1,3,c,2.94,30.42,4.66,80.83,0,0
578,1,3,c,2.95,31.34,4.34,80.7,0,0
578,1,3,c,2.96,32.07,4.02,79.52,0,0
578,1,3,c,2.97,32.8,3.8,79.64,0,0
578,1,3,c,2.98,33.35,3.7,77.75,0,0
578,1,3,c,2.99,34.27,3.59,77.01,0,0
578,1,3,c,3,35,3.59,77.85,0,0
578,1,3,c,3.01,35.74,3.8,78.02,0,0
578,1,3,c,3.02,36.47,3.8,76.09,0,0
578,1,3,c,3.03,37.02,4.5,70.46,0,0
578,1,3,c,3.04,37.39,5.36,58.32,0,0
578,1,3,c,3.05,37.39,6.05,43.88,0,0
578,1,3,c,3.06,37.39,6.8,28.26,0,0
578,1,3,c,3.07,37.39,6.21,16.17,0,0
578,1,3,e,3.08,37.2,6.59,0,0,0
578,1,3,e,3.09,36.84,7.39,-6.3,0,0
578,1,3,e,3.1,36.65,8.14,-16.74,0,0
578,1,3,e,3.11,36.1,8.04,-30.17,0,0
578,1,3,e,3.12,35.55,7.88,-40.02,0,0
578,1,3,e,3.13,35.19,7.77,-47.39,0,0
578,1,3,e,3.14,34.45,7.66,-51.52,0,0
578,1,3,e,3.15,33.9,7.66,-58.3,0,0
578,1,3,e,3.16,33.35,7.77,-62.01,0,0
578,1,3,e,3.17,32.62,7.61,-65.02,0,0
578,1,3,e,3.18,32.07,7.45,-65.44,0,0
578,1,3,e,3.19,31.34,7.77,-69.03,0,0
578,1,3,e,3.2,30.6,8.25,-70.3,0,0
578,1,3,e,3.21,30.05,8.79,-71.12,0,0
578,1,3,e,3.22,29.32,9.21,-74.11,0,0
578,1,3,e,3.23,28.59,9.59,-75.79,0,0
578,1,3,e,3.24,27.86,9.96,-77.19,0,0
578,1,3,e,3.25,27.12,10.29,-77.38,0,0
578,1,3,e,3.26,26.39,10.55,-78.55,0,0
578,1,3,e,3.27,25.66,10.77,-78.96,0,0
578,1,3,e,3.28,24.92,10.93,-79.96,0,0
578,1,3,e,3.29,24.19,11.09,-80.56,0,0
578,1,3,e,3.3,23.46,11.46,-79.95,0,0
578,1,3,e,3.31,22.72,11.89,-79.27,0,0
578,1,3,e,3.32,21.99,11.95,-78.91,0,0
578,1,3,e,3.33,21.26,12.11,-78.17,0,0
578,1,3,e,3.34,20.53,12.43,-78.15,0,0
578,1,3,e,3.35,19.79,12.7,-78.08,0,0
578,1,3,e,3.36,19.06,12.75,-77.23,0,0
578,1,3,e,3.37,18.33,12.8,-76.29,0,0
578,1,3,e,3.38,17.59,12.86,-76.58,0,0
578,1,3,e,3.39,16.68,12.8,-77.74,0,0
578,1,3,e,3.4,16.13,12.96,-79.44,0,0
578,1,3,e,3.41,15.21,13.13,-80.04,0,0
578,1,3,e,3.42,14.48,13.07,-79.04,0,0
578,1,3,e,3.43,13.74,12.8,-79.15,0,0
578,1,3,e,3.44,13.01,13.29,-76.85,0,0
578,1,3,e,3.45,12.1,12.91,-77.72,0,0
578,1,3,e,3.46,11.55,11.89,-76.37,0,0
578,1,3,e,3.47,10.63,12.54,-77.82,0,0
578,1,3,e,3.48,9.9,13.13,-80.08,0,0
578,1,3,e,3.49,9.16,13.5,-79.49,0,0
578,1,3,e,3.5,8.43,11.79,-80.69,0,0
578,1,3,e,3.51,7.7,12.43,-82.73,0,0
578,1,3,e,3.52,6.96,13.18,-82.31,0,0
578,1,3,e,3.53,6.23,13.34,-82.2,0,0
578,1,3,e,3.54,5.31,13.39,-81.25,0,0
578,1,3,e,3.55,4.58,13.13,-80.66,0,0
578,1,3,e,3.56,3.85,13.02,-80.51,0,0
578,1,3,e,3.57,3.12,12.96,-79.33,0,0
578,1,3,e,3.58,2.38,13.23,-79.11,0,0
578,1,3,e,3.59,1.47,13.82,-79.25,0,0
578,1,3,e,3.6,0.73,14.2,-79.36,0,0
578,1,3,e,3.61,0.18,14.04,-79.7,0,0
578,1,3,e,3.62,-0.73,13.88,-80.22,0,0
578,1,3,e,3.63,-1.47,13.29,-78.69,0,0
578,1,3,e,3.64,-2.02,11.2,-74.27,0,0
578,1,3,e,3.65,-2.38,9.27,-65.28,0,0
578,1,3,e,3.66,-2.57,7.39,-51.2,0,0
578,1,3,e,3.67,-2.57,6.8,-34.05,0,0
578,1,3,e,3.68,-2.57,6.37,-19.81,0,0
578,1,3,e,3.69,-2.57,6.96,-10.04,0,0
578,1,4,c,3.7,-2.2,7.18,1.56,0,0
578,1,4,c,3.71,-2.02,6.86,9.03,0,0
578,1,4,c,3.72,-1.65,5.89,21.7,0,0
578,1,4,c,3.73,-1.1,5.14,36.72,0,0
578,1,4,c,3.74,-0.73,5.09,46.63,0,0
578,1,4,c,3.75,0,5.36,51.04,0,0
578,1,4,c,3.76,0.55,6.11,57.46,0,0
578,1,4,c,3.77,1.1,6.16,60.09,0,0
578,1,4,c,3.78,1.83,6.16,64.33,0,0
578,1,4,c,3.79,2.38,5.84,64.78,0,0
578,1,4,c,3.8,3.12,5.89,68.64,0,0
578,1,4,c,3.81,3.85,5.84,71.21,0,0
578,1,4,c,3.82,4.58,5.79,72.53,0,0
578,1,4,c,3.83,5.31,5.89,73.95,0,0
578,1,4,c,3.84,6.05,5.73,75.1,0,0
578,1,4,c,3.85,6.6,5.68,76.49,0,0
578,1,4,c,3.86,7.51,5.89,78.26,0,0
578,1,4,c,3.87,8.25,5.89,78.37,0,0
578,1,4,c,3.88,8.98,5.95,78.12,0,0
578,1,4,c,3.89,9.71,5.95,76.69,0,0
578,1,4,c,3.9,10.45,5.79,76.36,0,0
578,1,4,c,3.91,11.18,5.63,76.63,0,0
578,1,4,c,3.92,11.91,5.46,78.18,0,0
578,1,4,c,3.93,12.83,5.3,79.05,0,0
578,1,4,c,3.94,13.56,5.3,80.06,0,0
578,1,4,c,3.95,14.11,5.46,79.74,0,0
578,1,4,c,3.96,15.03,5.41,79.81,0,0
578,1,4,c,3.97,15.76,5.25,80.33,0,0
578,1,4,c,3.98,16.49,5.04,80.64,0,0
578,1,4,c,3.99,17.23,4.98,81.68,0,0
578,1,4,c,4,17.96,5.25,82.15,0,0
578,1,4,c,4.01,18.69,5.25,80.48,0,0
578,1,4,c,4.02,19.61,5.14,79.85,0,0
578,1,4,c,4.03,20.34,4.98,79.15,0,0
578,1,4,c,4.04,21.07,4.93,78.95,0,0
578,1,4,c,4.05,21.81,4.88,79.43,0,0
578,1,4,c,4.06,22.54,4.82,79.08,0,0
578,1,4,c,4.07,23.46,4.82,80.07,0,0
578,1,4,c,4.08,24.19,4.71,79.57,0,0
578,1,4,c,4.09,24.92,4.55,79.1,0,0
578,1,4,c,4.1,25.66,4.66,81.26,0,0
578,1,4,c,4.11,26.39,4.71,80.85,0,0
578,1,4,c,4.12,27.12,4.66,80.85,0,0
578,1,4,c,4.13,27.86,4.55,82.47,0,0
578,1,4,c,4.14,28.59,4.5,81.11,0,0
578,1,4,c,4.15,29.32,4.45,81.2,0,0
578,1,4,c,4.16,30.05,4.5,80.3,0,0
578,1,4,c,4.17,30.97,4.5,78.82,0,0
578,1,4,c,4.18,31.7,4.29,78.71,0,0
578,1,4,c,4.19,32.44,4.02,77.9,0,0
578,1,4,c,4.2,33.17,3.75,77.44,0,0
578,1,4,c,4.21,33.9,3.48,78.71,0,0
578,1,4,c,4.22,34.64,3.32,79,0,0
578,1,4,c,4.23,35.55,3.54,79.76,0,0
578,1,4,c,4.24,36.1,3.64,77.91,0,0
578,1,4,c,4.25,36.84,4.39,74.42,0,0
578,1,4,c,4.26,37.2,5.41,66.05,0,0
578,1,4,c,4.27,37.39,6.05,51.66,0,0
578,1,4,c,4.28,37.39,7.02,33.9,0,0
578,1,4,c,4.29,37.39,6.75,20.51,0,0
578,1,4,e,4.3,37.2,6.37,0,0,0
578,1,4,e,4.31,37.02,7.02,-3.29,0,0
578,1,4,e,4.32,36.65,8.14,-12,0,0
578,1,4,e,4.33,36.29,8.57,-24.51,0,0
578,1,4,e,4.34,35.92,8.73,-36.59,0,0
578,1,4,e,4.35,35.37,9.16,-43.88,0,0
578,1,4,e,4.36,34.82,9.7,-50.27,0,0
578,1,4,e,4.37,34.27,9.86,-53.25,0,0
578,1,4,e,4.38,33.72,10.02,-59.27,0,0
578,1,4,e,4.39,32.99,9.96,-65.09,0,0
578,1,4,e,4.4,32.25,9.86,-66.09,0,0
578,1,4,e,4.41,31.7,10.18,-67.07,0,0
578,1,4,e,4.42,30.97,10.55,-70.21,0,0
578,1,4,e,4.43,30.24,10.98,-71.84,0,0
578,1,4,e,4.44,29.69,11.2,-73.77,0,0
578,1,4,e,4.45,28.96,11.57,-74.64,0,0
578,1,4,e,4.46,28.22,11.84,-76.23,0,0
578,1,4,e,4.47,27.49,11.95,-75.94,0,0
578,1,4,e,4.48,26.76,11.95,-76.25,0,0
578,1,4,e,4.49,26.02,12,-76.27,0,0
578,1,4,e,4.5,25.29,11.95,-76.48,0,0
578,1,4,e,4.51,24.56,12.11,-76.4,0,0
578,1,4,e,4.52,23.64,12.59,-77.13,0,0
