Id_Ejercicio,Serie,Repetición,Fase,Tiempo (ms),Posición (mm),Fuerza (N),Velocidad (mm/s),Trigger,Nota
17,1,1,c,10,0.0,130.5,0.0,0,0
17,1,1,c,20,0.0,120.2,0.0,0,0
17,1,1,c,30,1.8,108.8,0.0,0,0
17,1,1,c,40,5.5,45.5,43.4,0,0
17,1,1,c,50,7.3,13.5,142.7,0,0
17,1,1,c,60,12.8,8.7,277.7,0,0
17,1,1,c,70,16.5,8.7,416.8,0,0
17,1,1,c,80,20.2,23.8,457.6,0,0
17,1,1,c,90,25.7,49.3,496.8,0,0
17,1,1,c,100,31.2,66.6,494.3,0,0
17,1,1,c,110,34.8,69.9,507.2,0,0
17,1,1,c,120,42.1,58.5,525.1,0,0
17,1,1,c,130,45.8,45.5,570.3,0,0
17,1,1,c,140,53.1,41.2,597.3,0,0
17,1,1,c,150,58.6,43.9,621.6,0,0
17,1,1,c,160,66.0,52.5,649.8,0,0
17,1,1,c,170,71.5,57.4,690.6,0,0
17,1,1,c,180,78.8,61.2,717.9,0,0
17,1,1,c,190,86.1,59.6,733.7,0,0
17,1,1,c,200,93.5,55.2,766.3,0,0
17,1,1,c,210,100.8,55.2,784.9,0,0
17,1,1,c,220,108.1,55.8,782.1,0,0
17,1,1,c,230,115.5,60.1,797.8,0,0
17,1,1,c,240,122.8,61.7,808.8,0,0
17,1,1,c,250,130.1,59.0,822.8,0,0
17,1,1,c,260,137.4,53.6,818.1,0,0
17,1,1,c,270,144.8,53.6,805.5,0,0
17,1,1,c,280,152.1,54.7,796.0,0,0
17,1,1,c,290,159.4,59.0,785.5,0,0
17,1,1,c,300,166.8,61.2,781.9,0,0
17,1,1,c,310,175.9,61.2,790.4,0,0
17,1,1,c,320,183.3,60.1,806.8,0,0
17,1,1,c,330,190.6,56.9,797.7,0,0
17,1,1,c,340,197.9,55.2,788.6,0,0
17,1,1,c,350,205.3,55.2,776.3,0,0
17,1,1,c,360,212.6,54.7,784.2,0,0
17,1,1,c,370,219.9,53.6,788.2,0,0
17,1,1,c,380,227.2,52.0,787.1,0,0
17,1,1,c,390,234.6,49.8,783.0,0,0
17,1,1,c,400,243.7,50.4,800.7,0,0
17,1,1,c,410,251.1,50.9,808.6,0,0
17,1,1,c,420,258.4,51.4,802.9,0,0
17,1,1,c,430,265.7,52.5,801.9,0,0
17,1,1,c,440,273.1,53.6,782.4,0,0
17,1,1,c,450,280.4,53.6,787.5,0,0
17,1,1,c,460,287.7,53.6,809.9,0,0
17,1,1,c,470,295.0,54.1,821.2,0,0
17,1,1,c,480,302.4,55.2,820.5,0,0
17,1,1,c,490,309.7,56.9,818.5,0,0
17,1,1,c,500,317.0,59.6,794.3,0,0
17,1,1,c,510,324.4,60.6,803.6,0,0
17,1,1,c,520,331.7,60.1,821.1,0,0
17,1,1,c,530,339.0,58.5,826.9,0,0
17,1,1,c,540,346.4,56.3,825.1,0,0
17,1,1,c,550,353.7,55.8,802.9,0,0
17,1,1,c,560,361.0,56.3,781.0,0,0
17,1,1,c,570,368.4,60.6,789.6,0,0
17,1,1,c,580,375.7,63.4,794.1,0,0
17,1,1,c,590,383.0,65.5,809.1,0,0
17,1,1,c,600,392.2,65.5,803.5,0,0
17,1,1,c,610,399.5,63.9,790.0,0,0
17,1,1,c,620,406.8,63.9,770.4,0,0
17,1,1,c,630,414.2,65.5,775.5,0,0
17,1,1,c,640,421.5,67.1,788.0,0,0
17,1,1,c,650,428.8,67.7,803.9,0,0
17,1,1,c,660,436.2,67.1,793.1,0,0
17,1,1,c,670,445.3,66.6,801.5,0,0
17,1,1,c,680,452.7,65.0,810.9,0,0
17,1,1,c,690,460.0,63.9,820.1,0,0
17,1,1,c,700,465.5,63.9,819.5,0,0
17,1,1,c,710,472.8,65.0,807.7,0,0
17,1,1,c,720,482.0,68.2,789.2,0,0
17,1,1,c,730,487.5,75.8,780.5,0,0
17,1,1,c,740,493.0,86.6,733.4,0,0
17,1,1,c,750,496.6,100.2,648.9,0,0
17,1,1,c,760,498.5,115.3,467.9,0,0
17,1,1,e,770,498.5,126.2,0.0,0,0
17,1,1,e,780,498.5,131.6,0.0,0,0
17,1,1,e,790,496.6,137.0,-22.9,0,0
17,1,1,e,800,494.8,151.6,-57.2,0,0
17,1,1,e,810,491.1,171.7,-159.9,0,0
17,1,1,e,820,487.5,174.9,-250.5,0,0
17,1,1,e,830,483.8,170.6,-358.9,0,0
17,1,1,e,840,478.3,163.0,-428.6,0,0
17,1,1,e,850,474.6,159.2,-505.2,0,0
17,1,1,e,860,467.3,161.9,-553.7,0,0
17,1,1,e,870,461.8,166.8,-597.2,0,0
17,1,1,e,880,456.3,170.0,-614.0,0,0
17,1,1,e,890,449.0,172.2,-667.5,0,0
17,1,1,e,900,441.7,172.7,-669.9,0,0
17,1,1,e,910,436.2,173.3,-701.2,0,0
17,1,1,e,920,430.7,176.0,-726.3,0,0
17,1,1,e,930,421.5,171.1,-736.0,0,0
17,1,1,e,940,416.0,166.2,-749.4,0,0
17,1,1,e,950,408.7,166.2,-755.5,0,0
17,1,1,e,960,401.3,168.4,-764.5,0,0
17,1,1,e,970,394.0,172.7,-775.0,0,0
17,1,1,e,980,386.7,170.0,-794.6,0,0
17,1,1,e,990,379.3,166.2,-806.6,0,0
17,1,1,e,1000,372.0,163.5,-810.0,0,0
17,1,1,e,1010,364.7,161.9,-810.6,0,0
17,1,1,e,1020,357.4,163.5,-800.6,0,0
17,1,1,e,1030,350.0,165.2,-810.6,0,0
17,1,1,e,1040,342.7,166.8,-812.8,0,0
17,1,1,e,1050,335.4,168.4,-820.0,0,0
17,1,1,e,1060,328.0,167.3,-818.5,0,0
17,1,1,e,1070,320.7,164.6,-816.1,0,0
17,1,1,e,1080,313.4,157.0,-805.4,0,0
17,1,1,e,1090,306.0,144.6,-804.7,0,0
17,1,1,e,1100,298.7,140.8,-787.4,0,0
17,1,1,e,1110,291.4,148.4,-771.6,0,0
17,1,1,e,1120,284.1,157.6,-775.9,0,0
17,1,1,e,1130,276.7,162.4,-783.5,0,0
17,1,1,e,1140,269.4,165.2,-795.7,0,0
17,1,1,e,1150,262.1,161.4,-815.0,0,0
17,1,1,e,1160,254.7,147.8,-822.8,0,0
17,1,1,e,1170,247.4,144.0,-820.5,0,0
17,1,1,e,1180,240.1,143.5,-806.6,0,0
17,1,1,e,1190,232.7,151.1,-789.1,0,0
17,1,1,e,1200,225.4,159.2,-788.0,0,0
17,1,1,e,1210,218.1,163.5,-791.4,0,0
17,1,1,e,1220,210.7,155.9,-804.9,0,0
17,1,1,e,1230,201.6,137.0,-805.8,0,0
