Id_Ejercicio,Serie,Repetición,Fase,Tiempo (ms),Posición (mm),Fuerza (N),Velocidad (mm/s),Trigger,Nota
496,1,1,c,10,0.0,38.6,-0.0,0,0
496,1,1,c,20,1.6,45.8,0.0,0,0
496,1,1,c,30,3.2,51.8,0.0,0,0
496,1,1,c,40,4.9,59.0,15.8,0,0
496,1,1,c,50,8.1,68.4,112.4,0,0
496,1,1,c,60,11.4,78.9,228.6,0,0
496,1,1,c,70,16.2,87.1,377.1,0,0
496,1,1,c,80,21.1,92.6,444.5,0,0
496,1,1,c,90,26.0,93.2,513.1,0,0
496,1,1,c,100,32.5,89.3,553.4,0,0
496,1,1,c,110,39.0,87.1,578.0,0,0
496,1,1,c,120,43.8,84.4,615.2,0,0
496,1,1,c,130,50.3,85.5,647.4,0,0
496,1,1,c,140,56.8,86.0,663.6,0,0
496,1,1,c,150,64.9,87.1,691.6,0,0
496,1,1,c,160,71.4,89.3,719.4,0,0
496,1,1,c,170,77.9,92.1,741.3,0,0
496,1,1,c,180,84.4,92.6,769.3,0,0
496,1,1,c,190,90.9,92.1,760.8,0,0
496,1,1,c,200,99.0,90.4,787.8,0,0
496,1,1,c,210,107.1,88.8,795.5,0,0
496,1,1,c,220,113.6,92.6,802.7,0,0
496,1,1,c,230,121.7,95.9,780.5,0,0
496,1,1,c,240,128.2,95.9,783.3,0,0
496,1,1,c,250,136.3,95.4,797.4,0,0
496,1,1,c,260,142.8,94.8,798.3,0,0
496,1,1,c,270,151.0,93.7,779.1,0,0
496,1,1,c,280,159.1,93.7,800.5,0,0
496,1,1,c,290,165.6,94.8,809.8,0,0
496,1,1,c,300,173.7,97.6,798.1,0,0
496,1,1,c,310,181.8,99.3,802.5,0,0
496,1,1,c,320,188.3,98.7,799.9,0,0
496,1,1,c,330,196.4,95.9,784.0,0,0
496,1,1,c,340,204.5,91.5,811.0,0,0
496,1,1,c,350,211.0,89.3,829.0,0,0
496,1,1,c,360,219.1,87.7,811.9,0,0
496,1,1,c,370,227.2,89.3,844.3,0,0
496,1,1,c,380,233.7,93.7,834.4,0,0
496,1,1,c,390,241.9,98.1,818.5,0,0
496,1,1,c,400,250.0,99.3,829.7,0,0
496,1,1,c,410,256.5,95.4,819.3,0,0
496,1,1,c,420,264.6,92.1,806.1,0,0
496,1,1,c,430,272.7,94.8,836.0,0,0
496,1,1,c,440,279.2,98.7,801.5,0,0
496,1,1,c,450,287.3,100.9,786.0,0,0
496,1,1,c,460,295.4,102.0,802.4,0,0
496,1,1,c,470,301.9,100.9,803.4,0,0
496,1,1,c,480,310.0,100.9,779.7,0,0
496,1,1,c,490,318.1,102.0,795.5,0,0
496,1,1,c,500,324.6,100.9,807.3,0,0
496,1,1,c,510,332.7,99.8,801.6,0,0
496,1,1,c,520,340.9,98.7,794.7,0,0
496,1,1,c,530,347.4,96.5,792.4,0,0
496,1,1,c,540,355.5,93.7,780.7,0,0
496,1,1,c,550,363.6,93.7,798.4,0,0
496,1,1,c,560,370.1,92.1,821.6,0,0
496,1,1,c,570,376.6,92.6,783.3,0,0
496,1,1,c,580,384.7,96.5,784.4,0,0
496,1,1,c,590,392.8,99.3,815.7,0,0
496,1,1,c,600,399.3,97.0,795.5,0,0
496,1,1,c,610,407.4,92.1,787.9,0,0
496,1,1,c,620,415.5,86.6,827.9,0,0
496,1,1,c,630,422.0,83.3,820.3,0,0
496,1,1,c,640,428.5,81.6,790.1,0,0
496,1,1,c,650,438.3,81.1,818.7,0,0
496,1,1,c,660,444.7,80.5,807.6,0,0
496,1,1,c,670,451.2,82.2,785.9,0,0
496,1,1,c,680,457.7,89.9,754.2,0,0
496,1,1,c,690,462.6,107.5,643.7,0,0
496,1,1,c,700,464.2,123.5,504.4,0,0
496,1,1,c,710,464.2,134.5,335.5,0,0
496,1,1,c,720,464.2,137.9,193.1,0,0
496,1,1,e,730,464.2,135.6,107.7,0,0
496,1,1,e,740,461.0,139.0,-20.9,0,0
496,1,1,e,750,459.4,152.7,-83.8,0,0
496,1,1,e,760,456.1,173.1,-185.3,0,0
496,1,1,e,770,451.2,188.6,-313.2,0,0
496,1,1,e,780,448.0,199.6,-388.5,0,0
496,1,1,e,790,443.1,205.1,-441.5,0,0
496,1,1,e,800,438.3,207.3,-506.9,0,0
496,1,1,e,810,433.4,208.4,-534.0,0,0
496,1,1,e,820,426.9,209.5,-558.4,0,0
496,1,1,e,830,420.4,212.8,-602.5,0,0
496,1,1,e,840,415.5,215.0,-637.2,0,0
496,1,1,e,850,409.0,225.0,-644.3,0,0
496,1,1,e,860,402.5,231.0,-666.9,0,0
496,1,1,e,870,396.1,241.0,-678.0,0,0
496,1,1,e,880,389.6,246.5,-703.0,0,0
496,1,1,e,890,381.4,253.1,-708.0,0,0
496,1,1,e,900,376.6,261.9,-718.1,0,0
496,1,1,e,910,366.8,263.0,-732.3,0,0
496,1,1,e,920,362.0,258.1,-743.9,0,0
496,1,1,e,930,353.8,248.1,-755.4,0,0
496,1,1,e,940,347.4,234.9,-761.8,0,0
496,1,1,e,950,339.2,226.6,-747.6,0,0
496,1,1,e,960,332.7,230.5,-769.6,0,0
496,1,1,e,970,324.6,238.2,-774.2,0,0
496,1,1,e,980,318.1,248.1,-770.9,0,0
496,1,1,e,990,310.0,249.2,-765.9,0,0
496,1,1,e,1000,303.5,254.2,-769.4,0,0
496,1,1,e,1010,295.4,253.1,-807.9,0,0
496,1,1,e,1020,288.9,254.7,-804.9,0,0
496,1,1,e,1030,280.8,253.6,-781.1,0,0
496,1,1,e,1040,274.3,254.2,-806.3,0,0
496,1,1,e,1050,266.2,257.0,-788.5,0,0
496,1,1,e,1060,259.7,258.1,-774.9,0,0
496,1,1,e,1070,251.6,265.2,-764.6,0,0
496,1,1,e,1080,243.5,271.8,-785.4,0,0
496,1,1,e,1090,237.0,280.7,-788.3,0,0
496,1,1,e,1100,228.9,282.9,-785.0,0,0
496,1,1,e,1110,220.7,281.8,-798.2,0,0
