Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
519,1,1,c,0.01,0,13.42,0,0,0
519,1,1,c,0.02,0,12.77,0,0,0
519,1,1,c,0.03,0.18,11.66,0,0,0
519,1,1,c,0.04,0.37,10.96,5.1,0,0
519,1,1,c,0.05,0.73,10.55,15.77,0,0
519,1,1,c,0.06,1.1,10.43,27.51,0,0
519,1,1,c,0.07,1.65,10.55,37.07,0,0
519,1,1,c,0.08,2.2,10.6,44.81,0,0
519,1,1,c,0.09,2.57,10.84,50.89,0,0
519,1,1,c,0.1,3.3,10.78,57.64,0,0
519,1,1,c,0.11,4.03,10.78,62.37,0,0
519,1,1,c,0.12,4.58,10.6,66.39,0,0
519,1,1,c,0.13,5.31,10.96,69.59,0,0
519,1,1,c,0.14,5.86,11.25,70.73,0,0
519,1,1,c,0.15,6.6,11.42,70.38,0,0
519,1,1,c,0.16,7.33,11.48,71.44,0,0
519,1,1,c,0.17,8.06,11.07,73.28,0,0
519,1,1,c,0.18,8.8,10.78,74.7,0,0
519,1,1,c,0.19,9.53,10.84,77.25,0,0
519,1,1,c,0.2,10.26,11.07,75.85,0,0
519,1,1,c,0.21,11,11.42,77.28,0,0
519,1,1,c,0.22,11.73,11.83,79.48,0,0
519,1,1,c,0.23,12.46,12.01,78.96,0,0
519,1,1,c,0.24,13.38,11.89,80.59,0,0
519,1,1,c,0.25,14.11,11.78,80.51,0,0
519,1,1,c,0.26,15.03,11.6,82.09,0,0
519,1,1,c,0.27,15.76,11.72,82.42,0,0
519,1,1,c,0.28,16.49,11.95,83.29,0,0
519,1,1,c,0.29,17.23,12.19,88.21,0,0
519,1,1,c,0.3,17.96,12.07,86.14,0,0
519,1,1,c,0.31,18.88,11.78,86.48,0,0
519,1,1,c,0.32,19.61,11.54,83.31,0,0
519,1,1,c,0.33,20.34,11.78,80.28,0,0
519,1,1,c,0.34,21.07,11.25,79.33,0,0
519,1,1,c,0.35,21.99,11.48,78.72,0,0
519,1,1,c,0.36,22.72,11.01,81.8,0,0
519,1,1,c,0.37,23.46,10.9,80.99,0,0
519,1,1,c,0.38,24.19,10.78,81.65,0,0
519,1,1,c,0.39,24.92,10.9,84.86,0,0
519,1,1,c,0.4,25.84,10.37,82.32,0,0
519,1,1,c,0.41,26.57,10.49,81.69,0,0
519,1,1,c,0.42,27.31,10.78,79.08,0,0
519,1,1,c,0.43,28.04,10.9,78.96,0,0
519,1,1,c,0.44,28.96,10.78,79.06,0,0
519,1,1,c,0.45,29.69,11.01,78.1,0,0
519,1,1,c,0.46,30.42,10.49,82.46,0,0
519,1,1,c,0.47,31.15,9.96,82.12,0,0
519,1,1,c,0.48,31.89,9.78,81.46,0,0
519,1,1,c,0.49,32.62,9.67,84.02,0,0
519,1,1,c,0.5,33.35,9.67,80.35,0,0
519,1,1,c,0.51,34.09,9.78,81.26,0,0
519,1,1,c,0.52,34.82,10.49,80.92,0,0
519,1,1,c,0.53,35.55,11.66,77.34,0,0
519,1,1,c,0.54,35.92,13.3,68.71,0,0
519,1,1,c,0.55,36.29,15.23,53.06,0,0
519,1,1,c,0.56,36.29,15.29,38.14,0,0
519,1,1,c,0.57,36.29,15.35,22.7,0,0
519,1,1,e,0.58,36.1,14.65,0,0,0
519,1,1,e,0.59,35.92,14.88,-2.72,0,0
519,1,1,e,0.6,35.55,16.35,-10.4,0,0
519,1,1,e,0.61,35.19,17.87,-21.2,0,0
519,1,1,e,0.62,34.82,18.4,-33.3,0,0
519,1,1,e,0.63,34.45,18.22,-44.3,0,0
519,1,1,e,0.64,33.72,18.04,-48.26,0,0
519,1,1,e,0.65,33.35,17.52,-54.9,0,0
519,1,1,e,0.66,32.62,16.93,-56.1,0,0
519,1,1,e,0.67,32.07,16.93,-62.08,0,0
519,1,1,e,0.68,31.52,17.87,-62.98,0,0
519,1,1,e,0.69,30.79,18.69,-66.25,0,0
519,1,1,e,0.7,30.05,19.04,-68.72,0,0
519,1,1,e,0.71,29.32,18.81,-70.31,0,0
519,1,1,e,0.72,28.77,18.51,-73.12,0,0
519,1,1,e,0.73,28.04,18.81,-73.92,0,0
519,1,1,e,0.74,27.31,19.33,-73.55,0,0
519,1,1,e,0.75,26.57,19.51,-73.36,0,0
519,1,1,e,0.76,25.84,19.86,-74.05,0,0
519,1,1,e,0.77,25.11,19.92,-76.67,0,0
519,1,1,e,0.78,24.37,20.09,-77.5,0,0
519,1,1,e,0.79,23.64,20.45,-78,0,0
519,1,1,e,0.8,22.91,20.51,-77.95,0,0
519,1,1,e,0.81,22.17,20.33,-76.1,0,0
519,1,1,e,0.82,21.44,20.09,-75.88,0,0
519,1,1,e,0.83,20.71,19.74,-77.55,0,0
519,1,1,e,0.84,19.98,19.68,-75.66,0,0
519,1,1,e,0.85,19.24,20.09,-78.33,0,0
519,1,1,e,0.86,18.33,20.27,-78.82,0,0
519,1,1,e,0.87,17.59,20.15,-78.36,0,0
519,1,1,e,0.88,16.86,20.04,-82.65,0,0
519,1,1,e,0.89,16.13,20.21,-80.58,0,0
519,1,1,e,0.9,15.39,20.45,-80.03,0,0
519,1,1,e,0.91,14.66,20.8,-82.97,0,0
519,1,1,e,0.92,13.93,20.86,-79.75,0,0
519,1,1,e,0.93,13.19,20.33,-79.86,0,0
519,1,1,e,0.94,12.46,19.92,-82.14,0,0
519,1,1,e,0.95,11.73,19.8,-81.13,0,0
519,1,1,e,0.96,10.81,20.09,-81.61,0,0
519,1,1,e,0.97,10.08,20.62,-77.25,0,0
519,1,1,e,0.98,9.35,20.68,-77.04,0,0
519,1,1,e,0.99,8.61,19.92,-77.17,0,0
519,1,1,e,1,7.88,19.1,-76.71,0,0
519,1,1,e,1.01,6.96,19.04,-79.3,0,0
519,1,1,e,1.02,6.23,19.39,-80.84,0,0
