Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
86,1,1,c,0.01,0,4.13,0,0,0
86,1,1,c,0.02,0,4.88,0,0,0
86,1,1,c,0.03,0.18,5.57,0,0,0
86,1,1,c,0.04,0.55,6.43,0.64,0,0
86,1,1,c,0.05,0.73,7.07,12.11,0,0
86,1,1,c,0.06,1.28,7.45,24.42,0,0
86,1,1,c,0.07,1.83,7.77,40.28,0,0
86,1,1,c,0.08,2.38,7.77,47.79,0,0
86,1,1,c,0.09,2.93,7.93,55.47,0,0
86,1,1,c,0.1,3.48,8.09,60.36,0,0
86,1,1,c,0.11,4.21,8.41,64.39,0,0
86,1,1,c,0.12,4.76,8.41,69.19,0,0
86,1,1,c,0.13,5.5,8.63,71.1,0,0
86,1,1,c,0.14,6.23,8.68,73.4,0,0
86,1,1,c,0.15,6.96,8.84,74.63,0,0
86,1,1,c,0.16,7.7,8.89,75.31,0,0
86,1,1,c,0.17,8.43,8.84,76.98,0,0
86,1,1,c,0.18,9.16,8.84,77.41,0,0
86,1,1,c,0.19,9.9,8.79,79.36,0,0
86,1,1,c,0.2,10.63,8.84,81.47,0,0
86,1,1,c,0.21,11.36,8.68,80.55,0,0
86,1,1,c,0.22,12.1,8.3,80.15,0,0
86,1,1,c,0.23,13.01,8.04,79.88,0,0
86,1,1,c,0.24,13.74,7.93,79.37,0,0
86,1,1,c,0.25,14.48,7.77,80.71,0,0
86,1,1,c,0.26,15.21,7.71,79.55,0,0
86,1,1,c,0.27,16.13,7.5,81.05,0,0
86,1,1,c,0.28,16.68,7.29,80.06,0,0
86,1,1,c,0.29,17.59,7.18,79.05,0,0
86,1,1,c,0.3,18.33,7.07,81.79,0,0
86,1,1,c,0.31,19.06,6.96,81.04,0,0
86,1,1,c,0.32,19.79,6.86,80.96,0,0
86,1,1,c,0.33,20.53,6.59,81.54,0,0
86,1,1,c,0.34,21.26,6.32,80.17,0,0
86,1,1,c,0.35,21.99,6.05,80.47,0,0
86,1,1,c,0.36,22.72,5.95,80.09,0,0
86,1,1,c,0.37,23.46,5.89,79.27,0,0
86,1,1,c,0.38,24.37,5.79,79.82,0,0
86,1,1,c,0.39,25.11,5.68,79.99,0,0
86,1,1,c,0.4,25.84,5.57,79.09,0,0
86,1,1,c,0.41,26.57,5.52,78.39,0,0
86,1,1,c,0.42,27.31,5.41,78.49,0,0
86,1,1,c,0.43,28.04,5.25,78.4,0,0
86,1,1,c,0.44,28.77,5.2,79.01,0,0
86,1,1,c,0.45,29.5,5.04,77.23,0,0
86,1,1,c,0.46,30.24,4.82,76.85,0,0
86,1,1,c,0.47,30.97,4.71,76.56,0,0
86,1,1,c,0.48,31.7,4.61,77.31,0,0
86,1,1,c,0.49,32.62,4.39,78.58,0,0
86,1,1,c,0.5,33.17,4.18,79.01,0,0
86,1,1,c,0.51,33.9,3.91,77.31,0,0
86,1,1,c,0.52,34.82,3.64,79.22,0,0
86,1,1,c,0.53,35.55,3.32,79.49,0,0
86,1,1,c,0.54,36.29,3.05,80.61,0,0
86,1,1,c,0.55,37.02,2.73,81.84,0,0
86,1,1,c,0.56,37.75,2.46,79.47,0,0
86,1,1,c,0.57,38.48,2.25,79.18,0,0
86,1,1,c,0.58,39.22,1.98,79.7,0,0
86,1,1,c,0.59,39.77,2.36,73.37,0,0
86,1,1,c,0.6,40.13,3.16,61.37,0,0
86,1,1,c,0.61,40.32,3.75,47.51,0,0
86,1,1,c,0.62,40.32,4.45,30.83,0,0
86,1,1,e,0.63,40.13,4.61,0,0,0
86,1,1,e,0.64,39.95,4.98,-1.92,0,0
86,1,1,e,0.65,39.77,5.73,-8.07,0,0
