Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
88,1,1,c,0.01,0,2.95,0,0,0
88,1,1,c,0.02,0,2.41,0,0,0
88,1,1,c,0.03,0.18,1.45,0,0,0
88,1,1,c,0.04,0.37,0.8,1.39,0,0
88,1,1,c,0.05,0.55,0.91,11.91,0,0
88,1,1,c,0.06,0.92,1.18,21.94,0,0
88,1,1,c,0.07,1.28,0.96,31.1,0,0
88,1,1,c,0.08,1.65,0.91,33.74,0,0
88,1,1,c,0.09,2.02,1.07,36.04,0,0
88,1,1,c,0.1,2.38,1.29,38.91,0,0
88,1,1,c,0.11,2.75,1.07,39.94,0,0
88,1,1,c,0.12,3.12,0.96,40.85,0,0
88,1,1,c,0.13,3.67,0.96,42.4,0,0
88,1,1,c,0.14,4.03,1.18,45.33,0,0
88,1,1,c,0.15,4.58,1.02,47.2,0,0
88,1,1,c,0.16,4.95,0.91,48.53,0,0
88,1,1,c,0.17,5.5,0.96,48.42,0,0
88,1,1,c,0.18,6.05,1.02,49.31,0,0
88,1,1,c,0.19,6.41,0.86,47.91,0,0
88,1,1,c,0.2,6.78,0.8,44.79,0,0
88,1,1,c,0.21,7.15,1.07,40.44,0,0
88,1,1,c,0.22,7.33,1.18,35.91,0,0
88,1,1,c,0.23,7.51,0.91,32.25,0,0
88,1,1,c,0.24,7.88,0.64,31,0,0
88,1,1,c,0.25,8.25,0.75,31.24,0,0
88,1,1,c,0.26,8.43,0.86,30.92,0,0
88,1,1,c,0.27,8.8,1.07,31.08,0,0
88,1,1,c,0.28,8.98,1.23,28.97,0,0
88,1,1,c,0.29,9.35,1.18,27.06,0,0
88,1,1,c,0.3,9.53,1.02,26.92,0,0
88,1,1,c,0.31,10.08,1.18,31.45,0,0
88,1,1,c,0.32,10.45,1.45,39.16,0,0
88,1,1,c,0.33,10.81,1.66,43.43,0,0
88,1,1,c,0.34,11.36,2.09,49.66,0,0
88,1,1,c,0.35,11.91,2.46,56.06,0,0
88,1,1,c,0.36,12.64,2.89,60.15,0,0
88,1,1,c,0.37,13.19,3.27,62.5,0,0
88,1,1,c,0.38,13.93,3.7,65.43,0,0
88,1,1,c,0.39,14.48,4.18,69.63,0,0
88,1,1,c,0.4,15.21,4.66,72.03,0,0
88,1,1,c,0.41,15.94,4.93,73.76,0,0
88,1,1,c,0.42,16.68,5.25,76.03,0,0
88,1,1,c,0.43,17.41,5.41,76.52,0,0
88,1,1,c,0.44,18.14,5.46,78.93,0,0
88,1,1,c,0.45,18.88,5.57,78.74,0,0
