Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
66,1,1,c,0.01,0,3.11,0,0,0
66,1,1,c,0.02,0,2.57,0,0,0
66,1,1,c,0.03,0.18,2.41,0,0,0
66,1,1,c,0.04,0.55,2.36,3.03,0,0
66,1,1,c,0.05,0.92,2.68,13.44,0,0
66,1,1,c,0.06,1.28,3.21,26.66,0,0
66,1,1,c,0.07,1.65,4.13,40.86,0,0
66,1,1,c,0.08,2.38,5.3,49.25,0,0
66,1,1,c,0.09,2.93,6.59,55.21,0,0
66,1,1,c,0.1,3.48,7.66,60.99,0,0
66,1,1,c,0.11,4.21,8.3,65.74,0,0
66,1,1,c,0.12,4.95,8.57,67.42,0,0
66,1,1,c,0.13,5.5,8.46,70.19,0,0
66,1,1,c,0.14,6.23,8.25,72.44,0,0
66,1,1,c,0.15,6.96,8.2,74.75,0,0
66,1,1,c,0.16,7.7,8.41,76.35,0,0
66,1,1,c,0.17,8.43,8.68,77.41,0,0
66,1,1,c,0.18,9.16,8.84,78.23,0,0
66,1,1,c,0.19,9.9,8.84,77.27,0,0
66,1,1,c,0.2,10.63,9,77.74,0,0
66,1,1,c,0.21,11.36,9,78.03,0,0
66,1,1,c,0.22,12.1,9,76.76,0,0
66,1,1,c,0.23,13.01,9.05,78.19,0,0
66,1,1,c,0.24,13.74,8.89,78.22,0,0
66,1,1,c,0.25,14.48,8.68,78.26,0,0
66,1,1,c,0.26,15.21,8.68,80.09,0,0
66,1,1,c,0.27,15.94,8.68,80.11,0,0
66,1,1,c,0.28,16.68,8.63,80.65,0,0
66,1,1,c,0.29,17.41,8.79,82.59,0,0
66,1,1,c,0.3,18.14,9,80.64,0,0
66,1,1,c,0.31,18.88,9.05,79.83,0,0
66,1,1,c,0.32,19.79,8.89,80.72,0,0
66,1,1,c,0.33,20.53,8.84,80.09,0,0
66,1,1,c,0.34,21.26,8.57,79.96,0,0
66,1,1,c,0.35,21.99,8.25,78.92,0,0
66,1,1,c,0.36,22.72,8.14,77.94,0,0
66,1,1,c,0.37,23.64,8.14,78.74,0,0
66,1,1,c,0.38,24.37,8.14,78.41,0,0
66,1,1,c,0.39,25.11,8.2,79.5,0,0
66,1,1,c,0.4,25.84,8.3,80.67,0,0
66,1,1,c,0.41,26.57,8.2,80.24,0,0
66,1,1,c,0.42,27.31,8.2,80.34,0,0
66,1,1,c,0.43,28.04,8.09,80.32,0,0
66,1,1,c,0.44,28.77,7.88,80.08,0,0
66,1,1,c,0.45,29.5,7.88,80.54,0,0
66,1,1,c,0.46,30.42,7.93,79.78,0,0
66,1,1,c,0.47,31.15,7.98,79.27,0,0
66,1,1,c,0.48,31.89,7.82,79.38,0,0
66,1,1,c,0.49,32.62,7.82,78.25,0,0
66,1,1,c,0.5,33.35,7.82,78.82,0,0
66,1,1,c,0.51,34.27,7.93,79.52,0,0
66,1,1,c,0.52,35,8.25,81,0,0
66,1,1,c,0.53,35.74,8.41,80.74,0,0
66,1,1,c,0.54,36.47,8.25,80.35,0,0
66,1,1,c,0.55,37.2,7.77,80.15,0,0
66,1,1,c,0.56,37.75,8.41,74.82,0,0
66,1,1,c,0.57,38.3,9.64,65.49,0,0
66,1,1,c,0.58,38.3,10.98,51.87,0,0
66,1,1,c,0.59,38.48,12.27,33.77,0,0
66,1,1,e,0.6,38.3,12.27,0,0,0
66,1,1,e,0.61,38.3,12.37,0,0,0
66,1,1,e,0.62,37.93,13.29,-2.62,0,0
66,1,1,e,0.63,37.75,14.89,-12.09,0,0
66,1,1,e,0.64,37.39,16.88,-22.8,0,0
66,1,1,e,0.65,37.02,18.05,-34.56,0,0
66,1,1,e,0.66,36.47,18.38,-41.01,0,0
66,1,1,e,0.67,35.92,18.16,-47.56,0,0
66,1,1,e,0.68,35.37,17.41,-52.91,0,0
66,1,1,e,0.69,34.82,17.2,-56.89,0,0
66,1,1,e,0.7,34.27,17.3,-59.84,0,0
66,1,1,e,0.71,33.54,17.73,-64.99,0,0
66,1,1,e,0.72,32.8,18.11,-65.79,0,0
66,1,1,e,0.73,32.25,18,-69.44,0,0
66,1,1,e,0.74,31.7,17.73,-72.12,0,0
66,1,1,e,0.75,30.79,17.57,-74.01,0,0
66,1,1,e,0.76,30.05,17.52,-73.78,0,0
66,1,1,e,0.77,29.5,18,-75.11,0,0
