Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
720,1,1,c,0.01,0,3.33,0,0,0
720,1,1,c,0.02,0,4.47,0,0,0
720,1,1,c,0.03,0.18,5.51,0,0,0
720,1,1,c,0.04,0.55,5.72,5.2,0,0
720,1,1,c,0.05,0.73,4.42,14.7,0,0
720,1,1,c,0.06,1.1,6.54,27.18,0,0
720,1,1,c,0.07,1.65,6.87,36.63,0,0
720,1,1,c,0.08,2.2,6.98,44.51,0,0
720,1,1,c,0.09,2.75,7.3,49.52,0,0
720,1,1,c,0.1,3.3,8.07,56.54,0,0
720,1,1,c,0.11,4.03,8.01,61.44,0,0
720,1,1,c,0.12,4.58,7.96,65.37,0,0
720,1,1,c,0.13,5.13,7.69,69.55,0,0
720,1,1,c,0.14,5.86,7.63,72.31,0,0
720,1,1,c,0.15,6.6,7.36,71.25,0,0
720,1,1,c,0.16,7.33,7.47,72.23,0,0
720,1,1,c,0.17,8.06,7.36,72.2,0,0
720,1,1,c,0.18,8.8,7.36,76.04,0,0
720,1,1,c,0.19,9.53,7.03,76.74,0,0
720,1,1,c,0.2,10.26,7.09,80.53,0,0
720,1,1,c,0.21,11,6.65,79.67,0,0
720,1,1,c,0.22,11.73,6.43,79.91,0,0
720,1,1,c,0.23,12.46,6.11,79.05,0,0
720,1,1,c,0.24,13.19,6.05,79.41,0,0
720,1,1,c,0.25,13.93,5.83,79.03,0,0
720,1,1,c,0.26,14.84,6.32,79.91,0,0
720,1,1,c,0.27,15.58,6,79.08,0,0
720,1,1,c,0.28,16.31,5.94,79.86,0,0
720,1,1,c,0.29,17.04,5.12,77.91,0,0
720,1,1,c,0.3,17.78,5.07,78.36,0,0
720,1,1,c,0.31,18.51,5.34,78.13,0,0
720,1,1,c,0.32,19.43,5.72,79.91,0,0
720,1,1,c,0.33,20.16,5.18,79.52,0,0
720,1,1,c,0.34,20.89,5.07,80.04,0,0
720,1,1,c,0.35,21.62,5.29,79.21,0,0
720,1,1,c,0.36,22.36,5.18,80.51,0,0
720,1,1,c,0.37,23.09,5.18,80.61,0,0
720,1,1,c,0.38,23.82,5.4,81.74,0,0
720,1,1,c,0.39,24.56,5.12,81.7,0,0
720,1,1,c,0.4,25.29,4.85,81.44,0,0
720,1,1,c,0.41,26.02,4.85,78.73,0,0
720,1,1,c,0.42,26.94,5.07,79.49,0,0
720,1,1,c,0.43,27.67,5.12,78.77,0,0
720,1,1,c,0.44,28.41,5.18,80.32,0,0
720,1,1,c,0.45,29.14,4.91,78.91,0,0
720,1,1,c,0.46,29.87,4.96,78.21,0,0
720,1,1,c,0.47,30.79,4.96,79.26,0,0
720,1,1,c,0.48,31.52,5.02,79.17,0,0
720,1,1,c,0.49,32.25,5.02,81.65,0,0
720,1,1,c,0.5,32.99,4.74,81.69,0,0
720,1,1,c,0.51,33.54,6.7,77.73,0,0
720,1,1,c,0.52,34.09,7.9,71.08,0,0
720,1,1,c,0.53,34.45,8.67,56.15,0,0
720,1,1,c,0.54,34.45,8.99,40.31,0,0
720,1,1,c,0.55,34.45,8.12,25.63,0,0
720,1,1,e,0.56,34.27,9.27,0,0,0
720,1,1,e,0.57,34.09,13.9,-2.29,0,0
720,1,1,e,0.58,33.9,17.55,-8.1,0,0
720,1,1,e,0.59,33.54,21.7,-19.25,0,0
720,1,1,e,0.6,32.99,25.73,-30.87,0,0
720,1,1,e,0.61,32.62,27.53,-40.17,0,0
720,1,1,e,0.62,32.07,28.89,-45.73,0,0
720,1,1,e,0.63,31.52,29.6,-53.06,0,0
720,1,1,e,0.64,30.97,30.31,-56.48,0,0
720,1,1,e,0.65,30.42,30.96,-61.14,0,0
720,1,1,e,0.66,29.69,30.96,-66.35,0,0
720,1,1,e,0.67,28.96,31.29,-67.24,0,0
720,1,1,e,0.68,28.41,32.11,-67.39,0,0
720,1,1,e,0.69,27.67,33.09,-69.47,0,0
720,1,1,e,0.7,26.94,33.69,-70.47,0,0
720,1,1,e,0.71,26.39,33.58,-71.36,0,0
720,1,1,e,0.72,25.47,34.29,-73.43,0,0
720,1,1,e,0.73,24.92,34.67,-75.01,0,0
720,1,1,e,0.74,24.19,35.16,-75.52,0,0
720,1,1,e,0.75,23.46,35.49,-75.15,0,0
720,1,1,e,0.76,22.72,35.87,-76.05,0,0
720,1,1,e,0.77,21.99,36.63,-76.57,0,0
720,1,1,e,0.78,21.26,37.61,-76.87,0,0
720,1,1,e,0.79,20.34,37.67,-78.4,0,0
720,1,1,e,0.8,19.61,38.05,-79.35,0,0
720,1,1,e,0.81,18.88,38.59,-80.07,0,0
720,1,1,e,0.82,18.14,38.87,-79.57,0,0
720,1,1,e,0.83,17.41,39.19,-77.79,0,0
720,1,1,e,0.84,16.68,38.98,-76.98,0,0
720,1,1,e,0.85,15.94,38.65,-76.73,0,0
720,1,1,e,0.86,15.21,38.92,-77.3,0,0
720,1,1,e,0.87,14.48,38.98,-77.86,0,0
720,1,1,e,0.88,13.74,39.03,-76.8,0,0
720,1,1,e,0.89,12.83,39.25,-77.99,0,0
720,1,1,e,0.9,12.1,39.47,-79.25,0,0
720,1,1,e,0.91,11.55,39.74,-79.08,0,0
720,1,1,e,0.92,10.63,39.47,-80.55,0,0
720,1,1,e,0.93,9.9,38.38,-80.04,0,0
720,1,1,e,0.94,9.16,38.05,-79.96,0,0
720,1,1,e,0.95,8.43,38.59,-81.81,0,0
720,1,1,e,0.96,7.7,39.36,-81.09,0,0
720,1,1,e,0.97,6.78,40.61,-81.69,0,0
720,1,1,e,0.98,6.05,42.36,-80.32,0,0
720,1,1,e,0.99,5.31,43.28,-79.4,0,0
720,1,1,e,1,4.58,43.72,-77.56,0,0
720,1,1,e,1.01,3.85,43.61,-78.82,0,0
720,1,1,e,1.02,3.12,44.26,-78.15,0,0
720,1,1,e,1.03,2.38,44.7,-78.44,0,0
720,1,1,e,1.04,1.47,45.3,-76.57,0,0
720,1,1,e,1.05,0.73,45.24,-78.2,0,0
720,1,1,e,1.06,0,44.97,-79.68,0,0
720,1,1,e,1.07,-0.73,44.43,-80.47,0,0
720,1,1,e,1.08,-1.47,41.1,-78.41,0,0
720,1,1,e,1.09,-2.02,39.41,-72.32,0,0
720,1,1,e,1.1,-2.38,38.87,-63.7,0,0
720,1,1,e,1.11,-2.57,36.25,-51.1,0,0
720,1,1,e,1.12,-2.75,31.18,-35.87,0,0
720,1,2,c,1.13,-2.57,26.93,0,0,0
720,1,2,c,1.14,-2.57,21.91,0,0,0
720,1,2,c,1.15,-2.38,16.68,1.35,0,0
720,1,2,c,1.16,-2.2,14.99,7.89,0,0
720,1,2,c,1.17,-1.83,10.85,18.95,0,0
720,1,2,c,1.18,-1.47,8.89,30.36,0,0
720,1,2,c,1.19,-0.92,8.83,39.17,0,0
720,1,2,c,1.2,-0.37,8.07,46.18,0,0
720,1,2,c,1.21,0.18,7.85,52.25,0,0
720,1,2,c,1.22,0.73,8.12,56.75,0,0
720,1,2,c,1.23,1.47,7.96,63.43,0,0
720,1,2,c,1.24,2.02,7.96,63.9,0,0
720,1,2,c,1.25,2.75,7.58,67.01,0,0
720,1,2,c,1.26,3.48,7.52,68.6,0,0
720,1,2,c,1.27,4.21,7.41,70.01,0,0
720,1,2,c,1.28,4.76,7.47,73.48,0,0
720,1,2,c,1.29,5.68,7.52,76.96,0,0
720,1,2,c,1.3,6.41,7.3,79.26,0,0
720,1,2,c,1.31,7.15,6.54,79.25,0,0
720,1,2,c,1.32,7.88,6.32,78.34,0,0
720,1,2,c,1.33,8.61,6.38,78.24,0,0
720,1,2,c,1.34,9.35,6.38,77.84,0,0
720,1,2,c,1.35,10.08,6.21,78.4,0,0
720,1,2,c,1.36,10.81,6.16,79.55,0,0
720,1,2,c,1.37,11.55,6.05,79.68,0,0
720,1,2,c,1.38,12.28,6.11,78.29,0,0
720,1,2,c,1.39,13.19,6.27,79.19,0,0
720,1,2,c,1.4,13.93,6.16,79.17,0,0
720,1,2,c,1.41,14.66,6.21,80.12,0,0
720,1,2,c,1.42,15.39,6.05,80.57,0,0
