Id_Ejercicio,Serie,Repetición,Fase,Tiempo (s),Posición (cm),Fuerza (Kg),Velocidad (cm/s),Trigger,Nota
721,1,1,c,0.01,0,3,0,0,0
721,1,1,c,0.02,0,3.22,0,0,0
721,1,1,c,0.03,0.18,4.09,0,0,0
721,1,1,c,0.04,0.37,3.98,0.59,0,0
721,1,1,c,0.05,0.55,2.94,10.83,0,0
721,1,1,c,0.06,1.1,5.23,22.05,0,0
721,1,1,c,0.07,1.47,5.34,36.44,0,0
721,1,1,c,0.08,2.02,5.78,45.38,0,0
721,1,1,c,0.09,2.57,6.38,52.55,0,0
721,1,1,c,0.1,3.12,6.76,58.95,0,0
721,1,1,c,0.11,3.85,6.32,63.92,0,0
721,1,1,c,0.12,4.58,5.89,65.16,0,0
721,1,1,c,0.13,5.13,5.61,67.21,0,0
721,1,1,c,0.14,5.86,5.45,68.94,0,0
721,1,1,c,0.15,6.41,6.54,70.56,0,0
721,1,1,c,0.16,7.33,6.87,72.35,0,0
721,1,1,c,0.17,7.88,7.09,75.9,0,0
721,1,1,c,0.18,8.61,7.2,76.76,0,0
721,1,1,c,0.19,9.35,7.36,76.32,0,0
721,1,1,c,0.2,10.08,7.47,74.46,0,0
721,1,1,c,0.21,10.81,7.52,75.54,0,0
721,1,1,c,0.22,11.73,7.63,77.71,0,0
721,1,1,c,0.23,12.46,7.52,80.12,0,0
721,1,1,c,0.24,13.19,7.2,81.61,0,0
721,1,1,c,0.25,13.93,6.16,80.41,0,0
721,1,1,c,0.26,14.66,6.27,77.72,0,0
721,1,1,c,0.27,15.58,6.54,78.63,0,0
721,1,1,c,0.28,16.31,6.6,78.1,0,0
721,1,1,c,0.29,17.04,6.7,80.65,0,0
721,1,1,c,0.3,17.78,6.87,80.91,0,0
721,1,1,c,0.31,18.51,6.87,79.53,0,0
721,1,1,c,0.32,19.24,6.76,79.65,0,0
721,1,1,c,0.33,19.98,6.7,80.9,0,0
721,1,1,c,0.34,20.89,6.76,82.39,0,0
721,1,1,c,0.35,21.62,6.81,81.19,0,0
721,1,1,c,0.36,22.36,6.87,79,0,0
721,1,1,c,0.37,23.09,6.87,78.78,0,0
721,1,1,c,0.38,24.01,6.7,79.26,0,0
721,1,1,c,0.39,24.74,6.6,79.59,0,0
721,1,1,c,0.4,25.47,6.27,81.3,0,0
721,1,1,c,0.41,26.21,6.27,82.21,0,0
721,1,1,c,0.42,26.94,6.27,81.5,0,0
721,1,1,c,0.43,27.67,6.49,81.3,0,0
721,1,1,c,0.44,28.41,6.76,79.39,0,0
721,1,1,c,0.45,29.14,6.87,80.05,0,0
721,1,1,c,0.46,30.05,6.92,81.28,0,0
721,1,1,c,0.47,30.79,7.03,81.77,0,0
721,1,1,c,0.48,31.52,7.09,80.92,0,0
721,1,1,c,0.49,32.25,6.92,78.16,0,0
721,1,1,c,0.5,32.99,6.98,77.01,0,0
721,1,1,c,0.51,33.72,6.92,77.38,0,0
721,1,1,c,0.52,34.45,7.96,76.34,0,0
721,1,1,c,0.53,35,9.7,73.6,0,0
721,1,1,c,0.54,35.37,10.68,62.3,0,0
721,1,1,c,0.55,35.55,12.1,45.57,0,0
721,1,1,c,0.56,35.55,12.21,30.2,0,0
721,1,1,e,0.57,35.37,12.65,0,0,0
721,1,1,e,0.58,35.37,17.06,0,0,0
721,1,1,e,0.59,35,22.51,-2.92,0,0
721,1,1,e,0.6,34.82,27.64,-12.27,0,0
721,1,1,e,0.61,34.45,32.16,-23.54,0,0
721,1,1,e,0.62,33.9,35.7,-36.53,0,0
721,1,1,e,0.63,33.54,35.92,-43.01,0,0
721,1,1,e,0.64,32.8,36.47,-49.64,0,0
721,1,1,e,0.65,32.44,37.01,-56.54,0,0
721,1,1,e,0.66,31.7,36.8,-60.28,0,0
721,1,1,e,0.67,31.15,36.25,-62.46,0,0
721,1,1,e,0.68,30.42,36.36,-64.29,0,0
721,1,1,e,0.69,29.87,37.12,-68.73,0,0
721,1,1,e,0.7,29.14,38.21,-70.19,0,0
721,1,1,e,0.71,28.41,38.98,-72.36,0,0
721,1,1,e,0.72,27.67,39.58,-73.13,0,0
721,1,1,e,0.73,27.12,39.47,-73.33,0,0
721,1,1,e,0.74,26.39,39.58,-73.41,0,0
721,1,1,e,0.75,25.66,39.58,-74.1,0,0
721,1,1,e,0.76,24.92,39.47,-75.75,0,0
721,1,1,e,0.77,24.19,39.25,-76.25,0,0
721,1,1,e,0.78,23.46,38.92,-78.1,0,0
721,1,1,e,0.79,22.72,38.65,-76.59,0,0
721,1,1,e,0.8,21.99,37.94,-77.34,0,0
721,1,1,e,0.81,21.26,37.45,-76.31,0,0
721,1,1,e,0.82,20.53,37.94,-77.09,0,0
721,1,1,e,0.83,19.79,39.79,-76.01,0,0
721,1,1,e,0.84,19.06,41.05,-78.01,0,0
721,1,1,e,0.85,18.33,41.32,-77.36,0,0
721,1,1,e,0.86,17.59,40.56,-77.78,0,0
721,1,1,e,0.87,16.86,40.5,-76.24,0,0
721,1,1,e,0.88,16.13,41.43,-76.04,0,0
721,1,1,e,0.89,15.21,42.36,-77.94,0,0
721,1,1,e,0.9,14.66,42.79,-79.82,0,0
721,1,1,e,0.91,13.74,42.52,-80.12,0,0
721,1,1,e,0.92,13.01,42.14,-80.18,0,0
721,1,1,e,0.93,12.46,41.92,-77.97,0,0
721,1,1,e,0.94,11.55,41.76,-76.82,0,0
721,1,1,e,0.95,10.81,41.59,-79.47,0,0
721,1,1,e,0.96,10.08,41.43,-80.18,0,0
721,1,1,e,0.97,9.35,41.32,-80.21,0,0
721,1,1,e,0.98,8.61,41.65,-81.21,0,0
721,1,1,e,0.99,7.88,41.86,-80.24,0,0
721,1,1,e,1,7.15,41.86,-80.73,0,0
721,1,1,e,1.01,6.23,41.81,-82.47,0,0
721,1,1,e,1.02,5.5,41.97,-81.91,0,0
721,1,1,e,1.03,4.76,42.19,-80.79,0,0
721,1,1,e,1.04,4.21,41.59,-77.42,0,0
721,1,1,e,1.05,3.3,40.56,-75.54,0,0
721,1,1,e,1.06,2.57,39.03,-77.29,0,0
721,1,1,e,1.07,1.83,37.89,-78.2,0,0
721,1,1,e,1.08,0.92,37.99,-80,0,0
721,1,1,e,1.09,0.18,38.32,-79.46,0,0
721,1,1,e,1.1,-0.55,38.38,-79.38,0,0
721,1,1,e,1.11,-1.28,35.87,-80.61,0,0
721,1,1,e,1.12,-1.83,33.47,-76.07,0,0
721,1,1,e,1.13,-2.38,31.78,-70.92,0,0
721,1,1,e,1.14,-2.75,29.05,-57.07,0,0
721,1,1,e,1.15,-2.75,25.08,-42.12,0,0
721,1,1,e,1.16,-2.75,20.61,-28.15,0,0
721,1,2,c,1.17,-2.57,15.92,0,0,0
721,1,2,c,1.18,-2.57,13.46,0.6,0,0
721,1,2,c,1.19,-2.2,12.48,6.64,0,0
721,1,2,c,1.2,-1.83,8.78,18.5,0,0
721,1,2,c,1.21,-1.47,7.63,31.15,0,0
721,1,2,c,1.22,-0.92,8.34,41.81,0,0
721,1,2,c,1.23,-0.55,8.23,47.32,0,0
721,1,2,c,1.24,0.18,8.39,53.23,0,0
721,1,2,c,1.25,0.73,8.89,58.58,0,0
721,1,2,c,1.26,1.28,8.56,60.89,0,0
721,1,2,c,1.27,2.02,8.23,63.92,0,0
721,1,2,c,1.28,2.57,8.29,67.26,0,0
721,1,2,c,1.29,3.48,8.29,71.93,0,0
